time_ms,weight_kg,sync
118341.0,0.5342,0
118354.0,0.5004,0
118368.0,0.5889,0
118381.0,0.4997,0
118394.0,0.4553,0
118408.0,0.5379,0
118421.0,0.5451,0
118434.0,0.4482,0
118448.0,0.5087,0
118461.0,0.5095,0
118474.0,0.4311,0
118488.0,0.461,0
118501.0,0.3864,0
118514.0,0.4159,0
118528.0,0.4974,0
118541.0,0.426,0
118554.0,0.3552,0
118568.0,0.4349,0
118581.0,0.4416,0
118594.0,0.3926,0
118608.0,0.4156,0
118621.0,0.5268,0
118634.0,0.3913,0
118648.0,0.4784,0
118661.0,0.4966,0
118674.0,0.5122,0
118688.0,0.5245,0
118701.0,0.505,0
118714.0,0.4189,0
118728.0,0.5329,0
118741.0,0.4956,0
118754.0,0.4277,0
118781.0,0.4782,0
118794.0,0.3721,0
118808.0,0.4291,0
118821.0,0.4196,0
118834.0,0.4423,0
118848.0,0.3359,0
118861.0,0.4257,0
118874.0,0.4149,0
118888.0,0.4738,0
118901.0,0.3532,0
118914.0,0.3715,0
118928.0,0.3901,0
118941.0,0.3763,0
118954.0,0.2857,0
118968.0,0.4322,0
118981.0,0.3634,0
118994.0,0.3084,0
119008.0,0.3645,0
119021.0,0.4782,0
119034.0,0.3759,0
119048.0,0.4579,0
119061.0,0.4372,0
119074.0,0.4504,0
119088.0,0.3562,0
119101.0,0.3773,0
119114.0,0.2891,0
119128.0,0.3782,0
119141.0,0.3226,0
119154.0,0.3126,0
119168.0,0.3345,0
119181.0,0.4043,0
119194.0,0.2982,0
119208.0,0.3936,0
119221.0,0.3294,0
119234.0,0.3864,0
119248.0,0.3918,0
119261.0,0.5043,0
119274.0,0.4312,0
119288.0,0.5157,0
119301.0,0.4722,0
119314.0,0.4865,0
119328.0,0.505,0
119341.0,0.503,0
119354.0,0.3553,0
119368.0,0.5079,0
119381.0,0.455,0
119394.0,0.4045,0
119408.0,0.398,0
119421.0,0.4807,0
119434.0,0.403,0
119448.0,0.4899,0
119461.0,0.3835,0
119474.0,0.4082,0
119488.0,0.4587,0
119501.0,0.4601,0
119514.0,0.3583,0
119528.0,0.5221,0
119541.0,0.5112,0
119554.0,0.563,0
119568.0,0.4953,0
119581.0,0.644,0
119594.0,0.578,0
119608.0,0.6136,0
119621.0,0.4915,0
119634.0,0.5899,0
119648.0,0.5949,0
119661.0,0.5912,0
119674.0,0.4511,0
119688.0,0.6155,0
119701.0,0.5749,0
119714.0,0.5264,0
119728.0,0.4685,0
119741.0,0.5416,0
119754.0,0.4748,0
119768.0,0.5308,0
119781.0,0.3887,0
119794.0,0.4447,0
119808.0,0.4638,0
119821.0,0.4311,0
119834.0,0.3021,0
119848.0,0.4474,0
119861.0,0.4143,0
119874.0,0.4413,0
119888.0,0.3515,0
119901.0,0.4427,0
119914.0,0.3799,0
119928.0,0.4349,0
119941.0,0.3586,0
119954.0,0.4502,0
119968.0,0.4634,0
119981.0,0.4879,0
119994.0,0.3696,0
120008.0,0.4706,0
120021.0,0.4062,0
120034.0,0.4525,0
120048.0,0.3428,0
120061.0,0.4159,0
120074.0,0.3454,0
120088.0,0.4007,0
120101.0,0.3296,0
120114.0,0.4184,0
120128.0,0.366,0
120141.0,0.4462,0
120154.0,0.3691,0
120168.0,0.4826,0
120181.0,0.4502,0
120208.0,0.4821,0
120221.0,0.5606,0
120234.0,0.4061,0
120248.0,0.4742,0
120261.0,0.4126,0
120274.0,0.4346,0
120288.0,0.4305,0
120301.0,0.4918,0
120314.0,0.405,0
120328.0,0.4884,0
120341.0,0.3943,0
120354.0,0.4313,0
120368.0,0.4565,0
120381.0,0.4913,0
120394.0,0.4403,0
120408.0,0.5282,0
120421.0,0.434,0
120434.0,0.4511,0
120448.0,0.4359,0
120461.0,0.4416,0
120474.0,0.4028,0
120488.0,0.504,0
120501.0,0.4255,0
120514.0,0.4099,0
120528.0,0.4593,0
120541.0,0.4851,0
120554.0,0.3786,0
120568.0,0.4848,0
120581.0,0.4548,0
120594.0,0.4322,0
120608.0,0.4705,0
120621.0,0.4793,0
120634.0,0.4643,0
120648.0,0.5885,0
120661.0,0.4623,0
120674.0,0.5122,0
120688.0,0.4848,0
120701.0,0.5248,0
120714.0,0.4511,0
120728.0,0.4711,0
120741.0,0.3675,0
120754.0,0.4614,0
120768.0,0.4847,0
120781.0,0.378,0
120794.0,0.3382,0
120808.0,0.4877,0
120821.0,0.4277,0
120834.0,0.3228,0
120848.0,0.3494,0
120861.0,0.4262,0
120874.0,0.3652,0
120888.0,0.402,0
120901.0,0.4264,0
120914.0,0.3586,0
120928.0,0.3936,0
120941.0,0.3784,0
120954.0,0.3522,0
120968.0,0.439,0
120981.0,0.4031,0
120994.0,0.4159,0
121008.0,0.4513,0
121021.0,0.4226,0
121034.0,0.4393,0
121048.0,0.5339,0
121061.0,0.4606,0
121074.0,0.3904,0
121088.0,0.4338,0
121101.0,0.3905,0
121114.0,0.3265,0
121128.0,0.3438,0
121141.0,0.3652,0
121154.0,0.2492,0
121168.0,0.2858,0
121181.0,0.2814,0
121194.0,0.2789,0
121208.0,0.2783,0
121221.0,0.3942,0
121234.0,0.3647,0
121248.0,0.407,0
121261.0,0.4228,0
121274.0,0.445,0
121288.0,0.3728,0
121301.0,0.4821,0
121314.0,0.4061,0
121328.0,0.4545,0
121341.0,0.4699,0
121354.0,0.4418,0
121368.0,0.3111,0
121381.0,0.463,0
121394.0,0.4329,0
121408.0,0.4732,0
121421.0,0.38,0
121434.0,0.3695,0
121448.0,0.4001,0
121461.0,0.4539,0
121474.0,0.3867,0
121488.0,0.4312,0
121501.0,0.4087,0
121514.0,0.4955,0
121528.0,0.347,0
121541.0,0.4889,0
121554.0,0.4582,0
121568.0,0.5183,0
121581.0,0.505,0
121594.0,0.487,0
121608.0,0.4635,0
121621.0,0.538,0
121634.0,0.4033,0
121648.0,0.4967,0
121661.0,0.4945,0
121674.0,0.4433,0
121688.0,0.4414,0
121701.0,0.4999,0
121714.0,0.3752,0
121728.0,0.4746,0
121741.0,0.4257,0
121754.0,0.3824,0
121768.0,0.3089,0
121781.0,0.4339,0
121794.0,0.3211,0
121808.0,0.3938,0
121821.0,0.3504,0
121834.0,0.3406,0
121848.0,0.3089,0
121861.0,0.3929,0
121874.0,0.3213,0
121888.0,0.4285,0
121901.0,0.3687,0
121914.0,0.3831,0
121928.0,0.4411,0
121941.0,0.48,0
121954.0,0.3414,0
121968.0,0.467,0
121981.0,0.5262,0
121994.0,0.4921,0
122008.0,0.4549,0
122021.0,0.6006,0
122034.0,0.5153,0
122048.0,0.5221,0
122061.0,0.4081,0
122074.0,0.4681,0
122088.0,0.4254,0
122101.0,0.4599,0
122114.0,0.3579,0
122128.0,0.4689,0
122141.0,0.4018,0
122154.0,0.3793,0
122168.0,0.4017,0
122181.0,0.5052,0
122194.0,0.3928,0
122208.0,0.4312,0
122221.0,0.383,0
122234.0,0.486,0
122248.0,0.4262,0
122261.0,0.5119,0
122274.0,0.4684,0
122288.0,0.5587,0
122301.0,0.4667,0
122314.0,0.4955,0
122328.0,0.4618,0
122341.0,0.5257,0
122354.0,0.438,0
122368.0,0.507,0
122381.0,0.4817,0
122394.0,0.5102,0
122408.0,0.4487,0
122421.0,0.556,0
122434.0,0.4318,0
122448.0,0.5138,0
122461.0,0.441,0
122474.0,0.4211,0
122488.0,0.4145,0
122501.0,0.4278,0
122514.0,0.3414,0
122528.0,0.458,0
122541.0,0.3431,0
122554.0,0.394,0
122568.0,0.3765,0
122581.0,0.4704,0
122594.0,0.3959,0
122608.0,0.4765,0
122621.0,0.4156,0
122634.0,0.476,0
122648.0,0.441,0
122661.0,0.4628,0
122674.0,0.3919,0
122688.0,0.5136,0
122701.0,0.4091,0
122714.0,0.4193,0
122728.0,0.387,0
122741.0,0.4864,0
122754.0,0.3942,0
122768.0,0.3906,0
122781.0,0.3187,0
122794.0,0.3696,0
122808.0,0.3277,0
122821.0,0.4207,0
122834.0,0.3292,0
122848.0,0.4349,0
122861.0,0.355,0
122874.0,0.3881,0
122888.0,0.4013,0
122901.0,0.4916,0
122914.0,0.4472,0
122928.0,0.5573,0
122941.0,0.4623,0
122954.0,0.499,0
122968.0,0.4996,0
122981.0,0.5394,0
122994.0,0.4628,0
123008.0,0.5749,0
123021.0,0.4715,0
123034.0,0.425,0
123048.0,0.4365,0
123061.0,0.4488,0
123074.0,0.3277,0
123088.0,0.3962,0
123101.0,0.3078,0
123114.0,0.3329,0
123128.0,0.3382,0
123141.0,0.3596,0
123154.0,0.3237,0
123168.0,0.4821,0
123181.0,0.4146,0
123194.0,0.4272,0
123208.0,0.496,0
123221.0,0.5437,0
123234.0,0.4325,0
123248.0,0.5213,0
123261.0,0.447,0
123274.0,0.4824,0
123288.0,0.3774,0
123301.0,0.4563,0
123314.0,0.405,0
123328.0,0.419,0
123354.0,0.3495,0
123368.0,0.3509,0
123381.0,0.3457,0
123394.0,0.258,0
123408.0,0.3579,0
123421.0,0.3525,0
123434.0,0.3067,0
123448.0,0.2911,0
123461.0,0.3448,0
123474.0,0.322,0
123488.0,0.327,0
123501.0,0.3549,0
123514.0,0.3224,0
123528.0,0.2748,0
123541.0,0.2814,0
123554.0,0.3204,0
123568.0,0.4521,0
123581.0,0.4035,0
123594.0,0.3899,0
123608.0,0.4599,0
123621.0,0.4769,0
123634.0,0.4342,0
123648.0,0.4827,0
123661.0,0.5189,0
123674.0,0.4528,0
123688.0,0.4688,0
123701.0,0.4844,0
123714.0,0.4393,0
123728.0,0.3894,0
123741.0,0.5017,0
123754.0,0.4801,0
123768.0,0.5031,0
123781.0,0.4936,0
123794.0,0.4652,0
123808.0,0.5298,0
123821.0,0.5994,0
123834.0,0.513,0
123848.0,0.5519,0
123861.0,0.564,0
123874.0,0.583,0
123888.0,0.4661,0
123901.0,0.5416,0
123914.0,0.5655,0
123928.0,0.5945,0
123941.0,0.5228,0
123954.0,0.4411,0
123968.0,0.4858,0
123981.0,0.5271,0
123994.0,0.364,0
124008.0,0.3949,0
124021.0,0.4498,0
124034.0,0.4397,0
124048.0,0.2655,0
124061.0,0.4495,0
124074.0,0.4383,0
124088.0,0.495,0
124101.0,0.4617,0
124114.0,0.4214,0
124128.0,0.4955,0
124141.0,0.5569,0
124154.0,0.4909,0
124168.0,0.5421,0
124181.0,0.5071,0
124194.0,0.4915,0
124208.0,0.4217,0
124221.0,0.5511,0
124234.0,0.4582,0
124248.0,0.465,0
124261.0,0.4379,0
124274.0,0.4479,0
124288.0,0.3664,0
124301.0,0.4757,0
124314.0,0.3695,0
124328.0,0.4477,0
124341.0,0.4306,0
124354.0,0.4087,0
124368.0,0.3864,0
124381.0,0.4918,0
124394.0,0.3765,0
124408.0,0.3953,0
124421.0,0.4112,0
124434.0,0.4712,0
124448.0,0.3519,0
124461.0,0.4265,0
124474.0,0.3801,0
124488.0,0.4589,0
124501.0,0.3925,0
124514.0,0.375,0
124528.0,0.3146,0
124541.0,0.4105,0
124554.0,0.3123,0
124568.0,0.3265,0
124581.0,0.3126,0
124594.0,0.34,0
124608.0,0.2793,0
124621.0,0.4197,0
124634.0,0.3539,0
124648.0,0.4228,0
124661.0,0.3655,0
124674.0,0.4313,0
124688.0,0.4413,0
124701.0,0.5138,0
124714.0,0.4484,0
124728.0,0.5272,0
124741.0,0.4548,0
124754.0,0.424,0
124768.0,0.4502,0
124781.0,0.5155,0
124794.0,0.3271,0
124808.0,0.4138,0
124821.0,0.4706,0
124834.0,0.4711,0
124848.0,0.3472,0
124861.0,0.5294,0
124874.0,0.446,0
124888.0,0.4182,0
124901.0,0.3474,0
124914.0,0.4455,0
124928.0,0.3688,0
124941.0,0.4062,0
124954.0,0.3906,0
124968.0,0.4685,0
124981.0,0.2864,0
124994.0,0.3343,0
125008.0,0.3128,0
125021.0,0.3739,0
125034.0,0.284,0
125048.0,0.3376,0
125061.0,0.2762,0
125074.0,0.3238,0
125088.0,0.2939,0
125101.0,0.3801,0
125114.0,0.3498,0
125128.0,0.4159,0
125141.0,0.3546,0
125154.0,0.4091,0
125168.0,0.3892,0
125181.0,0.4827,0
125194.0,0.3572,0
125208.0,0.4417,0
125221.0,0.358,0
125234.0,0.4099,0
125248.0,0.3549,0
125261.0,0.3427,0
125274.0,0.2555,0
125288.0,0.4043,0
125301.0,0.3058,0
125314.0,0.2695,0
125328.0,0.3169,0
125341.0,0.3576,0
125354.0,0.2433,0
125368.0,0.336,0
125381.0,0.2837,0
125394.0,0.3596,0
125408.0,0.3319,0
125421.0,0.433,0
125434.0,0.3332,0
125448.0,0.418,0
125461.0,0.3774,0
125474.0,0.4308,0
125488.0,0.3678,0
125501.0,0.5288,0
125514.0,0.4593,0
125528.0,0.5119,0
125541.0,0.4784,0
125554.0,0.4844,0
125568.0,0.5139,0
125581.0,0.5641,0
125594.0,0.414,0
125608.0,0.5275,0
125621.0,0.5102,0
125634.0,0.5078,0
125648.0,0.5241,0
125661.0,0.5308,0
125674.0,0.4177,0
125688.0,0.5589,0
125701.0,0.4841,0
125714.0,0.4481,0
125728.0,0.4555,0
125741.0,0.4901,0
125754.0,0.414,0
125768.0,0.5033,0
125781.0,0.3613,0
125794.0,0.4738,0
125808.0,0.4312,0
125821.0,0.4026,0
125834.0,0.3406,0
125848.0,0.5109,0
125861.0,0.3782,0
125874.0,0.3749,0
125888.0,0.3702,0
125901.0,0.4089,0
125914.0,0.3762,0
125928.0,0.4451,0
125941.0,0.3894,0
125954.0,0.3811,0
125968.0,0.3645,0
125981.0,0.3884,0
125994.0,0.3136,0
126008.0,0.4526,0
126021.0,0.3799,0
126034.0,0.3698,0
126048.0,0.4111,0
126061.0,0.4732,0
126074.0,0.3928,0
126088.0,0.4546,0
126101.0,0.4617,0
126114.0,0.4291,0
126128.0,0.3855,0
126141.0,0.3711,0
126154.0,0.2948,0
126181.0,0.2879,0
126194.0,0.2579,0
126208.0,0.3372,0
126221.0,0.3343,0
126234.0,0.2352,0
126248.0,0.2485,0
126261.0,0.3397,0
126274.0,0.279,0
126288.0,0.3057,0
126301.0,0.3962,0
126314.0,0.3169,0
126328.0,0.2443,0
126341.0,0.3871,0
126354.0,0.359,0
126368.0,0.3365,0
126381.0,0.3611,0
126394.0,0.3855,0
126408.0,0.3271,0
126421.0,0.4553,0
126434.0,0.4465,0
126448.0,0.4566,0
126461.0,0.4549,0
126474.0,0.3986,0
126488.0,0.4339,0
126501.0,0.4652,0
126514.0,0.3711,0
126528.0,0.4058,0
126541.0,0.4684,0
126554.0,0.394,0
126568.0,0.319,0
126581.0,0.5077,0
126594.0,0.4384,0
126608.0,0.3664,0
126621.0,0.3824,0
126634.0,0.3967,0
126648.0,0.3579,0
126661.0,0.4445,0
126674.0,0.3245,0
126688.0,0.3617,0
126701.0,0.4396,0
126714.0,0.3688,0
126728.0,0.313,0
126741.0,0.4852,0
126754.0,0.4508,0
126768.0,0.4179,0
126781.0,0.3796,0
126794.0,0.4406,0
126808.0,0.479,0
126821.0,0.5108,0
126834.0,0.4001,0
126848.0,0.4879,0
126861.0,0.5511,0
126874.0,0.5021,0
126888.0,0.3634,0
126901.0,0.5495,0
126914.0,0.4471,0
126928.0,0.4112,0
126941.0,0.4252,0
126954.0,0.4062,0
126968.0,0.4135,0
126981.0,0.4661,0
126994.0,0.3262,0
127008.0,0.3993,0
127021.0,0.4496,0
127034.0,0.3982,0
127048.0,0.3007,0
127061.0,0.4384,0
127074.0,0.3255,0
127088.0,0.3494,0
127101.0,0.3345,0
127114.0,0.2979,0
127128.0,0.2939,0
127141.0,0.3311,0
127154.0,0.2763,0
127168.0,0.3365,0
127181.0,0.2521,0
127194.0,0.2067,0
127208.0,0.2116,0
127221.0,0.2906,0
127234.0,0.2559,0
127248.0,0.3346,0
127261.0,0.2963,0
127274.0,0.2848,0
127288.0,0.3021,0
127301.0,0.4267,0
127314.0,0.3654,0
127328.0,0.4072,0
127341.0,0.3905,0
127354.0,0.4668,0
127368.0,0.4574,0
127381.0,0.5748,0
127394.0,0.4784,0
127408.0,0.5458,0
127421.0,0.5552,0
127434.0,0.4926,0
127448.0,0.3953,0
127461.0,0.5034,0
127474.0,0.3447,0
127488.0,0.4194,0
127501.0,0.4169,0
127514.0,0.3315,0
127528.0,0.403,0
127541.0,0.4993,0
127554.0,0.3852,0
127568.0,0.4329,0
127581.0,0.394,0
127608.0,0.3641,0
127621.0,0.4332,0
127634.0,0.4499,0
127648.0,0.536,0
127661.0,0.3957,0
127674.0,0.5226,0
127688.0,0.4251,0
127701.0,0.4807,0
127714.0,0.4125,0
127728.0,0.4786,0
127741.0,0.4718,0
127754.0,0.5521,0
127768.0,0.4858,0
127781.0,0.5955,0
127794.0,0.5108,0
127808.0,0.564,0
127821.0,0.4936,0
127834.0,0.5626,0
127848.0,0.5111,0
127861.0,0.5494,0
127874.0,0.4224,0
127888.0,0.4939,0
127901.0,0.4329,0
127914.0,0.4549,0
127928.0,0.3991,0
127941.0,0.4668,0
127954.0,0.3448,0
127968.0,0.4332,0
127981.0,0.4003,0
127994.0,0.4052,0
128008.0,0.3516,0
128021.0,0.3996,0
128034.0,0.3333,0
128048.0,0.4193,0
128061.0,0.3257,0
128074.0,0.4067,0
128088.0,0.3379,0
128101.0,0.4718,0
128114.0,0.4122,0
128128.0,0.4548,0
128141.0,0.3835,0
128154.0,0.4955,0
128168.0,0.4244,0
128181.0,0.4518,0
128194.0,0.3909,0
128208.0,0.4807,0
128221.0,0.3752,0
128234.0,0.4152,0
128248.0,0.3409,0
128261.0,0.415,0
128274.0,0.3579,0
128288.0,0.4366,0
128301.0,0.4061,0
128314.0,0.3791,0
128328.0,0.3461,0
128341.0,0.4113,0
128354.0,0.2936,0
128368.0,0.3877,0
128381.0,0.3601,0
128394.0,0.3386,0
128408.0,0.378,0
128421.0,0.3928,0
128434.0,0.2204,0
128448.0,0.3854,0
128461.0,0.2963,0
128474.0,0.2699,0
128488.0,0.2135,0
128501.0,0.2715,0
128514.0,0.2295,0
128528.0,0.2611,0
128541.0,0.2633,0
128554.0,0.2735,0
128568.0,0.198,0
128581.0,0.253,0
128594.0,0.2047,0
128608.0,0.2394,0
128621.0,0.2977,0
128634.0,0.3038,0
128648.0,0.2996,0
128661.0,0.3569,0
128674.0,0.2884,0
128688.0,0.3651,0
128701.0,0.4125,0
128714.0,0.4088,0
128728.0,0.4085,0
128741.0,0.4647,0
128754.0,0.3865,0
128768.0,0.3991,0
128781.0,0.5119,0
128794.0,0.467,0
128808.0,0.4262,0
128821.0,0.4948,0
128834.0,0.4631,0
128848.0,0.4081,0
128861.0,0.4079,0
128874.0,0.4196,0
128888.0,0.4444,0
128901.0,0.4447,0
128914.0,0.3204,0
128928.0,0.363,0
128941.0,0.4173,0
128954.0,0.3779,0
128968.0,0.3716,0
128981.0,0.4252,0
128994.0,0.4009,0
129008.0,0.3391,0
129021.0,0.4451,0
129034.0,0.4687,0
129048.0,0.483,0
129061.0,0.5113,0
129074.0,0.4472,0
129088.0,0.4774,0
129101.0,0.5291,0
129114.0,0.4409,0
129128.0,0.4738,0
129141.0,0.5487,0
129154.0,0.4794,0
129168.0,0.4285,0
129181.0,0.546,0
129194.0,0.5014,0
129208.0,0.4372,0
129221.0,0.4328,0
129234.0,0.4173,0
129248.0,0.4023,0
129261.0,0.4643,0
129274.0,0.3644,0
129288.0,0.4244,0
129301.0,0.486,0
129314.0,0.3868,0
129328.0,0.3574,0
129341.0,0.457,0
129354.0,0.3984,0
129368.0,0.3982,0
129381.0,0.4584,0
129394.0,0.4437,0
129408.0,0.3296,0
129421.0,0.4452,0
129434.0,0.4342,0
129448.0,0.421,0
129461.0,0.3833,0
129474.0,0.3313,0
129488.0,0.3498,0
129501.0,0.439,0
129514.0,0.3589,0
129528.0,0.3708,0
129541.0,0.4292,0
129554.0,0.439,0
129568.0,0.3279,0
129581.0,0.4511,0
129594.0,0.4623,0
129608.0,0.4735,0
129621.0,0.4304,0
129634.0,0.4217,0
129648.0,0.4282,0
129661.0,0.523,0
129674.0,0.4268,0
129688.0,0.4282,0
129701.0,0.4953,0
129714.0,0.4912,0
129728.0,0.3372,0
129741.0,0.487,0
129754.0,0.4196,0
129768.0,0.4437,0
129781.0,0.4346,0
129794.0,0.3518,0
129808.0,0.3424,0
129821.0,0.4007,0
129834.0,0.359,0
129848.0,0.3516,0
129861.0,0.3794,0
129874.0,0.4204,0
129888.0,0.3045,0
129901.0,0.4393,0
129914.0,0.3599,0
129928.0,0.4288,0
129941.0,0.4284,0
129954.0,0.3478,0
129968.0,0.3773,0
129981.0,0.4901,0
129994.0,0.4132,0
130008.0,0.466,0
130021.0,0.4533,0
130034.0,0.5437,0
130048.0,0.4675,0
130061.0,0.5166,0
130074.0,0.4401,0
130088.0,0.5244,0
130101.0,0.4942,0
130114.0,0.4211,0
130128.0,0.3796,0
130141.0,0.4838,0
130154.0,0.2922,0
130168.0,0.2942,0
130181.0,0.3572,0
130194.0,0.3538,0
130208.0,0.2462,0
130221.0,0.3313,0
130234.0,0.2945,0
130248.0,0.3887,0
130261.0,0.3148,0
130274.0,0.4227,0
130288.0,0.4048,0
130301.0,0.4165,0
130314.0,0.3499,0
130328.0,0.4271,0
130341.0,0.4106,0
130354.0,0.4678,0
130368.0,0.3816,0
130381.0,0.4939,0
130394.0,0.459,0
130408.0,0.5336,0
130421.0,0.4645,0
130434.0,0.4735,0
130448.0,0.3865,0
130461.0,0.4664,0
130474.0,0.3562,0
130488.0,0.4546,0
130501.0,0.4105,0
130514.0,0.4197,0
130528.0,0.4292,0
130541.0,0.5146,0
130554.0,0.3416,0
130568.0,0.4648,0
130581.0,0.4923,0
130594.0,0.4617,0
130608.0,0.4261,0
130621.0,0.5667,0
130634.0,0.438,0
130648.0,0.456,0
130661.0,0.4555,0
130674.0,0.5079,0
130688.0,0.3939,0
130701.0,0.4906,0
130714.0,0.3922,0
130728.0,0.4583,0
130754.0,0.4492,0
130768.0,0.355,0
130781.0,0.3982,0
130794.0,0.3391,0
130808.0,0.4519,0
130821.0,0.3701,0
130834.0,0.3715,0
130848.0,0.3539,0
130861.0,0.5191,0
130874.0,0.3967,0
130888.0,0.4182,0
130901.0,0.5298,0
130914.0,0.5535,0
130928.0,0.4426,0
130941.0,0.516,0
130954.0,0.4982,0
130968.0,0.6162,0
130981.0,0.5218,0
130994.0,0.5529,0
131008.0,0.4953,0
131021.0,0.5624,0
131034.0,0.4406,0
131048.0,0.4884,0
131061.0,0.4396,0
131074.0,0.4349,0
131088.0,0.2874,0
131101.0,0.3108,0
131114.0,0.2577,0
131128.0,0.2391,0
131141.0,0.2257,0
131154.0,0.2559,0
131168.0,0.2896,0
131181.0,0.3576,0
131194.0,0.1868,0
131208.0,0.318,0
131221.0,0.3813,0
131234.0,0.3735,0
131248.0,0.355,0
131261.0,0.4235,0
131274.0,0.3382,0
131288.0,0.3963,0
131301.0,0.3694,0
131314.0,0.3956,0
131328.0,0.4267,0
131341.0,0.4919,0
131354.0,0.3675,0
131368.0,0.3627,0
131381.0,0.4365,0
131394.0,0.417,0
131408.0,0.3218,0
131421.0,0.403,0
131434.0,0.4094,0
131448.0,0.3654,0
131461.0,0.3918,0
131474.0,0.3872,0
131488.0,0.385,0
131501.0,0.4793,0
131514.0,0.3749,0
131528.0,0.3506,0
131541.0,0.4565,0
131554.0,0.4357,0
131568.0,0.3986,0
131581.0,0.4715,0
131594.0,0.437,0
131608.0,0.4423,0
131621.0,0.4996,0
131634.0,0.4935,0
131648.0,0.486,0
131661.0,0.5427,0
131674.0,0.4811,0
131688.0,0.4339,0
131701.0,0.5,0
131714.0,0.4203,0
131728.0,0.3743,0
131741.0,0.461,0
131754.0,0.397,0
131768.0,0.2851,0
131781.0,0.3904,0
131794.0,0.3748,0
131808.0,0.3515,0
131821.0,0.4115,0
131834.0,0.337,0
131848.0,0.3346,0
131861.0,0.4265,0
131874.0,0.3684,0
131888.0,0.3679,0
131901.0,0.4896,0
131914.0,0.396,0
131928.0,0.3797,0
131941.0,0.5217,0
131954.0,0.4009,0
131968.0,0.3638,0
131981.0,0.4218,0
131994.0,0.3809,0
132008.0,0.2777,0
132021.0,0.3783,0
132034.0,0.3884,0
132048.0,0.3791,0
132061.0,0.4009,0
132074.0,0.2783,0
132088.0,0.3509,0
132101.0,0.3804,0
132114.0,0.2786,0
132128.0,0.2976,0
132141.0,0.3809,0
132154.0,0.336,0
132168.0,0.3067,0
132181.0,0.4292,0
132194.0,0.4221,0
132208.0,0.4462,0
132221.0,0.4966,0
132234.0,0.4679,0
132248.0,0.4655,0
132261.0,0.5562,0
132274.0,0.5152,0
132288.0,0.5079,0
132301.0,0.5149,0
132314.0,0.5009,0
132328.0,0.4643,0
132341.0,0.524,0
132354.0,0.5034,0
132368.0,0.54,0
132381.0,0.4584,0
132394.0,0.3809,0
132408.0,0.42,0
132421.0,0.4539,0
132434.0,0.3614,0
132448.0,0.3979,0
132461.0,0.4725,0
132474.0,0.4133,0
132488.0,0.356,0
132501.0,0.5264,0
132514.0,0.4617,0
132528.0,0.4298,0
132541.0,0.4401,0
132554.0,0.5953,0
132568.0,0.4773,0
132581.0,0.5146,0
132594.0,0.4644,0
132608.0,0.5338,0
132621.0,0.541,0
132634.0,0.4477,0
132648.0,0.4499,0
132661.0,0.5818,0
132674.0,0.4122,0
132688.0,0.376,0
132701.0,0.4343,0
132714.0,0.4993,0
132728.0,0.283,0
132741.0,0.3681,0
132754.0,0.3729,0
132768.0,0.4116,0
132781.0,0.3816,0
132794.0,0.4085,0
132808.0,0.3224,0
132821.0,0.4523,0
132834.0,0.374,0
132848.0,0.3609,0
132861.0,0.3675,0
132874.0,0.5167,0
132888.0,0.4075,0
132901.0,0.4634,0
132914.0,0.3736,0
132928.0,0.4474,0
132941.0,0.4759,0
132954.0,0.3969,0
132968.0,0.3468,0
132981.0,0.479,0
132994.0,0.2984,0
133008.0,0.2826,0
133021.0,0.2722,0
133034.0,0.2835,0
133048.0,0.2047,0
133061.0,0.2887,0
133074.0,0.1933,0
133088.0,0.339,0
133101.0,0.3708,0
133114.0,0.3601,0
133128.0,0.3467,0
133141.0,0.5162,0
133154.0,0.4549,0
133168.0,0.4816,0
133194.0,0.6014,0
133208.0,0.4445,0
133221.0,0.4667,0
133234.0,0.3973,0
133248.0,0.5111,0
133261.0,0.2816,0
133274.0,0.4,0
133288.0,0.3494,0
133301.0,0.3295,0
133314.0,0.1942,0
133328.0,0.2889,0
133341.0,0.2604,0
133354.0,0.2445,0
133368.0,0.1177,0
133381.0,0.261,0
133394.0,0.2018,0
133408.0,0.182,0
133421.0,0.195,0
133434.0,0.2606,0
133448.0,0.1807,0
133461.0,0.2519,0
133474.0,0.1569,0
133501.0,0.3444,0
133514.0,0.3616,0
133528.0,0.3604,0
133541.0,0.5209,0
133554.0,0.4389,0
133568.0,0.4477,0
133581.0,0.4464,0
133594.0,0.4901,0
133608.0,0.4346,0
133621.0,0.4909,0
133634.0,0.3922,0
133648.0,0.3916,0
133661.0,0.3657,0
133674.0,0.3417,0
133688.0,0.2987,0
133701.0,0.4328,0
133714.0,0.314,0
133728.0,0.3787,0
133741.0,0.4197,0
133754.0,0.424,0
133768.0,0.3559,0
133781.0,0.4491,0
133794.0,0.4094,0
133808.0,0.3844,0
133821.0,0.3925,0
133834.0,0.4396,0
133848.0,0.4089,0
133861.0,0.4613,0
133874.0,0.3569,0
133888.0,0.3904,0
133901.0,0.4054,0
133914.0,0.3948,0
133928.0,0.3467,0
133941.0,0.4423,0
133954.0,0.3861,0
133968.0,0.3193,0
133981.0,0.3765,0
133994.0,0.4014,0
134008.0,0.3538,0
134021.0,0.3996,0
134034.0,0.3282,0
134048.0,0.3638,0
134061.0,0.4139,0
134074.0,0.3831,0
134088.0,0.3416,0
134101.0,0.4301,0
134114.0,0.3715,0
