time_s,source,weight_kg,accel_x,accel_y,accel_z,norm_accel,pitch_deg,roll_deg,angle_deg,L_mm,sync
708.681000,accel,,-0.301000,-0.250000,0.147000,0.417983,-36.760000,63.880000,,,0
708.686000,accel,,0.583000,0.286000,0.100000,0.657027,25.830000,-80.310000,,,0
708.691000,weight,4.068400,,,,,,,,,0
708.691000,accel,,-0.404000,-0.308000,-0.176000,0.537639,-34.940000,113.540000,,,0
708.696000,accel,,0.451000,0.176000,0.135000,0.502595,20.490000,-73.290000,,,0
708.701000,accel,,-0.219000,-0.308000,0.143000,0.404072,-49.630000,56.950000,,,0
708.704000,weight,3.840600,,,,,,,,,0
708.706000,accel,,0.375000,0.272000,0.147000,0.486023,34.030000,-68.520000,,,0
708.711000,accel,,-0.349000,-0.322000,-0.070000,0.479984,-42.160000,101.430000,,,0
708.716000,accel,,0.458000,0.202000,0.135000,0.518453,22.950000,-73.540000,,,0
708.718000,weight,3.846200,,,,,,,,,0
708.721000,accel,,-0.349000,-0.346000,0.068000,0.496126,-44.240000,78.900000,,,0
708.726000,accel,,0.454000,0.437000,0.238000,0.673594,40.460000,-62.270000,,,0
708.731000,weight,3.863700,,,,,,,,,0
708.731000,accel,,-0.368000,-0.279000,0.028000,0.462654,-37.100000,85.690000,,,0
708.736000,accel,,0.425000,0.238000,0.054000,0.490087,29.100000,-82.750000,,,0
708.741000,accel,,-0.368000,-0.427000,-0.200000,0.598125,-45.600000,118.520000,,,0
708.744000,weight,4.211500,,,,,,,,,0
708.746000,accel,,0.470000,0.324000,0.119000,0.583127,33.780000,-75.840000,,,0
708.751000,accel,,-0.310000,-0.303000,0.104000,0.445786,-42.770000,71.410000,,,0
708.756000,accel,,0.389000,0.231000,0.162000,0.480548,28.750000,-67.410000,,,0
708.758000,weight,4.095500,,,,,,,,,0
708.761000,accel,,-0.392000,-0.425000,-0.080000,0.583686,-46.750000,101.550000,,,0
708.766000,accel,,0.331000,0.408000,0.076000,0.530849,50.220000,-77.150000,,,0
708.771000,weight,4.240000,,,,,,,,,0
708.771000,accel,,-0.360000,-0.329000,-0.039000,0.489246,-42.230000,96.230000,,,0
708.776000,accel,,0.358000,0.360000,0.073000,0.512926,44.620000,-78.440000,,,0
708.781000,accel,,-0.315000,-0.523000,-0.003000,0.610543,-58.940000,90.620000,,,0
708.784000,weight,4.612300,,,,,,,,,0
708.786000,accel,,0.638000,0.490000,0.334000,0.871034,34.220000,-62.350000,,,0
708.791000,accel,,-0.255000,-0.446000,0.131000,0.530191,-57.300000,62.890000,,,0
708.796000,accel,,0.564000,0.444000,0.174000,0.738585,36.980000,-72.870000,,,0
708.798000,weight,4.983000,,,,,,,,,0
708.801000,accel,,-0.310000,-0.566000,-0.042000,0.646699,-61.060000,97.660000,,,0
708.806000,accel,,0.564000,0.418000,0.222000,0.736277,34.600000,-68.540000,,,0
708.811000,weight,4.394800,,,,,,,,,0
708.811000,accel,,-0.353000,-0.485000,-0.068000,0.603704,-53.420000,100.910000,,,0
708.816000,accel,,0.477000,0.425000,0.176000,0.662669,39.870000,-69.750000,,,0
708.821000,accel,,-0.406000,-0.530000,0.064000,0.670695,-52.220000,81.100000,,,0
708.824000,weight,3.837900,,,,,,,,,0
708.826000,accel,,0.477000,0.394000,0.236000,0.662164,36.490000,-63.700000,,,0
708.831000,accel,,-0.389000,-0.444000,-0.018000,0.590577,-48.730000,92.620000,,,0
708.836000,accel,,0.525000,0.437000,0.296000,0.744453,35.940000,-60.620000,,,0
708.838000,weight,4.555500,,,,,,,,,0
708.841000,accel,,-0.418000,-0.547000,-0.135000,0.701540,-51.240000,107.910000,,,0
708.846000,accel,,0.497000,0.358000,-0.015000,0.612697,35.770000,-91.780000,,,0
708.851000,weight,4.970500,,,,,,,,,0
708.851000,accel,,-0.337000,-0.332000,-0.078000,0.479455,-43.830000,102.990000,,,0
708.856000,accel,,0.578000,0.418000,0.420000,0.827773,30.310000,-53.980000,,,0
708.861000,accel,,-0.296000,-0.528000,-0.049000,0.607290,-60.400000,99.390000,,,0
708.864000,weight,4.426100,,,,,,,,,0
708.866000,accel,,0.454000,0.360000,-0.006000,0.579441,38.470000,-90.740000,,,0
708.871000,accel,,-0.420000,-0.485000,-0.013000,0.641712,-49.060000,91.770000,,,0
708.876000,accel,,0.410000,0.557000,0.313000,0.759156,47.180000,-52.710000,,,0
708.878000,weight,3.885000,,,,,,,,,0
708.881000,accel,,-0.399000,-0.578000,-0.114000,0.711534,-54.350000,105.900000,,,0
708.886000,accel,,0.363000,0.483000,0.085000,0.610150,52.340000,-76.780000,,,0
708.891000,weight,4.545000,,,,,,,,,0
708.891000,accel,,-0.339000,-0.478000,-0.030000,0.586775,-54.530000,95.020000,,,0
708.896000,accel,,0.485000,0.511000,0.104000,0.712153,45.880000,-77.850000,,,0
708.901000,accel,,-0.377000,-0.600000,-0.255000,0.753096,-52.800000,124.040000,,,0
708.904000,weight,4.558000,,,,,,,,,0
708.906000,accel,,0.473000,0.483000,0.126000,0.687673,44.610000,-75.090000,,,0
708.911000,accel,,-0.353000,-0.434000,0.080000,0.565124,-50.170000,77.180000,,,0
708.916000,accel,,0.449000,0.437000,0.193000,0.655606,41.820000,-66.740000,,,0
708.918000,weight,4.048400,,,,,,,,,0
708.921000,accel,,-0.447000,-0.566000,-0.205000,0.749793,-49.050000,114.600000,,,0
708.926000,accel,,0.351000,0.396000,0.181000,0.559266,45.130000,-62.700000,,,0
708.931000,weight,4.059400,,,,,,,,,0
708.931000,accel,,-0.382000,-0.377000,-0.020000,0.537078,-44.580000,93.030000,,,0
708.936000,accel,,0.430000,0.387000,0.195000,0.610487,39.340000,-65.550000,,,0
708.941000,accel,,-0.504000,-0.561000,-0.166000,0.772200,-46.600000,108.250000,,,0
708.944000,weight,4.712900,,,,,,,,,0
708.946000,accel,,0.494000,0.389000,0.042000,0.630175,38.110000,-85.140000,,,0
708.951000,accel,,-0.317000,-0.466000,-0.130000,0.578399,-53.610000,112.320000,,,0
708.956000,accel,,0.477000,0.509000,0.317000,0.766224,41.590000,-56.390000,,,0
708.958000,weight,5.116200,,,,,,,,,0
708.961000,accel,,-0.411000,-0.569000,-0.032000,0.702642,-54.070000,94.480000,,,0
708.966000,accel,,0.463000,0.430000,0.040000,0.633142,42.760000,-85.100000,,,0
708.971000,weight,3.658700,,,,,,,,,0
708.971000,accel,,-0.406000,-0.439000,-0.094000,0.605304,-46.500000,103.090000,,,0
708.976000,accel,,0.406000,0.468000,0.339000,0.706244,41.530000,-50.120000,,,0
708.981000,accel,,-0.495000,-0.559000,-0.063000,0.749316,-48.270000,97.290000,,,0
708.984000,weight,3.680700,,,,,,,,,0
708.986000,accel,,0.458000,0.406000,0.023000,0.612478,41.490000,-87.140000,,,0
708.991000,accel,,-0.404000,-0.422000,-0.042000,0.585717,-46.160000,95.900000,,,0
708.996000,accel,,0.434000,0.437000,0.296000,0.683331,39.740000,-55.740000,,,0
708.998000,weight,4.266400,,,,,,,,,0
709.001000,accel,,-0.380000,-0.492000,-0.224000,0.660787,-48.150000,120.510000,,,0
709.006000,accel,,0.444000,0.384000,-0.082000,0.592719,40.400000,-100.520000,,,0
709.011000,weight,4.186500,,,,,,,,,0
709.011000,accel,,-0.349000,-0.396000,-0.042000,0.529510,-48.460000,96.830000,,,0
709.016000,accel,,0.401000,0.514000,0.219000,0.687719,48.350000,-61.330000,,,0
709.021000,accel,,-0.485000,-0.604000,-0.300000,0.830687,-46.660000,121.770000,,,0
709.024000,weight,3.414300,,,,,,,,,0
709.026000,accel,,0.358000,0.463000,0.037000,0.586432,52.180000,-84.050000,,,0
709.031000,accel,,-0.341000,-0.408000,0.147000,0.551683,-47.670000,66.640000,,,0
709.036000,accel,,0.401000,0.480000,0.176000,0.649751,47.640000,-66.280000,,,0
709.038000,weight,3.464500,,,,,,,,,0
709.041000,accel,,-0.370000,-0.592000,-0.250000,0.741528,-52.990000,124.050000,,,0
709.046000,accel,,0.506000,0.363000,0.032000,0.623562,35.570000,-86.330000,,,0
709.051000,weight,4.379900,,,,,,,,,0
709.051000,accel,,-0.351000,-0.363000,0.126000,0.520429,-44.210000,70.270000,,,0
709.056000,accel,,0.418000,0.425000,0.104000,0.605116,44.640000,-75.980000,,,0
709.061000,accel,,-0.487000,-0.468000,-0.207000,0.706429,-41.470000,113.010000,,,0
709.064000,weight,3.989200,,,,,,,,,0
709.066000,accel,,0.360000,0.308000,0.128000,0.490763,38.830000,-70.400000,,,0
709.071000,accel,,-0.430000,-0.365000,-0.138000,0.580663,-38.960000,107.740000,,,0
709.076000,accel,,0.322000,0.408000,0.056000,0.522766,51.330000,-80.060000,,,0
709.078000,weight,4.165700,,,,,,,,,0
709.081000,accel,,-0.466000,-0.557000,-0.240000,0.764856,-46.710000,117.300000,,,0
709.086000,accel,,0.410000,0.490000,0.214000,0.673792,46.600000,-62.410000,,,0
709.091000,weight,5.023100,,,,,,,,,0
709.091000,accel,,-0.353000,0.269000,-0.056000,0.447332,36.990000,99.020000,,,0
709.096000,accel,,0.403000,0.459000,0.004000,0.610824,48.670000,-89.470000,,,0
709.101000,accel,,-0.416000,-0.487000,-0.188000,0.667510,-46.890000,114.320000,,,0
709.104000,weight,5.420400,,,,,,,,,0
709.106000,accel,,0.406000,0.406000,0.157000,0.595249,43.020000,-68.840000,,,0
709.111000,accel,,-0.375000,-0.379000,-0.152000,0.554410,-43.170000,112.060000,,,0
709.116000,accel,,0.360000,0.324000,-0.032000,0.485386,41.900000,-95.100000,,,0
709.118000,weight,5.213600,,,,,,,,,0
709.121000,accel,,-0.509000,-0.434000,-0.147000,0.684869,-39.360000,106.120000,,,0
709.126000,accel,,0.367000,0.310000,0.174000,0.510945,37.350000,-64.690000,,,0
709.131000,weight,5.472100,,,,,,,,,0
709.131000,accel,,-0.135000,0.073000,0.021000,0.154903,28.090000,81.390000,,,0
709.136000,accel,,0.240000,0.480000,-0.106000,0.547025,61.290000,-113.870000,,,0
709.141000,accel,,-0.351000,-0.451000,0.028000,0.572177,-52.040000,85.490000,,,0
709.144000,weight,5.973500,,,,,,,,,0
709.146000,accel,,0.489000,0.346000,0.100000,0.607320,34.710000,-78.510000,,,0
709.151000,accel,,-0.310000,-0.327000,-0.039000,0.452272,-46.260000,97.230000,,,0
709.156000,accel,,0.319000,0.332000,-0.080000,0.467317,45.200000,-104.070000,,,0
709.158000,weight,5.691100,,,,,,,,,0
709.161000,accel,,-0.351000,-0.334000,0.068000,0.489266,-43.040000,78.970000,,,0
709.166000,accel,,0.300000,0.202000,0.068000,0.368005,33.310000,-77.170000,,,0
709.171000,weight,4.873200,,,,,,,,,0
709.171000,accel,,-0.236000,0.023000,0.133000,0.271871,4.820000,60.590000,,,0
709.176000,accel,,0.221000,-0.138000,0.095000,0.277327,-29.750000,-66.830000,,,0
709.181000,accel,,-0.437000,0.162000,0.037000,0.467528,20.230000,85.130000,,,0
709.184000,weight,4.761300,,,,,,,,,0
709.186000,accel,,0.389000,-0.097000,-0.085000,0.409823,-13.680000,-102.310000,,,0
709.191000,accel,,-0.320000,0.028000,-0.126000,0.345051,4.600000,111.430000,,,0
709.196000,accel,,0.284000,-0.219000,0.032000,0.360057,-37.500000,-83.470000,,,0
709.198000,weight,5.180600,,,,,,,,,0
709.201000,accel,,-0.279000,0.121000,0.088000,0.316585,22.470000,72.580000,,,0
709.206000,accel,,0.319000,0.044000,-0.149000,0.354821,7.170000,-115.070000,,,0
709.211000,weight,4.517900,,,,,,,,,0
709.211000,accel,,-0.279000,0.066000,-0.049000,0.290857,13.100000,99.940000,,,0
709.216000,accel,,0.298000,-0.169000,0.202000,0.397705,-25.100000,-55.800000,,,0
709.221000,accel,,-0.121000,0.035000,0.183000,0.222160,9.000000,33.440000,,,0
709.224000,weight,3.925500,,,,,,,,,0
709.226000,accel,,0.231000,0.078000,-0.001000,0.243816,18.640000,-90.260000,,,0
709.231000,accel,,-0.198000,-0.047000,-0.023000,0.204797,-13.180000,96.520000,,,0
709.236000,accel,,0.322000,-0.030000,0.080000,0.333143,-5.140000,-75.980000,,,0
709.238000,weight,4.140600,,,,,,,,,0
709.241000,accel,,-0.281000,-0.083000,0.095000,0.308018,-15.530000,71.400000,,,0
709.246000,accel,,0.365000,0.183000,0.246000,0.476686,22.610000,-56.060000,,,0
709.251000,weight,4.579700,,,,,,,,,0
709.251000,accel,,-0.236000,0.004000,0.135000,0.271914,0.770000,60.150000,,,0
709.256000,accel,,0.351000,-0.238000,-0.054000,0.427506,-33.880000,-98.710000,,,0
709.261000,accel,,-0.162000,-0.063000,0.018000,0.174748,-21.270000,83.610000,,,0
709.264000,weight,4.829600,,,,,,,,,0
709.266000,accel,,0.312000,0.107000,0.193000,0.382154,16.200000,-58.300000,,,0
709.271000,accel,,-0.131000,0.080000,0.174000,0.232028,20.270000,36.940000,,,0
709.276000,accel,,0.307000,0.064000,0.092000,0.326816,11.190000,-73.290000,,,0
709.278000,weight,4.534600,,,,,,,,,0
709.281000,accel,,-0.236000,-0.231000,-0.058000,0.335292,-43.530000,103.920000,,,0
709.286000,accel,,0.379000,0.114000,0.013000,0.395987,16.690000,-87.990000,,,0
709.291000,weight,4.142100,,,,,,,,,0
709.291000,accel,,-0.320000,-0.116000,-0.032000,0.341877,-19.850000,95.740000,,,0
709.296000,accel,,0.408000,0.025000,0.205000,0.457290,3.160000,-63.340000,,,0
709.301000,accel,,-0.241000,-0.080000,0.078000,0.265641,-17.570000,72.060000,,,0
709.304000,weight,3.721100,,,,,,,,,0
709.306000,accel,,0.336000,0.075000,-0.044000,0.347069,12.550000,-97.480000,,,0
709.311000,accel,,-0.258000,-0.094000,0.032000,0.276449,-20.000000,82.810000,,,0
709.316000,accel,,0.367000,0.078000,0.267000,0.460502,9.730000,-53.980000,,,0
709.318000,weight,3.720400,,,,,,,,,0
709.321000,accel,,-0.293000,-0.109000,0.028000,0.313869,-20.270000,84.610000,,,0
709.326000,accel,,0.365000,0.083000,-0.063000,0.379583,12.580000,-99.840000,,,0
709.331000,weight,3.954600,,,,,,,,,0
709.331000,accel,,-0.281000,-0.111000,0.052000,0.306571,-21.240000,79.600000,,,0
709.336000,accel,,0.456000,0.052000,0.315000,0.556655,5.320000,-55.360000,,,0
709.341000,accel,,-0.349000,-0.087000,-0.008000,0.359769,-14.060000,91.350000,,,0
709.344000,weight,4.085000,,,,,,,,,0
709.346000,accel,,0.473000,0.174000,0.071000,0.508966,19.970000,-81.480000,,,0
709.351000,accel,,-0.246000,-0.176000,0.188000,0.356140,-29.620000,52.550000,,,0
709.356000,accel,,0.384000,0.097000,0.128000,0.416232,13.480000,-71.540000,,,0
709.358000,weight,3.974200,,,,,,,,,0
709.361000,accel,,-0.260000,-0.351000,-0.111000,0.450691,-51.120000,113.160000,,,0
709.366000,accel,,0.413000,0.281000,0.095000,0.508483,33.600000,-77.080000,,,0
709.371000,weight,4.102100,,,,,,,,,0
709.371000,accel,,-0.339000,-0.262000,0.078000,0.435487,-37.000000,77.040000,,,0
709.376000,accel,,0.377000,0.210000,0.119000,0.447649,27.940000,-72.520000,,,0
709.381000,accel,,-0.279000,-0.312000,-0.006000,0.418594,-48.210000,91.200000,,,0
709.384000,weight,4.202100,,,,,,,,,0
709.386000,accel,,0.360000,0.353000,0.150000,0.526031,42.160000,-67.420000,,,0
709.391000,accel,,-0.231000,-0.264000,0.059000,0.355722,-47.950000,75.730000,,,0
709.396000,accel,,0.432000,0.092000,0.095000,0.451789,11.780000,-77.630000,,,0
709.398000,weight,4.204500,,,,,,,,,0
709.401000,accel,,-0.320000,-0.315000,0.042000,0.450987,-44.300000,82.510000,,,0
709.406000,accel,,0.449000,0.339000,0.181000,0.591002,35.000000,-68.040000,,,0
709.411000,weight,4.160300,,,,,,,,,0
709.411000,accel,,-0.346000,-0.193000,-0.085000,0.405204,-28.400000,103.770000,,,0
709.416000,accel,,0.403000,0.126000,0.016000,0.422541,17.310000,-87.770000,,,0
709.421000,accel,,-0.315000,-0.391000,0.025000,0.502724,-51.080000,85.410000,,,0
709.424000,weight,4.088500,,,,,,,,,0
709.426000,accel,,0.477000,0.356000,0.248000,0.644802,33.460000,-62.560000,,,0
709.431000,accel,,-0.279000,-0.248000,-0.032000,0.374659,-41.410000,96.570000,,,0
709.436000,accel,,0.387000,0.169000,0.042000,0.424375,23.480000,-83.790000,,,0
709.438000,weight,4.296700,,,,,,,,,0
709.441000,accel,,-0.313000,-0.422000,0.023000,0.525911,-53.430000,85.810000,,,0
709.446000,accel,,0.511000,0.308000,0.219000,0.635567,28.960000,-66.780000,,,0
709.451000,weight,4.537900,,,,,,,,,0
709.451000,accel,,-0.296000,-0.296000,0.044000,0.420913,-44.660000,81.450000,,,0
709.456000,accel,,0.422000,0.327000,0.188000,0.566001,35.260000,-66.000000,,,0
709.461000,accel,,-0.265000,-0.384000,0.078000,0.473038,-54.310000,73.590000,,,0
709.464000,weight,4.667400,,,,,,,,,0
709.466000,accel,,0.547000,0.303000,0.272000,0.681911,26.380000,-63.570000,,,0
709.471000,accel,,-0.358000,-0.343000,-0.030000,0.496702,-43.710000,94.750000,,,0
709.476000,accel,,0.415000,0.384000,0.119000,0.577791,41.670000,-74.050000,,,0
709.478000,weight,4.807500,,,,,,,,,0
709.481000,accel,,-0.358000,-0.470000,-0.025000,0.591345,-52.650000,93.990000,,,0
709.486000,accel,,0.473000,0.427000,0.179000,0.661890,40.230000,-69.310000,,,0
709.491000,weight,4.798400,,,,,,,,,0
709.491000,accel,,-0.392000,-0.401000,-0.133000,0.576328,-44.120000,108.720000,,,0
709.496000,accel,,0.396000,0.332000,0.071000,0.521614,39.500000,-79.870000,,,0
709.501000,accel,,-0.255000,-0.470000,0.119000,0.547801,-59.110000,65.060000,,,0
709.504000,weight,4.696900,,,,,,,,,0
709.506000,accel,,0.454000,0.401000,0.250000,0.655299,37.750000,-61.100000,,,0
709.511000,accel,,-0.296000,-0.439000,-0.090000,0.537063,-54.860000,106.850000,,,0
709.516000,accel,,0.485000,0.341000,0.080000,0.598252,34.780000,-80.590000,,,0
709.518000,weight,4.366200,,,,,,,,,0
709.521000,accel,,-0.341000,-0.439000,0.090000,0.563118,-51.210000,75.240000,,,0
709.526000,accel,,0.521000,0.413000,0.305000,0.731461,34.390000,-59.600000,,,0
709.531000,weight,4.468700,,,,,,,,,0
709.531000,accel,,-0.401000,-0.451000,-0.054000,0.605903,-48.110000,97.630000,,,0
709.536000,accel,,0.444000,0.284000,0.023000,0.527561,32.550000,-87.050000,,,0
709.541000,accel,,-0.380000,-0.547000,-0.126000,0.677853,-53.830000,108.300000,,,0
709.544000,weight,4.481000,,,,,,,,,0
709.546000,accel,,0.485000,0.475000,0.246000,0.722057,41.180000,-63.130000,,,0
709.551000,accel,,-0.349000,-0.401000,0.049000,0.533857,-48.720000,81.960000,,,0
709.556000,accel,,0.451000,0.339000,0.152000,0.584317,35.440000,-71.360000,,,0
709.558000,weight,4.550200,,,,,,,,,0
709.561000,accel,,-0.360000,-0.607000,-0.066000,0.708805,-58.880000,100.330000,,,0
709.566000,accel,,0.516000,0.562000,0.174000,0.782545,45.890000,-71.380000,,,0
709.571000,weight,4.558300,,,,,,,,,0
709.571000,accel,,-0.368000,-0.418000,-0.145000,0.575476,-46.590000,111.480000,,,0
709.576000,accel,,0.422000,0.377000,0.100000,0.574642,40.990000,-76.740000,,,0
709.581000,accel,,-0.334000,-0.638000,0.021000,0.720445,-62.310000,86.490000,,,0
709.584000,weight,4.402400,,,,,,,,,0
709.586000,accel,,0.482000,0.437000,0.186000,0.676675,40.220000,-68.940000,,,0
709.591000,accel,,-0.406000,-0.348000,-0.106000,0.545139,-39.690000,104.680000,,,0
709.596000,accel,,0.492000,0.420000,0.260000,0.697183,37.070000,-62.140000,,,0
709.598000,weight,3.650600,,,,,,,,,0
709.601000,accel,,-0.344000,-0.597000,0.044000,0.690421,-59.870000,82.630000,,,0
709.606000,accel,,0.492000,0.368000,0.135000,0.629057,35.770000,-74.600000,,,0
709.611000,weight,3.739300,,,,,,,,,0
709.611000,accel,,-0.363000,-0.461000,-0.051000,0.588975,-51.500000,98.050000,,,0
709.616000,accel,,0.358000,0.425000,0.140000,0.573052,47.880000,-68.600000,,,0
709.621000,accel,,-0.337000,-0.492000,0.040000,0.597690,-55.440000,83.280000,,,0
709.624000,weight,3.856700,,,,,,,,,0
709.626000,accel,,0.487000,0.439000,0.205000,0.686961,39.750000,-67.190000,,,0
709.631000,accel,,-0.399000,-0.463000,-0.152000,0.629821,-47.350000,110.850000,,,0
709.636000,accel,,0.480000,0.449000,0.080000,0.662119,42.700000,-80.490000,,,0
709.638000,weight,3.991200,,,,,,,,,0
709.641000,accel,,-0.447000,-0.557000,-0.061000,0.716784,-50.990000,97.760000,,,0
709.646000,accel,,0.415000,0.420000,0.238000,0.636607,41.270000,-60.140000,,,0
709.651000,weight,3.883500,,,,,,,,,0
709.651000,accel,,-0.351000,0.236000,-0.023000,0.423587,33.860000,93.680000,,,0
709.656000,accel,,0.360000,0.425000,0.025000,0.557539,49.650000,-85.980000,,,0
709.661000,accel,,-0.351000,-0.573000,-0.078000,0.676472,-57.920000,102.480000,,,0
709.664000,weight,3.930200,,,,,,,,,0
709.666000,accel,,0.583000,0.418000,0.313000,0.782676,32.290000,-61.790000,,,0
709.671000,accel,,-0.454000,-0.399000,-0.080000,0.609686,-40.850000,100.000000,,,0
709.676000,accel,,0.516000,0.454000,0.131000,0.699666,40.460000,-75.790000,,,0
709.678000,weight,4.095300,,,,,,,,,0
709.681000,accel,,-0.313000,-0.547000,0.068000,0.633879,-59.670000,77.660000,,,0
709.686000,accel,,0.422000,0.427000,0.190000,0.629693,42.690000,-65.730000,,,0
709.691000,weight,3.915700,,,,,,,,,0
709.691000,accel,,-0.327000,0.308000,0.035000,0.450575,43.100000,83.910000,,,0
709.696000,accel,,0.365000,0.432000,0.138000,0.582145,47.930000,-69.310000,,,0
709.701000,accel,,-0.423000,-0.535000,-0.094000,0.688469,-51.010000,102.590000,,,0
709.704000,weight,3.777400,,,,,,,,,0
709.706000,accel,,0.485000,0.360000,0.073000,0.608403,36.330000,-81.410000,,,0
709.711000,accel,,-0.540000,-0.463000,-0.209000,0.741384,-38.650000,111.190000,,,0
709.716000,accel,,0.497000,0.468000,0.231000,0.720690,40.520000,-65.040000,,,0
709.718000,weight,4.085400,,,,,,,,,0
709.721000,accel,,-0.538000,-0.621000,-0.133000,0.832330,-48.280000,103.870000,,,0
709.726000,accel,,0.446000,0.494000,0.054000,0.667733,47.720000,-83.100000,,,0
709.731000,weight,4.491300,,,,,,,,,0
709.731000,accel,,0.006000,0.269000,0.085000,0.282174,72.420000,-3.910000,,,0
709.736000,accel,,0.353000,0.492000,-0.025000,0.606051,54.280000,-94.050000,,,0
709.741000,accel,,-0.358000,-0.535000,0.044000,0.645233,-56.000000,82.920000,,,0
709.744000,weight,4.646200,,,,,,,,,0
709.746000,accel,,0.351000,0.332000,-0.147000,0.505009,41.100000,-112.760000,,,0
709.751000,accel,,-0.418000,-0.396000,0.145000,0.593772,-41.840000,70.870000,,,0
709.756000,accel,,0.415000,0.415000,0.018000,0.587175,44.990000,-87.500000,,,0
709.758000,weight,4.829500,,,,,,,,,0
709.761000,accel,,-0.562000,-0.487000,-0.003000,0.743654,-40.940000,90.350000,,,0
709.766000,accel,,0.461000,0.387000,-0.023000,0.602345,39.980000,-92.810000,,,0
709.771000,weight,5.246400,,,,,,,,,0
709.771000,accel,,-0.109000,0.250000,0.076000,0.283120,62.060000,55.290000,,,0
709.776000,accel,,0.343000,-0.281000,-0.202000,0.487251,-35.210000,-120.480000,,,0
709.781000,accel,,-0.332000,0.348000,-0.018000,0.481302,46.360000,93.070000,,,0
709.784000,weight,5.199000,,,,,,,,,0
709.786000,accel,,0.430000,-0.308000,-0.051000,0.531380,-35.410000,-96.810000,,,0
709.791000,accel,,-0.298000,0.205000,-0.023000,0.362433,34.400000,94.330000,,,0
709.796000,accel,,0.387000,-0.298000,-0.214000,0.533263,-34.000000,-118.990000,,,0
709.798000,weight,5.044400,,,,,,,,,0
709.801000,accel,,-0.387000,0.303000,-0.047000,0.493748,37.870000,96.860000,,,0
709.806000,accel,,0.437000,-0.130000,0.042000,0.457857,-16.550000,-84.500000,,,0
709.811000,weight,4.840300,,,,,,,,,0
709.811000,accel,,-0.159000,0.092000,0.016000,0.184394,29.950000,84.370000,,,0
709.816000,accel,,0.087000,-0.202000,-0.138000,0.259648,-51.160000,-147.610000,,,0
709.821000,accel,,-0.090000,0.257000,0.114000,0.295203,60.590000,38.300000,,,0
709.824000,weight,4.691100,,,,,,,,,0
709.826000,accel,,0.169000,-0.106000,0.164000,0.258250,-24.340000,-45.770000,,,0
709.831000,accel,,-0.138000,0.181000,0.052000,0.233472,50.860000,69.460000,,,0
709.836000,accel,,0.159000,-0.293000,-0.087000,0.344527,-58.260000,-118.740000,,,0
709.838000,weight,4.987000,,,,,,,,,0
709.841000,accel,,-0.114000,0.277000,0.090000,0.312770,62.320000,51.700000,,,0
709.846000,accel,,0.123000,-0.121000,-0.003000,0.172566,-44.450000,-91.600000,,,0
709.851000,weight,5.031800,,,,,,,,,0
709.851000,accel,,-0.100000,0.217000,-0.047000,0.243512,63.120000,115.060000,,,0
709.856000,accel,,0.200000,-0.339000,0.088000,0.403317,-57.220000,-66.330000,,,0
709.861000,accel,,-0.116000,0.198000,0.097000,0.249137,52.520000,50.130000,,,0
709.864000,weight,4.742100,,,,,,,,,0
709.866000,accel,,0.164000,-0.116000,-0.078000,0.215490,-32.620000,-115.360000,,,0
709.871000,accel,,-0.205000,0.090000,0.042000,0.227792,23.250000,78.400000,,,0
709.876000,accel,,0.149000,-0.195000,0.116000,0.271444,-45.840000,-52.120000,,,0
709.878000,weight,4.507700,,,,,,,,,0
709.881000,accel,,-0.147000,0.121000,0.080000,0.206519,35.780000,61.400000,,,0
709.886000,accel,,0.233000,-0.075000,-0.020000,0.245589,-17.840000,-94.950000,,,0
709.891000,weight,4.516200,,,,,,,,,0
709.891000,accel,,-0.128000,0.159000,0.088000,0.222281,45.730000,55.680000,,,0
709.896000,accel,,0.166000,-0.188000,-0.070000,0.260384,-46.140000,-112.970000,,,0
709.901000,accel,,-0.140000,0.169000,0.037000,0.222553,49.330000,75.110000,,,0
709.904000,weight,4.362300,,,,,,,,,0
709.906000,accel,,0.303000,-0.121000,0.183000,0.374084,-18.850000,-58.800000,,,0
709.911000,accel,,-0.167000,0.128000,0.009000,0.210604,37.540000,87.060000,,,0
709.916000,accel,,0.284000,-0.135000,-0.161000,0.353273,-22.510000,-119.660000,,,0
709.918000,weight,3.208800,,,,,,,,,0
709.921000,accel,,-0.131000,0.128000,0.107000,0.212118,37.230000,50.760000,,,0
709.926000,accel,,0.303000,-0.027000,0.167000,0.347026,-4.540000,-61.180000,,,0
709.931000,weight,3.110600,,,,,,,,,0
709.931000,accel,,-0.229000,0.047000,-0.013000,0.234135,11.530000,93.250000,,,0
709.936000,accel,,0.157000,-0.185000,-0.080000,0.255488,-46.510000,-117.060000,,,0
709.941000,accel,,-0.270000,0.157000,0.080000,0.322411,29.160000,73.400000,,,0
709.944000,weight,3.320400,,,,,,,,,0
709.946000,accel,,0.257000,-0.035000,0.131000,0.290577,-6.850000,-63.070000,,,0
709.951000,accel,,-0.212000,0.064000,0.083000,0.236493,15.590000,68.680000,,,0
709.956000,accel,,0.236000,-0.061000,0.009000,0.243922,-14.500000,-87.920000,,,0
709.958000,weight,4.215000,,,,,,,,,0
709.961000,accel,,-0.167000,-0.032000,0.032000,0.173023,-10.760000,78.960000,,,0
709.966000,accel,,0.398000,0.064000,0.107000,0.417072,8.750000,-75.010000,,,0
709.971000,weight,4.742300,,,,,,,,,0
