time_ms,weight_kg,accel_x,accel_y,accel_z,tilt_x,tilt_y,sync
253596.0,-2.1183,0.5267,0.6991,9.6726,4.128,-3.117,0
253646.0,-2.1713,0.68,0.4884,9.6582,2.888,-4.027,0
253696.0,-2.0997,0.3879,0.8811,9.6199,5.229,-2.309,0
253746.0,-2.2013,0.4166,0.6033,9.6822,3.562,-2.464,0
253796.0,-2.1434,0.3352,0.9529,9.6343,5.645,-1.993,0
253846.0,-2.2709,0.407,0.6273,9.4523,3.793,-2.466,0
253896.0,-2.1895,0.589,0.7805,9.4523,4.711,-3.565,0
253946.0,-2.1555,0.3112,0.5171,9.5912,3.085,-1.859,0
253996.0,-2.0701,0.3687,0.9625,9.6007,5.721,-2.199,0
254046.0,-2.0884,0.2586,0.5555,9.4667,3.357,-1.565,0
254096.0,-2.2155,0.3208,0.6416,9.6151,3.816,-1.911,0
254146.0,-2.1847,0.4022,0.4836,9.7109,2.849,-2.372,0
254196.0,-2.1009,0.4118,0.6033,9.4954,3.632,-2.483,0
254246.0,-2.0016,0.1101,0.4884,9.4667,2.953,-0.667,0
254296.0,-2.0376,0.2969,0.8475,9.5577,5.065,-1.779,0
254346.0,-2.1417,0.2586,0.5555,9.5337,3.333,-1.554,0
254396.0,-2.1519,0.316,0.814,9.6007,4.844,-1.885,0
254446.0,-2.1577,0.3112,0.2634,9.7157,1.552,-1.835,0
254496.0,-2.0987,0.3926,0.656,9.4284,3.977,-2.385,0
254546.0,-2.0713,0.091,0.5986,9.4667,3.618,-0.551,0
254596.0,-2.0713,0.249,0.7566,9.4427,4.579,-1.51,0
254646.0,-2.1332,0.091,0.431,9.4427,2.613,-0.552,0
254696.0,-2.1938,0.3639,0.7374,9.596,4.391,-2.172,0
254746.0,-2.2611,0.249,0.6752,9.5193,4.056,-1.498,0
254796.0,-2.1479,0.3208,0.838,9.4523,5.063,-1.944,0
254846.0,-2.0929,0.0383,0.5842,9.4332,3.544,-0.233,0
254896.0,-2.0148,0.0958,0.723,9.3901,4.403,-0.584,0
254946.0,-2.1193,0.067,0.4788,9.4954,2.887,-0.405,0
254996.0,-2.1965,0.2682,0.9146,9.4858,5.505,-1.619,0
255046.0,-2.1879,0.2298,0.6369,9.5912,3.798,-1.373,0
255096.0,-2.0138,0.3543,0.905,9.5577,5.405,-2.123,0
255146.0,-2.0511,0.2059,0.6321,9.4954,3.807,-1.242,0
255196.0,-1.974,0.1867,0.6464,9.5098,3.888,-1.125,0
255246.0,-1.974,0.0575,0.4501,9.256,2.784,-0.356,0
255296.0,-2.0535,0.2394,0.6416,9.5098,3.859,-1.442,0
255346.0,-2.1641,0.1532,0.5076,9.3661,3.102,-0.937,0
255396.0,-2.0435,0.3304,0.7278,9.5624,4.35,-1.979,0
255446.0,-2.0227,0.2394,0.68,9.4858,4.099,-1.446,0
255496.0,-2.062,0.0575,0.6177,9.3996,3.76,-0.35,0
255546.0,-2.102,0.2059,0.7661,9.4427,4.637,-1.249,0
255596.0,-2.174,0.1484,0.5986,9.4571,3.621,-0.899,0
255646.0,-2.2428,0.1389,0.498,9.4284,3.023,-0.844,0
255696.0,-2.2167,0.1867,0.7422,9.4475,4.491,-1.132,0
255746.0,-2.2295,0.158,0.7997,9.5289,4.796,-0.95,0
255796.0,-2.0994,0.0383,0.4836,9.5816,2.89,-0.229,0
255846.0,-2.1814,0.091,0.7087,9.5098,4.262,-0.548,0
255896.0,-2.1223,0.0192,0.6656,9.4332,4.036,-0.116,0
255946.0,-2.2006,0.182,0.6943,9.4715,4.192,-1.101,0
255996.0,-2.1482,0.1628,0.7326,9.5816,4.372,-0.973,0
256046.0,-2.1009,0.1006,0.6512,9.6391,3.865,-0.598,0
256096.0,-2.114,0.0479,0.6656,9.5385,3.992,-0.288,0
256146.0,-2.1627,0.1484,0.814,9.5768,4.858,-0.888,0
256196.0,-2.1434,0.0479,0.5411,9.5002,3.26,-0.289,0
256246.0,-2.1946,0.0718,0.6129,9.481,3.699,-0.434,0
256296.0,-2.159,0.1772,0.6416,9.6103,3.819,-1.056,0
256346.0,-2.2052,-0.0048,0.5028,9.6295,2.989,0.028,0
256396.0,-2.1363,0.1867,0.5219,9.4715,3.154,-1.13,0
256446.0,-2.0694,0.0527,0.6895,9.5146,4.145,-0.317,0
256496.0,-1.9969,0.0096,0.4932,9.6151,2.936,-0.057,0
256546.0,-1.9969,0.0527,0.7183,9.4906,4.328,-0.318,0
256596.0,-2.1024,0.0192,0.656,9.6199,3.901,-0.114,0
256646.0,-2.143,0.0431,1.1157,9.7683,6.516,-0.253,0
256696.0,-2.0489,0.1245,0.6943,9.7348,4.079,-0.733,0
256746.0,-2.0533,0.1484,0.838,9.5672,5.005,-0.889,0
256796.0,-2.0511,0.0239,0.5219,9.5241,3.137,-0.144,0
256846.0,-2.0776,0.0431,0.9242,9.5529,5.526,-0.258,0
256896.0,-2.065,0.0096,0.5459,9.4236,3.315,-0.058,0
256946.0,-2.1094,0.0048,0.6704,9.8306,3.901,-0.028,0
256996.0,-2.1135,0.0862,0.6416,9.7683,3.758,-0.506,0
257046.0,-2.1148,0.1341,0.8906,9.6391,5.279,-0.797,0
257096.0,-2.063,-0.0192,0.5602,9.6438,3.325,0.114,0
257146.0,-2.094,0.0958,0.8811,9.5912,5.248,-0.572,0
257196.0,-2.094,0.0431,0.3783,9.4954,2.281,-0.26,0
257246.0,-2.1157,0.1197,0.7422,9.6391,4.403,-0.712,0
257296.0,-2.1006,0.1149,0.7757,9.6965,4.574,-0.679,0
257346.0,-2.0662,0.1293,0.7805,9.7061,4.597,-0.763,0
257396.0,-2.0201,0.0192,0.5363,9.6055,3.196,-0.114,0
257446.0,-2.1,0.1532,0.8236,9.6007,4.903,-0.914,0
257496.0,-2.1047,-0.0431,0.6704,9.5912,3.998,0.257,0
257546.0,-2.2153,0.2346,0.9673,9.8306,5.618,-1.367,0
257596.0,-2.1495,0.0479,1.0247,9.8354,5.948,-0.279,0
257646.0,-2.1789,0.1437,0.8763,9.8114,5.103,-0.839,0
257696.0,-2.1445,0.0144,0.6704,9.7205,3.945,-0.085,0
257746.0,-2.1116,0.2346,0.9816,9.7396,5.754,-1.38,0
257796.0,-2.0965,-0.0287,0.5028,9.5241,3.022,0.173,0
257846.0,-2.1743,0.3543,0.5507,9.6055,3.279,-2.113,0
257896.0,-2.206,-0.0239,1.1588,9.8114,6.736,0.14,0
257946.0,-2.299,0.2538,0.9098,9.8545,5.273,-1.475,0
257996.0,-2.1626,0.0575,0.8188,9.7444,4.803,-0.338,0
258046.0,-2.1779,0.2442,0.996,9.8114,5.795,-1.426,0
258096.0,-2.0511,-0.0287,0.5602,9.6151,3.335,0.171,0
258146.0,-2.1386,0.158,0.8859,9.6391,5.25,-0.939,0
258196.0,-2.0811,0.0814,1.0151,9.9311,5.836,-0.47,0
258246.0,-2.1078,0.2969,1.0199,9.9455,5.853,-1.71,0
258296.0,-2.1672,0.1676,0.9433,9.821,5.486,-0.978,0
258346.0,-2.1943,0.2011,1.0534,9.8881,6.08,-1.165,0
258396.0,-2.1759,0.0862,0.656,9.7396,3.853,-0.507,0
258446.0,-2.1799,0.1532,0.8667,9.7109,5.1,-0.904,0
258496.0,-2.1716,0.1676,1.2546,9.979,7.165,-0.962,0
258546.0,-2.1231,0.3352,1.1157,9.9838,6.373,-1.923,0
258596.0,-2.0034,0.2921,1.1061,9.8928,6.377,-1.691,0
258646.0,-2.1706,0.249,0.9625,9.9311,5.534,-1.436,0
258696.0,-2.0906,0.4693,1.0822,10.003,6.168,-2.686,0
258746.0,-2.0291,0.1101,0.8523,9.7923,4.974,-0.644,0
258796.0,-2.2929,0.0431,1.2737,10.0892,7.195,-0.245,0
258846.0,-1.9817,0.1724,1.1253,9.9982,6.421,-0.988,0
258896.0,-2.1267,0.2777,1.0822,9.9934,6.178,-1.592,0
258946.0,-2.4868,0.2825,0.8954,9.9934,5.118,-1.619,0
258996.0,-2.067,0.1676,1.1157,9.8306,6.474,-0.977,0
259046.0,-2.2814,0.3783,1.0199,10.0461,5.793,-2.156,0
259096.0,-2.1122,0.0862,0.972,10.1035,5.495,-0.489,0
259146.0,-2.1122,0.249,0.8188,9.8545,4.748,-1.447,0
259196.0,-2.2555,0.34,1.2163,10.0748,6.88,-1.933,0
259246.0,-2.1209,0.2873,1.1349,10.003,6.47,-1.645,0
259296.0,-2.2278,0.2394,1.0008,9.9503,5.742,-1.378,0
259346.0,-2.1772,0.2251,0.9768,9.979,5.589,-1.292,0
259396.0,-2.1058,0.2682,1.3455,10.1179,7.572,-1.518,0
259446.0,-2.1814,0.2586,0.9816,10.0173,5.595,-1.479,0
259496.0,-2.0041,0.3783,1.3455,10.1179,7.57,-2.141,0
259546.0,-2.0421,0.3448,1.0008,9.9695,5.729,-1.981,0
259596.0,-2.0654,0.3974,1.154,10.1514,6.481,-2.242,0
259646.0,-2.0396,0.3831,1.2258,10.0652,6.939,-2.18,0
259696.0,-2.1172,0.2059,1.1732,9.8497,6.791,-1.198,0
259746.0,-2.0843,0.2203,1.1971,10.0126,6.816,-1.26,0
259796.0,-2.1115,0.3926,1.3695,10.0987,7.717,-2.227,0
259846.0,-2.0779,0.3639,1.0774,10.0269,6.129,-2.079,0
259896.0,-2.0275,0.316,1.4174,9.9647,8.091,-1.817,0
259946.0,-2.0852,0.3543,0.9912,10.0126,5.65,-2.027,0
259996.0,-2.0455,0.3639,1.3982,10.1275,7.856,-2.058,0
260046.0,-2.0233,0.3208,1.1013,9.9551,6.31,-1.846,0
260096.0,-2.04,0.3591,1.3024,9.9742,7.435,-2.062,0
260146.0,-2.078,0.2538,1.1827,9.979,6.757,-1.457,0
260196.0,-2.1369,0.34,1.3216,10.0461,7.49,-1.938,0
260246.0,-2.1969,0.2346,1.0534,9.9407,6.048,-1.352,0
260296.0,-2.2109,0.4453,1.3647,10.1227,7.671,-2.519,0
260346.0,-2.2488,0.2538,1.1396,10.0078,6.495,-1.453,0
260396.0,-2.1413,0.1772,1.2498,9.9838,7.134,-1.017,0
260446.0,-2.0616,0.3974,1.0822,10.1514,6.08,-2.242,0
260496.0,-2.3742,0.34,1.2977,10.0892,7.325,-1.93,0
260546.0,-2.5244,0.1915,0.996,9.9934,5.691,-1.098,0
260596.0,-2.2014,0.3974,1.1923,9.9216,6.847,-2.294,0
260646.0,-2.203,0.3208,0.8906,10.1275,5.023,-1.814,0
260696.0,-2.1339,0.249,1.1684,9.9695,6.682,-1.431,0
260746.0,-2.1851,0.1676,1.0582,9.8689,6.12,-0.973,0
260796.0,-1.9938,0.2873,1.2258,10.1323,6.896,-1.624,0
260846.0,-1.9441,0.3065,1.221,10.0461,6.927,-1.747,0
260896.0,-2.2382,0.3496,1.2977,9.9838,7.401,-2.005,0
260946.0,-2.0913,0.2442,1.4222,10.0987,8.014,-1.385,0
260996.0,-2.0657,0.3831,1.1253,9.9168,6.469,-2.212,0
261046.0,-2.1943,0.1915,1.2881,9.9503,7.375,-1.103,0
261096.0,-2.1943,0.2969,1.3408,9.9886,7.642,-1.702,0
261146.0,-2.2787,0.1628,1.1301,9.9599,6.472,-0.936,0
261196.0,-2.1426,0.4884,1.2546,10.0844,7.083,-2.773,0
261246.0,-2.179,0.2825,0.9864,10.0365,5.611,-1.612,0
261296.0,-2.1725,0.407,1.0774,9.9886,6.151,-2.333,0
261346.0,-2.0606,0.3017,1.4078,9.979,8.026,-1.732,0
261396.0,-2.0769,0.3304,1.1444,10.0461,6.496,-1.884,0
261446.0,-2.0817,0.2251,1.2163,9.9264,6.984,-1.299,0
261496.0,-2.2979,0.3591,1.2641,10.0126,7.191,-2.054,0
261546.0,-2.0603,0.1963,1.0487,9.8928,6.05,-1.137,0
261596.0,-1.967,0.3543,1.0918,10.003,6.225,-2.029,0
261646.0,-2.1533,0.3256,1.3168,9.9503,7.535,-1.874,0
261696.0,-2.0658,0.3496,1.1109,9.9647,6.357,-2.009,0
261746.0,-2.045,0.3112,1.2833,9.8593,7.412,-1.808,0
261796.0,-2.1501,0.2251,1.1684,9.8833,6.74,-1.304,0
261846.0,-2.222,0.182,1.3216,9.8976,7.604,-1.053,0
261896.0,-2.3291,0.316,0.9864,9.8354,5.724,-1.84,0
261946.0,-2.0655,0.3687,1.4078,9.9216,8.07,-2.128,0
261996.0,-2.0321,0.407,1.1636,9.9599,6.658,-2.34,0
262046.0,-2.1618,0.3112,1.2498,10.0652,7.075,-1.771,0
262096.0,-2.0953,0.3591,1.3168,10.094,7.428,-2.038,0
262146.0,-2.1325,0.2586,1.1013,9.912,6.338,-1.494,0
262196.0,-2.2305,0.2346,1.0918,10.0461,6.201,-1.338,0
262246.0,-2.0835,0.4501,1.3264,9.9838,7.56,-2.581,0
262296.0,-2.0574,0.3687,1.1301,9.8641,6.531,-2.141,0
262346.0,-2.2004,0.3735,1.3168,9.9742,7.516,-2.144,0
262396.0,-2.2094,0.3974,1.0534,9.8881,6.076,-2.302,0
262446.0,-2.0567,0.4262,1.2641,9.9647,7.224,-2.449,0
262496.0,-2.0591,0.3065,1.0678,9.9599,6.117,-1.762,0
262546.0,-2.406,0.4357,1.4317,10.0126,8.13,-2.492,0
262596.0,-2.0007,0.5219,1.063,10.0269,6.044,-2.98,0
262646.0,-1.6763,0.5028,1.5131,9.9695,8.62,-2.887,0
262696.0,-1.7445,0.1628,0.996,9.8689,5.762,-0.945,0
262746.0,-2.4468,0.2729,1.3982,10.0221,7.939,-1.56,0
262796.0,-2.3145,0.2394,1.4605,9.8976,8.391,-1.386,0
262846.0,-1.6756,0.3926,1.403,9.9599,8.012,-2.258,0
262896.0,-2.1105,0.3735,1.1492,9.8641,6.641,-2.168,0
262946.0,-1.8599,0.2969,1.2977,9.9647,7.416,-1.707,0
262996.0,-2.2787,0.4214,1.0918,9.9311,6.268,-2.43,0
263046.0,-1.9475,0.316,1.3168,10.0509,7.46,-1.801,0
263096.0,-1.8329,0.4357,1.2737,10.0269,7.233,-2.488,0
263146.0,-2.3128,0.2825,1.2115,10.0413,6.877,-1.612,0
263196.0,-1.8838,0.3304,1.0104,9.9024,5.823,-1.911,0
263246.0,-2.2557,0.5124,1.4269,9.9695,8.135,-2.942,0
263296.0,-2.0779,0.2873,1.1636,9.9742,6.651,-1.65,0
263346.0,-2.0489,0.5076,1.3408,10.1035,7.55,-2.876,0
263396.0,-2.3016,0.34,1.3503,9.9742,7.706,-1.952,0
263446.0,-1.9325,0.5411,1.245,10.0413,7.058,-3.084,0
263496.0,-2.2879,0.4166,1.1875,9.8928,6.839,-2.411,0
263546.0,-1.8915,0.5698,1.3408,9.9934,7.629,-3.263,0
263596.0,-1.913,0.5076,1.2498,10.003,7.113,-2.905,0
263646.0,-2.3003,0.4357,1.3934,10.0748,7.867,-2.477,0
263696.0,-2.095,0.3304,1.1205,9.8976,6.455,-1.912,0
263746.0,-2.1142,0.3496,1.2785,9.9934,7.286,-2.003,0
263796.0,-2.0576,0.4884,1.3216,9.9407,7.564,-2.813,0
263846.0,-2.1136,0.5842,1.1301,10.0556,6.401,-3.325,0
263896.0,-2.1827,0.4262,1.245,9.8689,7.183,-2.473,0
263946.0,-2.1555,0.5076,1.5754,9.9934,8.947,-2.908,0
263996.0,-2.2384,0.3017,1.2546,10.1227,7.062,-1.707,0
264046.0,-2.2051,0.4022,1.0582,9.9982,6.037,-2.304,0
264096.0,-2.1784,0.6608,1.3408,10.0748,7.564,-3.753,0
264146.0,-2.12,0.6177,1.2594,10.0269,7.145,-3.525,0
264196.0,-2.0567,0.5315,1.2163,10.0844,6.868,-3.017,0
264246.0,-2.1516,0.5171,1.2785,9.9838,7.288,-2.965,0
264296.0,-2.1167,0.407,1.1636,10.0126,6.623,-2.328,0
264346.0,-2.0925,0.4549,1.0774,9.9886,6.15,-2.608,0
264396.0,-2.0759,0.5363,1.1444,9.9886,6.527,-3.073,0
264446.0,-2.0921,0.5267,0.996,10.003,5.678,-3.014,0
264496.0,-2.1806,0.5363,1.1492,9.9695,6.566,-3.079,0
264546.0,-2.0818,0.565,1.47,10.0556,8.304,-3.216,0
264596.0,-2.0738,0.5602,1.0343,9.9647,5.917,-3.218,0
264646.0,-2.1319,0.5171,1.0726,10.0509,6.083,-2.945,0
264696.0,-2.1479,0.6321,1.1636,10.0173,6.613,-3.61,0
264746.0,-2.1716,0.5986,0.9337,9.9551,5.349,-3.441,0
264796.0,-2.2052,0.5411,1.2641,9.9216,7.25,-3.122,0
264846.0,-2.0821,0.5794,1.2306,9.9359,7.049,-3.337,0
264896.0,-2.1855,0.4741,1.1492,9.9551,6.578,-2.726,0
264946.0,-2.1128,0.4597,0.8906,9.8689,5.151,-2.667,0
264996.0,-2.099,0.5746,1.1588,10.0269,6.582,-3.28,0
265046.0,-2.119,0.5555,0.9529,9.8593,5.512,-3.225,0
265096.0,-2.0786,0.7374,1.2641,10.1658,7.07,-4.149,0
265146.0,-2.1309,0.5986,0.9385,9.7779,5.473,-3.503,0
265196.0,-2.1915,0.565,1.2258,9.9359,7.022,-3.255,0
265246.0,-2.2112,0.6512,0.7709,9.845,4.468,-3.784,0
265296.0,-2.1949,0.4884,1.087,9.9359,6.236,-2.814,0
265346.0,-2.0698,0.6273,0.9337,10.0221,5.312,-3.581,0
265396.0,-2.1755,0.6225,1.0295,10.0509,5.837,-3.544,0
265446.0,-2.0965,0.589,0.8715,9.9599,4.992,-3.384,0
265496.0,-2.0946,0.6129,1.4078,10.1801,7.859,-3.445,0
265546.0,-2.0601,0.5555,0.747,9.8402,4.334,-3.231,0
265596.0,-2.0583,0.6081,0.9577,9.9599,5.482,-3.494,0
265646.0,-2.0623,0.5267,0.6656,9.912,3.836,-3.042,0
265696.0,-2.0495,0.6273,1.2019,10.0844,6.784,-3.559,0
265746.0,-2.0094,0.5507,0.8236,9.9311,4.734,-3.174,0
265796.0,-2.1006,0.656,1.3647,10.0221,7.738,-3.745,0
265846.0,-2.1146,0.6321,0.5986,9.8402,3.474,-3.675,0
265896.0,-2.1123,0.5938,0.9337,9.9168,5.369,-3.426,0
265946.0,-2.1138,0.6416,0.7949,9.9455,4.56,-3.691,0
265996.0,-2.1011,0.6608,0.9242,10.003,5.267,-3.779,0
266046.0,-2.1088,0.5794,0.589,10.0269,3.356,-3.307,0
266096.0,-2.1879,0.6033,0.8523,10.0365,4.845,-3.44,0
266146.0,-2.1777,0.5986,0.7614,9.7636,4.451,-3.508,0
266196.0,-2.0772,0.565,0.747,9.8019,4.351,-3.299,0
266246.0,-2.0211,0.4597,0.8332,9.6965,4.906,-2.714,0
266296.0,-2.0496,0.6656,0.9768,9.9311,5.605,-3.834,0
266346.0,-2.0451,0.5267,0.929,9.8928,5.357,-3.048,0
266396.0,-2.1599,0.5507,0.9433,9.9359,5.415,-3.172,0
266446.0,-2.1565,0.5124,0.8715,9.9934,4.977,-2.935,0
266496.0,-2.1969,0.565,0.7278,9.9695,4.169,-3.244,0
266546.0,-2.1488,0.4645,0.5986,9.7779,3.499,-2.72,0
266596.0,-2.1211,0.5171,0.6416,9.8689,3.715,-3.0,0
266646.0,-2.0908,0.5267,0.8571,9.8689,4.957,-3.055,0
266696.0,-2.0824,0.5794,0.9002,9.9216,5.176,-3.342,0
266746.0,-2.027,0.5459,0.7997,9.6438,4.733,-3.24,0
266796.0,-2.0106,0.3735,0.5219,9.572,3.119,-2.235,0
266846.0,-2.0816,0.3591,0.7566,9.6055,4.5,-2.141,0
266896.0,-2.1495,0.4118,0.6943,9.6103,4.129,-2.454,0
266946.0,-2.1132,0.4932,0.8667,9.8641,5.015,-2.862,0
266996.0,-2.0956,0.5459,0.9385,10.003,5.352,-3.124,0
267046.0,-2.093,0.5219,0.7757,9.5529,4.636,-3.127,0
267096.0,-2.1091,0.3591,0.4932,9.663,2.92,-2.128,0
267146.0,-2.024,0.2921,0.7374,9.6486,4.368,-1.734,0
267196.0,-2.044,0.4549,0.5986,9.7444,3.511,-2.673,0
267246.0,-2.0765,0.4166,0.7661,9.7731,4.478,-2.441,0
267296.0,-2.134,0.5698,0.68,9.8497,3.942,-3.311,0
267346.0,-2.1082,0.4549,0.8475,9.4667,5.11,-2.751,0
267396.0,-2.1287,0.1149,0.7183,9.4427,4.35,-0.697,0
267446.0,-2.1112,0.3831,0.9002,9.5768,5.366,-2.291,0
267496.0,-2.1143,0.3591,0.431,9.6007,2.568,-2.142,0
267546.0,-2.0587,0.2825,0.9385,9.5529,5.609,-1.694,0
267596.0,-2.0338,0.4741,0.7566,9.8019,4.409,-2.769,0
267646.0,-1.9599,0.5171,0.9242,9.4619,5.57,-3.128,0
267696.0,-2.0333,0.5746,0.5028,9.4188,3.05,-3.491,0
267746.0,-2.0377,0.2394,0.814,9.6055,4.843,-1.428,0
267796.0,-2.0508,0.2442,0.5267,9.5098,3.169,-1.471,0
267846.0,-2.0583,0.34,0.9529,9.6247,5.651,-2.023,0
267896.0,-2.0801,0.3448,0.4501,9.5672,2.692,-2.064,0
267946.0,-2.0521,0.4501,0.7518,9.4332,4.551,-2.732,0
267996.0,-2.0528,0.4166,0.5698,9.3853,3.471,-2.542,0
268046.0,-2.0189,0.2203,0.7374,9.4284,4.471,-1.338,0
268096.0,-2.0848,0.2203,0.5746,9.481,3.467,-1.331,0
268146.0,-2.1654,0.3352,0.9912,9.5816,5.903,-2.004,0
268196.0,-2.176,0.2873,0.4741,9.5433,2.842,-1.724,0
268246.0,-2.1345,0.4405,0.8619,9.6391,5.104,-2.617,0
268296.0,-2.1193,0.3543,0.6608,9.3422,4.043,-2.172,0
268346.0,-2.0713,0.431,1.0008,9.5193,5.995,-2.592,0
268396.0,-2.0526,0.182,0.2155,9.4236,1.31,-1.106,0
268446.0,-2.022,0.2825,0.6943,9.481,4.187,-1.707,0
268496.0,-2.0616,0.2538,0.4214,9.4475,2.553,-1.539,0
268546.0,-2.0603,0.2682,0.6895,9.3901,4.198,-1.636,0
268596.0,-2.1138,0.4166,0.4214,9.4092,2.562,-2.535,0
268646.0,-2.1194,0.4357,0.6895,9.414,4.185,-2.65,0
268696.0,-2.1943,0.0575,0.5794,9.3613,3.542,-0.352,0
268746.0,-2.1333,0.1293,0.723,9.4044,4.396,-0.788,0
268796.0,-2.1455,0.158,0.4549,9.4619,2.752,-0.957,0
268846.0,-2.1502,0.2634,0.6608,9.4715,3.989,-1.593,0
268896.0,-2.201,0.3065,0.3256,9.4044,1.982,-1.866,0
268946.0,-2.1348,0.3639,0.6416,9.4523,3.881,-2.205,0
268996.0,-2.1268,0.0575,0.5028,9.3661,3.073,-0.352,0
269046.0,-2.0922,0.2011,0.7135,9.4475,4.318,-1.219,0
269096.0,-2.1748,0.1006,0.4788,9.4332,2.906,-0.611,0
269146.0,-2.1582,0.1915,0.7518,9.5002,4.524,-1.155,0
269196.0,-2.1816,0.1389,0.6033,9.4523,3.652,-0.842,0
269246.0,-2.0633,0.3065,0.4118,9.4715,2.488,-1.853,0
269296.0,-2.1348,0.0096,0.6943,9.4332,4.21,-0.058,0
269346.0,-2.103,0.1628,0.6033,9.5241,3.624,-0.979,0
269396.0,-2.1339,0.0287,0.5124,9.3948,3.122,-0.175,0
269446.0,-2.0996,0.1724,0.747,9.4523,4.518,-1.045,0
269496.0,-2.2606,0.1053,0.5411,9.5385,3.247,-0.633,0
269546.0,-2.238,0.2346,0.4693,9.5193,2.821,-1.412,0
269596.0,-2.3155,0.0431,0.5411,9.4092,3.291,-0.262,0
269646.0,-2.238,0.067,0.4836,9.4379,2.933,-0.407,0
269696.0,-2.2038,0.0096,0.6416,9.3326,3.933,-0.059,0
269746.0,-2.0816,0.1867,0.6321,9.4906,3.81,-1.127,0
269796.0,-2.1298,0.1293,0.656,9.4475,3.972,-0.784,0
269846.0,-2.1597,0.2729,0.8092,9.5241,4.855,-1.642,0
269896.0,-2.0631,0.0431,0.6081,9.5002,3.663,-0.26,0
269946.0,-2.0451,-0.0048,0.4741,9.3948,2.889,0.029,0
269996.0,-2.1186,-0.0048,0.6656,9.4284,4.038,0.029,0
270046.0,-2.0973,0.1341,0.5986,9.414,3.638,-0.816,0
270096.0,-2.1014,0.0862,0.498,9.3565,3.047,-0.528,0
270146.0,-1.9942,0.1532,0.7374,9.5433,4.418,-0.92,0
270196.0,-2.0143,-0.0622,0.7949,9.6103,4.728,0.371,0
270246.0,-2.1108,0.1437,0.5028,9.6438,2.984,-0.853,0
270296.0,-2.1665,0.1389,0.6752,9.572,4.034,-0.831,0
270346.0,-2.0723,0.1149,0.4262,9.5433,2.557,-0.69,0
270396.0,-2.0925,0.0192,0.6991,9.73,4.11,-0.113,0
270446.0,-2.1387,0.0862,0.6177,9.5768,3.69,-0.516,0
270496.0,-2.1938,0.1389,0.747,9.6965,4.405,-0.82,0
270546.0,-2.1757,0.091,0.589,9.6486,3.493,-0.54,0
270596.0,-2.085,0.0766,0.68,9.5577,4.069,-0.459,0
270646.0,-2.0057,0.0335,0.3831,9.4619,2.318,-0.203,0
270696.0,-2.0254,0.0814,0.7566,9.8162,4.407,-0.475,0
270746.0,-2.1021,0.0287,0.5171,9.6391,3.071,-0.171,0
270796.0,-2.1645,0.0287,0.9433,9.7348,5.535,-0.169,0
270846.0,-2.0835,0.0096,0.5555,9.6582,3.292,-0.057,0
270896.0,-2.0726,0.182,0.8571,9.7109,5.043,-1.073,0
270946.0,-2.0481,0.0814,0.5555,9.5912,3.314,-0.486,0
270996.0,-2.1569,0.0192,0.8667,9.596,5.161,-0.114,0
271046.0,-2.0709,0.1006,0.4932,9.596,2.942,-0.6,0
271096.0,-2.1199,0.1724,1.0582,9.8162,6.152,-1.006,0
271146.0,-2.0574,0.0862,0.7326,9.7444,4.299,-0.507,0
271196.0,-2.0885,0.1006,0.8475,9.7588,4.963,-0.59,0
271246.0,-2.1348,-0.0144,0.7183,9.5481,4.302,0.086,0
271296.0,-2.145,0.1484,1.0151,9.6391,6.011,-0.882,0
271346.0,-2.065,-0.0048,0.4453,9.9024,2.575,0.028,0
271396.0,-2.1806,0.1149,0.8715,9.8737,5.044,-0.667,0
271446.0,-2.1806,-0.0287,0.9194,9.7923,5.364,0.168,0
271496.0,-2.2613,0.249,0.8667,9.8689,5.017,-1.445,0
271546.0,-2.1085,0.0431,0.5842,9.6917,3.449,-0.255,0
271596.0,-2.114,0.1484,0.905,9.7731,5.29,-0.87,0
271646.0,-2.0601,-0.0527,0.5555,9.9695,3.189,0.303,0
271696.0,-2.1604,0.1532,1.0391,10.1131,5.866,-0.868,0
271746.0,-2.1474,0.1341,0.7422,9.7779,4.34,-0.786,0
271796.0,-2.1583,0.1532,1.0295,9.8306,5.978,-0.893,0
271846.0,-2.0289,0.1101,1.0343,9.7588,6.05,-0.647,0
271896.0,-2.0915,0.2394,0.8428,9.9311,4.849,-1.381,0
271946.0,-2.0367,0.1437,0.498,9.8545,2.893,-0.835,0
271996.0,-2.0909,0.2298,1.1205,10.07,6.348,-1.308,0
272046.0,-2.0474,0.2394,1.1301,9.8641,6.534,-1.39,0
272096.0,-2.0813,0.2634,0.9625,9.8928,5.555,-1.525,0
272146.0,-2.0721,0.2777,0.8906,9.9742,5.101,-1.595,0
272196.0,-2.1237,0.2203,0.747,9.754,4.378,-1.294,0
272246.0,-2.1155,0.1341,0.5938,9.8354,3.454,-0.781,0
272296.0,-2.1684,0.1149,0.905,10.0748,5.133,-0.654,0
272346.0,-2.1548,0.3017,1.3264,9.9742,7.571,-1.732,0
272396.0,-2.1523,0.2921,0.7853,9.9886,4.493,-1.675,0
272446.0,-2.1626,0.2298,0.9146,9.9072,5.273,-1.329,0
272496.0,-2.1753,0.2969,1.1779,9.9647,6.739,-1.707,0
272546.0,-2.0826,0.1772,0.9337,10.0509,5.307,-1.01,0
272596.0,-2.1156,0.2634,1.0151,10.1035,5.736,-1.493,0
