-0.175,-0.227,-0.159,-43.83,132.19,0
0.143,0.336,0.102,62.32,-54.49,0
-0.029,-0.327,-0.039,-81.58,143.38,0
0.172,0.269,0.213,44.51,-39.02,0
-0.108,-0.203,-0.065,-58.12,121.14,0
0.223,0.269,0.22,40.7,-45.36,0
-0.07,-0.303,-0.029,-76.02,112.83,0
0.175,0.393,0.162,58.79,-47.1,0
-0.144,-0.31,-0.142,-56.95,134.6,0
0.134,0.322,0.232,50.24,-30.03,0
0.021,-0.313,0.021,-84.53,-45.54,0
0.122,0.3,0.098,62.5,-51.33,0
-0.089,-0.181,-0.106,-52.67,140.04,0
0.122,0.281,0.155,54.92,-38.18,0
-0.019,-0.313,0.004,-86.38,77.65,0
0.093,0.259,0.098,62.51,-43.68,0
-0.048,-0.131,-0.072,-56.42,146.43,0
0.067,0.319,0.129,65.56,-27.45,0
-0.046,-0.301,0.023,-80.33,62.88,0
0.088,0.211,0.155,49.83,-29.69,0
-0.015,-0.196,-0.094,-64.07,171.21,0
0.038,0.381,0.122,71.53,-17.42,0
-0.053,-0.322,-0.068,-75.1,141.99,0
0.129,0.262,0.165,51.36,-38.11,0
-0.038,-0.308,-0.13,-66.27,163.5,0
0.026,0.401,0.052,81.72,-26.67,0
-0.05,-0.258,-0.003,-78.91,93.35,0
0.136,0.271,0.239,44.61,-29.71,0
-0,-0.339,-0.029,-85.06,179.69,0
0.062,0.393,0.131,69.76,-25.34,0
0.045,-0.231,0.007,-78.8,-81.69,0
0.096,0.223,0.169,48.96,-29.44,0
0.041,-0.215,-0.01,-78.98,-104.04,0
0.007,0.295,0.059,78.57,-6.75,0
0.062,-0.148,-0.032,-64.73,-117.04,0
0.069,0.216,0.145,53.31,-25.46,0
0.057,-0.229,-0.032,-74.05,-118.94,0
-0.029,0.226,0.066,72.21,23.49,0
0.103,-0.184,-0.003,-60.74,-91.65,0
0.05,0.298,0.119,66.53,-22.81,0
-0.015,-0.164,-0.032,-78.03,155.37,0
-0.046,0.228,0.052,73.12,41.22,0
0.038,-0.215,-0.01,-79.58,-104.88,0
-0.062,0.259,0.069,70.29,42.18,0
0.105,-0.164,0.011,-57.24,-83.81,0
-0.091,0.245,0.055,66.57,59.12,0
0.002,-0.114,-0.161,-35.33,-179.2,0
0.024,0.235,0.023,81.94,-45.49,0
0.072,-0.076,-0.001,-46.61,-90.45,0
-0.06,0.144,0.043,63.01,54.67,0
0.091,-0.136,-0.089,-46.83,-134.47,0
-0.065,0.113,0.047,54.7,53.86,0
0.024,-0.049,-0.12,-21.98,-168.81,0
-0.098,0.192,0.021,62.4,77.95,0
0.103,-0.37,-0.113,-67.57,-137.73,0
-0.055,0.188,0.007,73.48,83.16,0
0.124,-0.174,-0.077,-49.93,-121.83,0
-0.165,0.262,-0.001,57.72,90.19,0
0.122,-0.126,-0.08,-40.89,-123.12,0
-0.046,0.135,0.119,46.59,20.96,0
0.165,-0.138,-0.178,-29.65,-137.12,0
-0.156,0.121,0.076,34.8,63.98,0
-0.235,-0.15,-0.192,-26.32,129.29,0
-0.086,-0.045,0.136,-15.51,32.43,0
0.208,-0.023,-0.19,-4.7,-132.35,0
-0.108,0.051,0.102,18.95,46.5,0
0.199,0.089,-0.238,16.1,-140.11,0
-0.06,0.039,-0.01,32.72,99.59,0
0.182,-0.255,-0.209,-42.69,-138.96,0
-0.165,0.164,0.16,35.43,45.97,0
-0.254,-0.227,-0.127,-38.58,116.65,0
-0.211,0.228,0.138,42.15,56.74,0
0.211,-0.32,-0.161,-50.37,-127.4,0
-0.189,0.14,0.143,30.48,52.91,0
0.16,-0.227,-0.123,-48.32,-127.43,0
-0.17,0.276,0.129,52.31,52.89,0
0.234,-0.205,-0.218,-32.62,-132.97,0
0.227,0.116,0.136,23.6,-59.12,0
-0.309,-0.224,-0.166,-32.6,118.21,0
0.175,0.14,0.145,31.57,-50.2,0
-0.328,-0.16,-0.252,-21.1,127.52,0
0.234,0.077,0.083,17.28,-70.46,0
-0.206,-0.241,-0.058,-48.39,105.73,0
0.203,0.156,0.167,30.73,-50.6,0
-0.29,-0.224,-0.178,-33.41,121.52,0
0.201,0.214,0.172,38.97,-49.47,0
-0.192,-0.174,-0.12,-37.55,122.1,0
0.251,0.113,0.189,19.84,-53.11,0
-0.141,-0.229,-0.039,-57.37,105.37,0
0.167,0.092,0.153,22.05,-47.64,0
-0.175,-0.105,-0.161,-23.74,132.62,0
0.179,0.161,0.162,33.68,-47.88,0
-0.232,-0.205,-0.178,-35.03,127.41,0
0.206,0.123,0.143,26.12,-55.18,0
-0.098,-0.188,-0.048,-59.8,116.23,0
0.232,0.233,0.27,33.21,-40.68,0
-0.208,-0.267,-0.036,-51.64,99.92,0
0.275,0.147,0.222,22.55,-51.09,0
-0.036,-0.186,-0.115,-56.95,162.65,0
0.223,0.231,0.26,33.96,-40.51,0
-0.115,-0.241,-0.017,-64.23,98.56,0
0.184,0.231,0.21,39.54,-41.24,0
-0.139,-0.239,-0.149,-49.5,136.98,0
0.213,0.276,0.169,45.42,-51.49,0
-0.216,-0.284,-0.149,-47.31,124.64,0
0.151,0.159,0.086,42.5,-60.39,0
-0.17,-0.258,-0.12,-51.05,125.25,0
0.115,0.24,0.083,59.45,-54.05,0
-0.223,-0.198,-0.183,-34.49,129.32,0
0.105,0.271,0.107,61.04,-44.46,0
-0.151,-0.279,-0.163,-51.47,137.25,0
0.223,0.326,0.129,51.78,-59.95,0
-0.139,-0.31,-0.027,-65.48,100.95,0
0.179,0.204,0.198,37.39,-42.16,0
-0.101,-0.356,-0.156,-62.43,147.18,0
0.146,0.331,0.107,61.34,-53.7,0
-0.17,-0.124,-0.07,-33.92,112.36,0
0.124,0.24,0.117,54.62,-46.8,0
-0.12,-0.346,-0.139,-62.04,139.31,0
0.127,0.312,0.105,62.21,-50.42,0
-0.11,-0.231,-0.147,-51.6,143.05,0
0.148,0.279,0.179,50.15,-39.64,0
-0.06,-0.346,-0.003,-80.16,92.82,0
0.091,0.281,0.112,62.83,-39.05,0
-0.146,-0.181,-0.142,-41.65,134.13,0
0.134,0.255,0.16,50.68,-39.95,0
-0.156,-0.279,-0.082,-57.78,117.75,0
0.158,0.264,0.09,55.45,-60.2,0
-0.165,-0.167,-0.171,-35.07,135.88,0
0.153,0.341,0.172,55.97,-41.7,0
-0.041,-0.327,-0.015,-82.43,110.07,0
0.076,0.305,0.09,68.77,-40.22,0
-0.041,-0.248,-0.132,-60.85,162.83,0
0.117,0.305,0.205,52.21,-29.71,0
0.045,-0.332,0.047,-78.83,-43.77,0
0.129,0.372,0.229,54.72,-29.39,0
-0.043,-0.265,-0.039,-77.62,131.94,0
0.103,0.389,0.134,66.56,-37.59,0
-0.05,-0.356,-0.044,-79.39,130.88,0
0.088,0.279,0.131,60.41,-33.99,0
-0.072,-0.229,-0.159,-52.75,155.58,0
0.072,0.312,0.102,68.17,-34.99,0
-0,-0.308,-0.02,-86.34,179.54,0
0.074,0.255,0.15,56.65,-26.24,0
0.009,-0.186,0.014,-84.86,-34.3,0
0.055,0.413,0.107,73.73,-27.13,0
0.014,-0.313,0.021,-85.37,-34.09,0
0.136,0.298,0.224,48.58,-31.27,0
-0.015,-0.392,-0.106,-74.74,172.19,0
0.05,0.374,0.086,75.15,-30.34,0
-0.003,-0.234,0.057,-76.31,2.57,0
0.072,0.214,0.157,51.03,-24.47,0
0.055,-0.284,0.043,-76.26,-52.24,0
-0.005,0.307,0.102,71.55,2.77,0
0.029,-0.21,-0.056,-73.41,-152.81,0
0.115,0.29,0.105,61.86,-47.6,0
0.005,-0.291,0.031,-83.94,-8.61,0
-0.017,0.367,0.114,72.52,8.42,0
0.009,-0.184,-0.197,-42.96,-177.26,0
0.124,0.243,0.114,55.15,-47.39,0
0.043,-0.234,0.007,-79.48,-81.23,0
-0.034,0.257,0.09,69.42,20.43,0
0.117,-0.179,-0.017,-56.48,-98.41,0
0.064,0.257,0.117,62.57,-28.91,0
0.117,-0.179,0.095,-49.82,-50.9,0
-0.029,0.276,0.169,58.1,9.68,0
0.12,-0.251,-0.204,-46.66,-149.64,0
0.067,0.228,0.007,73.59,-84.34,0
0.033,-0.205,-0.008,-80.52,-103.07,0
-0.096,0.185,0.098,53.53,44.5,0
0.124,-0.155,-0.029,-50.47,-103.26,0
-0.022,0.149,0.047,70.77,24.64,0
0.122,-0.093,0.038,-35.95,-72.8,0
-0.086,0.176,0.105,52.28,39.49,0
0.124,-0.298,-0.166,-55.23,-143.13,0
-0.01,0.173,0.033,78.78,16.46,0
0.067,-0.045,-0.063,-25.97,-133.2,0
-0.139,0.142,0.002,45.62,89.24,0
0.124,-0.088,-0.013,-35.09,-95.75,0
-0.117,0.044,-0.051,18.93,113.4,0
0.17,-0.026,0.026,-8.46,-81.37,0
-0.103,0.18,0.1,51.47,45.88,0
-0.29,-0.332,-0.192,-43.67,123.53,0
-0.043,0.037,0.098,18.98,23.9,0
0.129,-0.076,-0.159,-20.34,-140.84,0
-0.18,0.128,0.102,31.69,60.33,0
0.177,0.025,-0.135,6.35,-127.26,0
-0.096,0.046,0.196,11.99,26.11,0
0.215,-0.061,-0.197,-11.89,-132.44,0
-0.235,0.101,0.119,21.05,63.09,0
-0.287,-0.239,-0.118,-37.53,112.3,0
-0.137,0.223,0.155,47.24,41.38,0
0.148,-0.27,-0.123,-54.5,-129.6,0
-0.165,0.14,0.1,35.86,58.84,0
0.23,-0.21,-0.192,-35.03,-129.91,0
-0.161,0.245,0.134,49.56,50.26,0
0.268,-0.296,-0.099,-46.03,-110.22,0
-0.196,0.125,0.069,31.04,70.68,0
-0.22,-0.298,-0.175,-46.66,128.5,0
0.275,0.267,0.172,39.41,-58.02,0
-0.297,-0.342,-0.12,-46.83,112.04,0
0.28,0.245,0.134,38.31,-64.5,0
-0.182,-0.191,-0.096,-42.79,117.88,0
0.256,0.207,0.174,33.72,-55.77,0
-0.273,-0.32,-0.06,-48.85,102.47,0
0.254,0.121,0.196,20.61,-52.34,0
-0.175,-0.224,-0.159,-43.52,132.19,0
0.184,0.307,0.095,55.99,-62.67,0
-0.256,-0.282,-0.151,-43.42,120.57,0
0.201,0.135,0.126,29.61,-57.84,0
-0.223,-0.267,-0.151,-44.78,124.19,0
0.191,0.235,0.119,46.24,-58.09,0
-0.256,-0.174,-0.187,-28.72,126.16,0
0.203,0.135,0.208,24.89,-44.39,0
-0.132,-0.275,-0.075,-61.1,119.56,0
0.211,0.209,0.177,37.27,-50.01,0
-0.235,-0.239,-0.163,-39.84,124.83,0
0.151,0.233,0.148,47.82,-45.54,0
-0.149,-0.31,-0.123,-58.17,129.54,0
0.218,0.207,0.136,38.85,-58.02,0
-0.252,-0.227,-0.185,-35.98,126.32,0
0.23,0.221,0.186,36.78,-50.97,0
-0.108,-0.231,-0.027,-64.34,104,0
0.23,0.226,0.244,34,-43.31,0
-0.216,-0.239,-0.147,-42.46,124.21,0
0.22,0.152,0.11,31.66,-63.54,0
-0.12,-0.215,-0.149,-48.31,141.18,0
0.148,0.274,0.198,47.88,-36.81,0
-0.144,-0.246,-0.111,-53.56,127.59,0
0.175,0.116,0.155,26.36,-48.39,0
-0.077,-0.222,-0.08,-63.51,136.02,0
0.155,0.245,0.169,46.82,-42.54,0
-0.177,-0.227,-0.099,-48.16,119.11,0
0.234,0.255,0.184,40.51,-51.91,0
-0.127,-0.251,-0.07,-59.94,118.85,0
0.227,0.319,0.193,46.93,-49.61,0
-0.117,-0.219,-0.058,-59.16,116.28,0
0.112,0.219,0.1,55.48,-48.33,0
-0.048,-0.315,-0.104,-70.1,155.1,0
0.187,0.355,0.26,47.95,-35.62,0
-0.091,-0.267,0.007,-71.13,85.84,0
0.177,0.247,0.248,39.04,-35.47,0
-0.038,-0.327,-0.036,-80.8,133.48,0
0.16,0.298,0.184,50.68,-41.09,0
-0.141,-0.258,-0.113,-54.91,128.65,0
0.12,0.29,0.145,57.05,-39.41,0
-0.077,-0.289,-0.077,-69.35,135.15,0
0.184,0.286,0.179,48.04,-45.82,0
-0.175,-0.265,-0.113,-51.83,122.88,0
0.134,0.338,0.136,60.58,-44.58,0
-0.005,-0.267,0.004,-88.61,49.48,0
0.158,0.3,0.186,50.87,-40.29,0
-0.146,-0.246,-0.094,-54.74,122.72,0
0.16,0.214,0.148,44.45,-47.3,0
-0.036,-0.26,-0.096,-68.43,159.47,0
0.064,0.312,0.16,61.08,-21.97,0
-0.005,-0.193,0.031,-80.89,9.2,0
0.127,0.24,0.184,47.1,-34.59,0
-0.134,-0.325,-0.137,-59.44,135.59,0
0.139,0.319,0.102,61.63,-53.57,0
-0.108,-0.236,-0.106,-57.38,134.47,0
0.029,0.338,0.138,67.35,-11.67,0
-0.067,-0.344,-0.104,-70.26,147.01,0
0.084,0.281,0.093,66.02,-42.02,0
-0.036,-0.255,-0.101,-67.2,160.37,0
0.009,0.417,0.107,75.55,-5.02,0
0.021,-0.243,-0.015,-83.88,-124.91,0
0.182,0.221,0.22,37.78,-39.61,0
0.017,-0.306,-0.025,-84.47,-145.88,0
0.146,0.408,0.213,57.7,-34.47,0
0.048,-0.229,0.093,-65.5,-27.21,0
0.074,0.329,0.105,68.68,-35.25,0
0.029,-0.313,-0.036,-81.58,-141.93,0
0.009,0.35,0.138,68.41,-3.9,0
0.045,-0.27,-0.01,-80.23,-102.6,0
0.091,0.295,0.126,62.21,-35.71,0
0.038,-0.15,0.011,-75.14,-73.35,0
0.017,0.279,0.126,65.42,-7.49,0
0.033,-0.21,-0.211,-44.46,-171.03,0
0.06,0.281,0.026,76.97,-66.64,0
0.005,-0.184,-0.02,-83.7,-166.79,0
-0.077,0.247,0.088,64.73,41.09,0
0.026,-0.207,-0.034,-78.3,-142.47,0
-0.01,0.247,0.028,83.13,19.07,0
0.019,-0.227,-0.046,-77.6,-157.59,0
-0.065,0.346,0.026,78.59,68.31,0
0.088,-0.188,-0.175,-43.8,-153.24,0
-0.007,0.204,0.119,59.7,3.53,0
0.06,-0.215,-0.06,-68.42,-135.34,0
-0.05,0.245,-0.046,74.42,132.4,0
0.012,-0.093,-0.065,-54.41,-169.73,0
-0.041,0.152,0.066,62.77,31.58,0
0.108,-0.069,-0.029,-31.62,-105.23,0
-0.125,0.211,0.047,57.77,69.21,0
0.117,-0.308,-0.125,-60.91,-136.87,0
-0.065,0.135,0.033,61.67,63.04,0
0.017,-0.117,-0.046,-67.21,-160.18,0
-0.086,0.286,-0.029,72.3,108.74,0
0.139,-0.128,0.009,-42.75,-86.28,0
-0.094,0.132,-0.013,54.54,97.63,0
0.079,-0.145,-0.151,-40.39,-152.49,0
-0.165,0.137,-0.025,39.39,98.43,0
-0.335,-0.306,-0.185,-38.6,118.87,0
-0.11,0.03,0.081,12.18,53.76,0
0.196,-0.119,-0.185,-23.8,-133.31,0
-0.132,0.101,0.083,33.03,57.73,0
0.136,0.025,-0.216,5.53,-147.75,0
-0.098,0.063,0.138,20.38,35.41,0
0.129,-0.059,-0.087,-20.79,-123.89,0
-0.158,0.041,0.124,11.67,51.92,0
-0.314,-0.172,-0.204,-24.63,123.04,0
-0.129,0.247,0.069,59.35,61.98,0
0.282,-0.32,-0.216,-41.99,-127.42,0
-0.182,0.18,0.045,43.88,76.14,0
0.223,-0.275,-0.264,-38.5,-139.87,0
-0.096,0.257,0.098,61.96,44.5,0
0.227,-0.284,-0.137,-46.95,-121.09,0
-0.206,0.116,0.174,23.21,49.79,0
-0.23,-0.169,-0.106,-33.75,114.72,0
0.196,0.178,0.16,35.12,-50.82,0
-0.259,-0.205,-0.12,-35.71,114.93,0
0.254,0.065,0.186,11.75,-53.72,0
-0.283,-0.164,-0.175,-26.3,121.81,0
0.242,0.223,0.055,42.05,-77.29,0
-0.273,-0.282,-0.163,-41.52,120.89,0
0.108,0.173,0.112,48.12,-43.85,0
-0.218,-0.289,-0.259,-40.47,139.92,0
0.134,0.259,0.062,60.38,-65.27,0
-0.228,-0.251,-0.154,-42.37,124.05,0
0.182,0.082,0.143,19.56,-51.79,0
-0.211,-0.138,-0.106,-30.33,116.67,0
0.218,0.159,0.098,33.65,-65.85,0
-0.314,-0.136,-0.214,-19.67,124.25,0
0.151,0.144,0.145,34.59,-46,0
-0.156,-0.251,-0.139,-50.16,131.83,0
0.227,0.235,0.122,42.41,-61.86,0
-0.185,-0.236,-0.082,-49.48,113.95,0
0.211,0.216,0.196,36.95,-47.08,0
-0.141,-0.368,-0.044,-68.09,107.16,0
0.23,0.329,0.198,47.31,-49.21,0
-0.223,-0.236,-0.084,-44.76,110.74,0
0.146,0.269,0.119,54.99,-50.76,0
-0.146,-0.306,-0.089,-60.74,121.37,0
0.237,0.135,0.157,25.37,-56.39,0
-0.244,-0.224,-0.156,-37.71,122.58,0
0.177,0.2,0.174,38.78,-45.46,0
-0.108,-0.164,-0.058,-53.31,118.27,0
0.225,0.156,0.155,29.8,-55.41,0
-0.22,-0.215,-0.075,-42.69,108.74,0
0.189,0.322,0.189,50.3,-45.06,0
-0.089,-0.291,-0.094,-66.08,136.63,0
0.182,0.216,0.11,45.54,-58.92,0
-0.216,-0.294,-0.094,-51.31,113.54,0
0.155,0.252,0.174,47.2,-41.74,0
-0.053,-0.255,-0.08,-69.49,146.42,0
0.196,0.259,0.193,43.28,-45.41,0
-0.141,-0.298,0.007,-64.62,87.32,0
0.167,0.24,0.179,44.42,-43.09,0
-0.106,-0.241,-0.044,-64.65,112.48,0
0.153,0.358,0.165,57.84,-42.91,0
-0.23,-0.301,-0.18,-45.84,128.07,0
0.098,0.245,0.129,56.56,-37.28,0
-0.089,-0.279,-0.07,-67.97,128.26,0
0.146,0.372,0.177,58.37,-39.56,0
-0.165,-0.275,-0.101,-54.78,121.45,0
0.155,0.259,0.157,49.53,-44.63,0
-0.074,-0.354,-0.07,-73.89,133.26,0
0.098,0.257,0.15,55.08,-33.11,0
-0.127,-0.191,-0.159,-43.19,141.3,0
0.098,0.334,0.122,64.92,-38.88,0
-0.113,-0.294,-0.127,-59.92,138.52,0
0.194,0.288,0.172,48.05,-48.44,0
-0.158,-0.301,-0.113,-57.13,125.56,0
0.134,0.396,0.134,64.47,-45.09,0
-0.053,-0.334,-0.058,-76.79,137.68,0
0.141,0.307,0.217,49.86,-33,0
-0.026,-0.306,-0.056,-78.6,154.53,0
-0.005,0.367,0.11,73.36,2.59,0
-0.015,-0.251,-0.104,-67.36,172.01,0
0.199,0.219,0.153,41.12,-52.44,0
-0.091,-0.272,-0.084,-65.47,132.79,0
0.055,0.329,0.11,69.56,-26.62,0
0.021,-0.241,-0.084,-70.15,-165.77,0
0.1,0.305,0.177,56.32,-29.62,0
-0.055,-0.277,-0.036,-76.56,123.44,0
0.069,0.381,0.095,72.85,-36.04,0
0.009,-0.272,-0.053,-78.76,-169.97,0
0.146,0.24,0.157,48.22,-42.82,0
-0.05,-0.318,-0.003,-80.96,93.35,0
0.031,0.358,0.134,69.03,-13.06,0
0.11,-0.227,-0.027,-63.46,-103.74,0
0.096,0.271,0.196,51.24,-26.03,0
0.002,-0.246,0.026,-83.99,-4.95,0
0.055,0.326,0.134,66.14,-22.35,0
-0.005,-0.279,-0.077,-74.52,176.33,0
0.132,0.305,0.165,55.35,-38.62,0
0.007,-0.33,0.019,-86.55,-20.69,0
-0.029,0.341,0.045,81.09,32.74,0
0.048,-0.148,-0.08,-57.85,-149.05,0
0.05,0.231,0.114,61.57,-23.67,0
0.007,-0.294,-0.02,-85.92,-160.39,0
-0.079,0.3,0.016,74.93,78.44,0
0.029,-0.174,-0.068,-67.13,-157.09,0
0.072,0.298,0.136,62.7,-27.8,0
0.033,-0.222,-0.013,-80.88,-110.59,0
0.029,0.274,0.124,65.08,-12.98,0
0.103,-0.227,-0.211,-43.97,-154.05,0
0.057,0.3,0.114,66.91,-26.61,0
0.043,-0.263,0.047,-76.32,-42.22,0
-0.01,0.298,0.16,61.72,3.49,0
0.096,-0.196,0.028,-62.99,-73.58,0
-0.024,0.269,0.021,83.22,48.95,0
0.108,-0.191,0.004,-60.56,-87.75,0
-0.089,0.195,0.1,55.53,41.59,0
0.103,-0.287,-0.214,-50.39,-154.31,0
-0.077,0.063,-0.017,38.7,102.71,0
0.108,-0.085,0.009,-38.34,-85.21,0
-0.086,0.228,0.119,57.19,35.93,0
0.158,-0.198,0.062,-49.43,-68.65,0
-0.055,0.19,0.086,61.79,32.82,0
0.108,-0.09,-0.02,-39.51,-100.38,0
-0.149,0.178,0.033,49.46,77.49,0
-0.311,-0.334,-0.108,-45.4,109.18,0
-0.141,0.094,0.148,24.71,43.72,0
0.203,-0.018,-0.106,-4.58,-117.51,0
-0.149,0.164,0.1,42.41,56.06,0
0.179,-0.095,-0.271,-16.28,-146.51,0
-0.06,0.109,0.033,57.75,61.23,0
0.117,-0.03,-0.206,-7.28,-150.43,0
-0.067,0.123,0.232,27,16.17,0
-0.319,-0.229,-0.082,-34.85,104.43,0
-0.187,0.245,0.11,48.51,59.62,0
0.132,-0.291,-0.154,-55.21,-139.46,0
-0.194,0.192,0.186,35.57,46.19,0
0.196,-0.248,-0.142,-45.72,-125.87,0
-0.17,0.178,0.038,45.6,77.49,0
0.256,-0.212,-0.221,-32.12,-130.78,0
-0.151,0.214,0.117,48.25,52.29,0
-0.268,-0.32,-0.171,-45.19,122.44,0
-0.187,0.259,0.143,47.77,52.56,0
-0.321,-0.342,-0.149,-43.99,114.9,0
0.254,0.188,0.136,33.1,-61.81,0
-0.275,-0.279,-0.211,-38.82,127.48,0
0.143,0.228,0.071,54.93,-63.59,0
-0.261,-0.184,-0.202,-29.09,127.68,0
0.143,0.147,0.126,37.53,-48.64,0
-0.196,-0.203,-0.12,-41.35,121.47,0
0.261,0.132,0.22,21.23,-49.89,0
-0.323,-0.291,-0.127,-39.96,111.51,0
0.23,0.207,0.114,38.85,-63.53,0
-0.206,-0.186,-0.115,-38.21,119.27,0
0.225,0.223,0.224,35.12,-45.05,0
-0.185,-0.351,-0.111,-58.5,120.96,0
0.213,0.231,0.251,35.03,-40.33,0
-0.146,-0.227,-0.127,-49.44,131.08,0
0.225,0.252,0.122,44.61,-61.61,0
-0.232,-0.291,-0.068,-50.28,106.22,0
0.187,0.089,0.136,21.17,-53.93,0
-0.12,-0.21,-0.115,-51.59,133.93,0
0.155,0.264,0.145,51.13,-46.9,0
-0.204,-0.258,-0.077,-49.81,110.75,0
0.201,0.142,0.129,30.76,-57.36,0
-0.182,-0.236,-0.147,-45.3,128.83,0
0.153,0.286,0.114,56.23,-53.24,0
-0.218,-0.219,-0.089,-42.98,112.24,0
0.191,0.183,0.203,33.23,-43.32,0
-0.089,-0.241,-0.118,-58.53,143.03,0
0.206,0.288,0.155,48.2,-53,0
-0.175,-0.234,-0.094,-49.66,118.23,0
0.225,0.223,0.201,36.56,-48.27,0
-0.151,-0.313,-0.044,-63.32,106.13,0
0.22,0.31,0.153,49.14,-55.25,0
-0.134,-0.227,-0.137,-49.76,135.59,0
0.148,0.276,0.201,47.91,-36.48,0
-0.055,-0.368,-0.048,-78.71,131.26,0
0.153,0.226,0.141,47.37,-47.41,0
-0.252,-0.186,-0.171,-31.46,124.14,0
0.108,0.346,0.095,67.43,-48.49,0
-0.149,-0.303,-0.156,-54.59,136.43,0
0.218,0.25,0.217,39.08,-45.05,0
-0.122,-0.351,-0.07,-68.14,119.79,0
0.151,0.3,0.201,50.11,-36.92,0
-0.048,-0.236,-0.015,-77.98,107.26,0
0.187,0.195,0.167,37.87,-48.17,0
-0.185,-0.234,-0.084,-49.05,114.57,0
0.129,0.393,0.153,63.06,-40.22,0
-0.046,-0.279,-0.068,-73.72,145.97,0
0.124,0.164,0.208,34.05,-30.9,0
-0.117,-0.26,-0.056,-63.45,115.34,0
0.06,0.343,0.064,75.68,-42.97,0
-0.103,-0.251,-0.077,-62.8,126.81,0
0.153,0.317,0.227,49.18,-34.01,0
-0.079,-0.38,-0.027,-77.59,108.76,0
0.163,0.322,0.205,50.84,-38.38,0
0.009,-0.267,-0.032,-82.95,-163.45,0
0.163,0.36,0.213,53.37,-37.43,0
-0.07,-0.275,-0.008,-75.69,96.35,0
0.16,0.283,0.169,50.54,-43.41,0
-0.029,-0.265,-0.039,-79.64,143.38,0
0.187,0.355,0.193,52.89,-43.98,0
-0.041,-0.284,0.023,-80.59,60.22,0
0.086,0.262,0.181,52.51,-25.37,0
0.002,-0.275,-0.029,-83.89,-175.64,0
0.108,0.408,0.15,65.62,-35.6,0
-0.003,-0.212,0.011,-86.85,12.61,0
0.12,0.209,0.16,46.33,-36.79,0
-0.017,-0.318,-0.07,-77.23,166.41,0
0.079,0.281,0.145,59.5,-28.46,0
-0.048,-0.188,-0.022,-74.32,114.71,0
0.055,0.319,0.114,68.33,-25.65,0
-0.031,-0.267,-0.068,-74.43,155.17,0
0.048,0.259,0.114,64.46,-22.65,0
0.038,-0.2,-0.025,-77.25,-122.71,0
-0.019,0.393,0.134,71.07,8.23,0
0.029,-0.322,0.009,-84.69,-72.48,0
0.122,0.204,0.134,48.49,-42.41,0
-0.01,-0.234,-0.089,-69.02,173.77,0
0.041,0.398,0.1,74.84,-22.07,0
0.048,-0.181,0.055,-68.2,-41.2,0
0.069,0.226,0.129,57.09,-28.29,0
-0.031,-0.253,-0.072,-72.69,156.63,0
0.019,0.348,0.134,68.81,-8.1,0
0.021,-0.207,-0.044,-76.81,-153.9,0
0.076,0.2,0.095,58.53,-38.77,0
0.108,-0.277,-0.01,-68.68,-95.38,0
-0.043,0.274,0.119,65.15,19.95,0
0.072,-0.15,-0.226,-32.37,-162.38,0
0.017,0.288,0.057,78.37,-16.26,0
0.091,-0.184,0.035,-62.03,-68.73,0
-0.082,0.286,0.059,70.56,53.98,0
0.139,-0.193,-0.032,-53.62,-102.87,0
0.062,0.156,0.105,52.09,-30.65,0
-0.034,-0.258,-0.06,-74.98,150.86,0
-0.058,0.336,0.014,80,76.53,0
0.105,-0.275,-0.19,-51.69,-150.99,0
-0.017,0.161,0.102,57.23,9.38,0
0.151,-0.2,-0.032,-52.45,-101.88,0
-0.065,0.202,0.038,69.62,59.78,0
0.081,-0.136,-0.036,-56.72,-114.18,0
-0.024,0.314,0.074,76.15,18.12,0
0.076,-0.215,0.069,-64.39,-47.99,0
-0.012,0.281,0.119,66.91,5.81,0
-0.328,-0.219,-0.216,-29.19,123.36,0
-0.086,0.128,0.059,50.64,55.52,0
0.117,-0.222,-0.115,-53.44,-134.59,0
-0.163,0.233,0.114,49.49,54.94,0
0.112,-0.052,-0.104,-18.75,-132.65,0
-0.067,0.111,0.083,46.04,38.91,0
0.184,-0.172,-0.238,-29.72,-142.21,0
-0.151,0.118,0.047,36.74,72.6,0
-0.369,-0.219,-0.199,-27.63,118.38,0
-0.043,0.041,0.114,18.75,20.72,0
0.201,-0.023,-0.221,-4.43,-137.7,0
-0.165,0.18,0.069,45.2,67.39,0
0.23,-0.289,-0.175,-44.99,-127.36,0
-0.187,0.226,0.129,44.86,55.44,0
0.191,-0.334,-0.142,-54.54,-126.54,0
-0.204,0.192,0.157,36.76,52.29,0
-0.244,-0.263,-0.092,-45.18,110.54,0
-0.192,0.197,0.189,36.24,45.47,0
0.225,-0.296,-0.151,-47.52,-123.95,0
0.278,0.149,0.107,26.64,-68.89,0
-0.261,-0.172,-0.077,-32.22,106.46,0
0.239,0.259,0.248,36.94,-43.92,0
-0.237,-0.349,-0.099,-53.62,112.6,0
0.275,0.18,0.162,29.45,-59.48,0
-0.218,-0.253,-0.168,-42.58,127.64,0
0.213,0.19,0.129,37.36,-58.84,0
-0.256,-0.265,-0.075,-44.78,106.26,0
0.266,0.116,0.16,20.47,-58.96,0
-0.275,-0.196,-0.223,-28.87,129.02,0
0.213,0.262,0.095,48.3,-65.91,0
-0.292,-0.248,-0.163,-36.55,119.2,0
