time_ms,accel_x,accel_y,accel_z,pitch,roll,sync
596660.0,-0.002,-0.006,-0.006,-43.49,161.57,0
596665.0,-0.021,-0.028,-0.026,-40.05,140.25,0
596670.0,0.017,0.003,0.003,10.21,-79.63,0
596675.0,0.01,-0.026,-0.018,-50.81,-151.97,0
596680.0,0.024,0.015,0.029,21.6,-39.39,0
596685.0,-0.024,-0.026,0.041,-28.23,29.78,0
596690.0,0.0,0.034,0.022,56.96,-0.62,0
596695.0,-0.019,0.003,0.01,8.22,61.44,0
596700.0,0.005,-0.002,0.003,-15.82,-58.25,0
596705.0,-0.021,0.01,0.029,15.81,35.89,0
596710.0,0.012,0.022,0.034,31.49,-19.63,0
596715.0,-0.019,0.01,0.027,17.32,34.96,0
596720.0,0.022,0.02,0.025,31.13,-41.46,0
596725.0,-0.036,-0.009,0.02,-12.24,60.88,0
596730.0,0.017,0.013,0.027,21.66,-32.14,0
596735.0,-0.014,0.006,-0.05,6.1,164.09,0
596740.0,-0.012,-0.011,0.003,-42.83,75.14,0
596745.0,0.005,-0.03,-0.03,-44.61,-170.61,0
596750.0,-0.007,-0.009,-0.03,-15.86,167.14,0
596755.0,0.024,0.008,0.003,17.96,-82.67,0
596760.0,-0.005,-0.033,0.013,-67.66,19.72,0
596765.0,-0.012,-0.014,0.041,-17.59,15.81,0
596770.0,-0.002,0.02,0.013,57.07,9.64,0
596775.0,0.007,0.015,0.003,61.92,-67.25,0
596780.0,0.027,0.01,-0.018,17.66,-124.75,0
596785.0,0.007,-0.014,-0.023,-29.24,-162.28,0
596790.0,0.0,-0.011,0.001,-86.15,-18.43,0
596795.0,0.015,0.01,0.017,24.32,-39.88,0
596800.0,0.01,-0.004,0.001,-22.47,-85.82,0
596805.0,-0.014,-0.009,-0.026,-16.85,151.13,0
596810.0,0.0,0.013,-0.04,17.61,-179.66,0
596815.0,0.003,-0.026,-0.018,-53.98,-171.87,0
596820.0,0.005,0.02,0.015,51.34,-18.43,0
596825.0,-0.019,0.013,0.025,22.21,37.49,0
596830.0,0.012,0.02,0.037,27.23,-18.44,0
596835.0,-0.019,0.017,-0.002,42.63,95.07,0
596840.0,-0.017,0.003,0.02,6.87,39.74,0
596845.0,-0.019,-0.006,-0.026,-11.47,143.56,0
596850.0,-0.002,0.01,0.008,51.5,15.26,0
596855.0,-0.024,-0.011,0.022,-19.09,46.79,0
596860.0,0.012,-0.004,-0.014,-12.53,-138.18,0
596865.0,0.007,-0.009,0.027,-17.52,-15.34,0
596870.0,0.022,-0.006,0.02,-12.36,-47.63,0
596875.0,-0.026,0.027,0.02,39.52,52.71,0
596880.0,0.024,0.015,-0.014,28.51,-119.44,0
596885.0,0.003,0.008,-0.004,58.47,-147.1,0
596890.0,-0.031,-0.018,-0.014,-28.63,113.84,0
596895.0,-0.009,0.02,-0.016,46.95,149.8,0
596900.0,-0.002,-0.021,0.017,-49.79,7.03,0
596905.0,0.022,0.006,-0.002,14.14,-94.4,0
596910.0,0.01,0.013,0.013,38.34,-37.73,0
596915.0,-0.002,-0.004,-0.018,-12.37,173.33,0
596920.0,0.003,-0.023,0.02,-49.2,-7.55,0
596925.0,0.012,0.001,-0.006,2.98,-117.9,0
596930.0,-0.007,-0.026,0.029,-40.25,13.27,0
596935.0,-0.012,0.02,-0.014,47.84,139.32,0
596940.0,-0.031,-0.004,-0.002,-7.5,93.11,0
596945.0,-0.014,0.001,0.01,2.35,53.92,0
596950.0,-0.017,0.001,0.02,1.59,39.74,0
596955.0,0.003,-0.009,0.006,-55.43,-25.56,0
596960.0,0.01,-0.011,0.034,-17.53,-16.0,0
596965.0,0.005,-0.009,0.039,-12.69,-7.34,0
596970.0,-0.007,0.029,0.003,75.51,65.86,0
596975.0,-0.019,-0.014,-0.03,-20.86,148.12,0
596980.0,0.005,-0.004,0.01,-19.56,-26.03,0
596985.0,0.017,0.046,0.034,50.4,-26.4,0
596990.0,-0.002,-0.035,0.029,-50.0,4.19,0
596995.0,0.022,0.008,0.01,18.15,-64.71,0
597000.0,-0.009,0.015,0.015,40.37,31.76,0
597005.0,0.005,0.003,0.003,27.76,-58.25,0
597010.0,0.024,-0.009,-0.026,-14.11,-136.65,0
597015.0,-0.017,-0.014,0.013,-33.23,52.47,0
597020.0,-0.002,-0.011,-0.011,-44.48,169.16,0
597025.0,-0.005,0.017,0.056,17.34,4.66,0
597030.0,-0.009,-0.006,0.017,-18.07,28.11,0
597035.0,0.0,-0.009,0.034,-14.51,-0.4,0
597040.0,0.019,0.001,0.008,1.96,-67.84,0
597045.0,0.01,0.008,0.015,23.7,-33.06,0
597050.0,0.029,0.01,0.008,18.92,-74.75,0
597055.0,-0.005,0.003,0.003,29.45,55.63,0
597060.0,-0.014,-0.023,-0.009,-54.32,122.09,0
597065.0,-0.009,0.003,0.003,17.55,71.57,0
597070.0,0.0,0.015,0.01,55.68,-1.33,0
