time_s,source,weight_kg,accel_x,accel_y,accel_z,norm_accel,pitch_deg,roll_deg,angle_deg,L_mm,sync
54.975000,accel,,0.003000,0.032000,-0.003000,0.032280,82.050000,-129.140000,,,0
54.978058,video,,,,,,,,0.237085,106.216415,0
54.980000,accel,,-0.006000,0.017000,-0.003000,0.018276,68.710000,114.440000,,,0
54.985000,accel,,-0.016000,0.020000,0.026000,0.036497,33.020000,31.220000,,,0
54.988000,weight,-0.004300,,,,,,,,,0
54.990000,accel,,-0.004000,0.001000,0.002000,0.004583,7.490000,61.980000,,,0
54.994723,video,,,,,,,,1.190184,105.798819,0
54.995000,accel,,0.003000,0.017000,-0.000000,0.017263,78.720000,-96.610000,,,0
55.000000,accel,,-0.030000,-0.021000,0.021000,0.042214,-29.710000,54.890000,,,0
55.002000,weight,0.004400,,,,,,,,,0
55.005000,accel,,0.013000,0.015000,0.019000,0.027477,33.180000,-34.740000,,,0
55.010000,accel,,-0.009000,-0.007000,0.021000,0.023896,-16.190000,21.990000,,,0
55.011388,video,,,,,,,,0.557025,105.487970,0
55.015000,weight,0.010500,,,,,,,,,0
55.015000,accel,,-0.001000,0.025000,-0.029000,0.038301,40.040000,177.330000,,,0
55.020000,accel,,-0.013000,-0.004000,-0.010000,0.016882,-14.260000,126.810000,,,0
55.025000,accel,,-0.049000,-0.007000,0.014000,0.051439,-7.370000,74.160000,,,0
55.028000,weight,0.002400,,,,,,,,,0
55.028053,video,,,,,,,,0.160717,104.457867,0
55.030000,accel,,-0.030000,0.008000,-0.008000,0.032062,14.010000,104.140000,,,0
55.035000,accel,,-0.001000,0.010000,0.012000,0.015652,41.020000,6.690000,,,0
55.040000,accel,,-0.035000,0.020000,0.033000,0.052096,22.290000,46.480000,,,0
55.042000,weight,0.007000,,,,,,,,,0
55.044718,video,,,,,,,,0.397329,105.632029,0
55.045000,accel,,-0.016000,0.027000,-0.010000,0.032939,55.310000,122.390000,,,0
55.050000,accel,,0.006000,0.008000,0.036000,0.037363,12.140000,-9.320000,,,0
55.055000,weight,-0.002700,,,,,,,,,0
55.055000,accel,,-0.030000,-0.007000,-0.000000,0.030806,-12.420000,90.760000,,,0
55.060000,accel,,0.020000,-0.009000,0.033000,0.039623,-13.090000,-31.370000,,,0
55.065000,accel,,-0.035000,-0.014000,-0.003000,0.037815,-21.540000,94.580000,,,0
55.068000,weight,0.000000,,,,,,,,,0
55.070000,accel,,0.011000,0.003000,-0.008000,0.013928,12.760000,-125.530000,,,0
55.075000,accel,,0.015000,0.017000,-0.029000,0.036810,27.730000,-152.130000,,,0
55.078048,video,,,,,,,,0.238731,105.483901,0
55.080000,accel,,-0.006000,0.015000,0.016000,0.022738,40.490000,20.590000,,,0
55.082000,weight,0.004500,,,,,,,,,0
55.085000,accel,,0.003000,0.027000,-0.058000,0.064047,24.890000,-176.610000,,,0
55.090000,accel,,-0.021000,-0.009000,0.009000,0.024556,-21.870000,65.890000,,,0
55.094714,video,,,,,,,,-0.396779,105.778530,0
55.095000,weight,0.008100,,,,,,,,,0
55.095000,accel,,0.006000,0.025000,0.004000,0.026019,73.420000,-53.000000,,,0
55.100000,accel,,-0.025000,-0.033000,0.024000,0.047854,-43.640000,47.060000,,,0
55.105000,accel,,-0.001000,0.025000,0.009000,0.026589,69.260000,8.410000,,,0
55.108000,weight,0.015900,,,,,,,,,0
55.110000,accel,,0.015000,0.017000,0.031000,0.038406,26.740000,-26.620000,,,0
55.111379,video,,,,,,,,0.159155,105.483392,0
55.115000,accel,,-0.013000,0.010000,0.004000,0.016882,35.840000,71.770000,,,0
55.120000,accel,,0.001000,0.029000,-0.012000,0.031401,67.030000,-175.210000,,,0
55.122000,weight,0.000000,,,,,,,,,0
55.125000,accel,,0.027000,0.027000,-0.000000,0.038184,44.490000,-90.830000,,,0
55.128044,video,,,,,,,,-0.557799,105.341473,0
55.130000,accel,,-0.025000,0.010000,-0.075000,0.079687,7.330000,161.270000,,,0
55.135000,weight,0.000000,,,,,,,,,0
55.135000,accel,,0.013000,-0.016000,0.012000,0.023854,-42.940000,-48.340000,,,0
55.140000,accel,,-0.006000,0.020000,-0.012000,0.024083,54.980000,153.580000,,,0
55.144709,video,,,,,,,,0.791328,106.079119,0
55.145000,accel,,-0.009000,0.005000,0.004000,0.011045,29.110000,62.790000,,,0
55.148000,weight,-0.015000,,,,,,,,,0
55.150000,accel,,-0.001000,-0.002000,0.019000,0.019131,-5.580000,4.140000,,,0
55.155000,accel,,-0.006000,0.017000,0.019000,0.026192,41.270000,18.140000,,,0
55.160000,accel,,0.018000,0.020000,0.021000,0.034132,35.490000,-40.080000,,,0
55.161374,video,,,,,,,,0.159155,105.483392,0
55.162000,weight,0.018300,,,,,,,,,0
55.165000,accel,,-0.001000,0.008000,0.016000,0.017916,25.250000,4.740000,,,0
55.170000,accel,,-0.006000,0.013000,0.028000,0.031448,23.370000,12.240000,,,0
55.175000,weight,0.009100,,,,,,,,,0
55.175000,accel,,-0.013000,-0.011000,0.038000,0.041641,-15.850000,19.370000,,,0
55.178039,video,,,,,,,,0.868051,106.374218,0
55.180000,accel,,0.020000,0.034000,0.014000,0.041857,54.230000,-55.330000,,,0
55.185000,accel,,-0.009000,-0.007000,0.036000,0.037762,-10.280000,13.520000,,,0
55.188000,weight,0.010400,,,,,,,,,0
55.190000,accel,,0.001000,0.003000,0.002000,0.003742,52.700000,-27.460000,,,0
55.194704,video,,,,,,,,0.788063,106.518590,0
55.195000,accel,,-0.011000,0.013000,-0.015000,0.022694,34.300000,143.480000,,,0
55.200000,accel,,0.015000,0.008000,0.014000,0.022023,20.420000,-47.800000,,,0
55.202000,weight,0.026800,,,,,,,,,0
55.205000,accel,,0.008000,0.029000,0.021000,0.036688,52.230000,-21.240000,,,0
55.210000,accel,,0.015000,0.005000,0.036000,0.039319,7.860000,-23.450000,,,0
55.211369,video,,,,,,,,0.317865,105.631115,0
55.215000,weight,0.007400,,,,,,,,,0
55.215000,accel,,0.006000,0.001000,-0.022000,0.022825,1.410000,-165.130000,,,0
55.220000,accel,,-0.023000,-0.016000,-0.055000,0.061725,-15.110000,157.560000,,,0
55.225000,accel,,-0.009000,0.036000,-0.005000,0.037443,74.680000,121.270000,,,0
55.228000,weight,-0.021000,,,,,,,,,0
55.228034,video,,,,,,,,0.318307,105.484613,0
55.230000,accel,,0.008000,-0.019000,0.002000,0.020712,-65.540000,-76.350000,,,0
55.235000,accel,,-0.021000,-0.009000,0.028000,0.036139,-14.460000,35.900000,,,0
55.240000,accel,,-0.001000,-0.002000,0.012000,0.012207,-8.950000,6.690000,,,0
55.242000,weight,-0.023700,,,,,,,,,0
55.244699,video,,,,,,,,0.791328,106.079119,0
55.245000,accel,,0.008000,0.010000,-0.003000,0.013153,49.420000,-108.760000,,,0
55.250000,accel,,0.013000,0.022000,0.012000,0.028231,51.780000,-48.340000,,,0
55.255000,weight,0.005400,,,,,,,,,0
55.255000,accel,,0.015000,0.013000,0.019000,0.027477,27.310000,-39.390000,,,0
55.260000,accel,,-0.018000,0.022000,0.012000,0.030854,45.800000,57.430000,,,0
55.261364,video,,,,,,,,0.397329,105.632029,0
55.265000,accel,,0.006000,0.015000,-0.005000,0.016912,62.410000,-131.670000,,,0
55.268000,weight,-0.005000,,,,,,,,,0
55.270000,accel,,0.015000,0.015000,-0.034000,0.040075,21.830000,-155.580000,,,0
55.275000,accel,,0.013000,0.032000,-0.003000,0.034670,67.220000,-102.120000,,,0
55.278029,video,,,,,,,,0.238400,105.630404,0
55.280000,accel,,0.001000,0.025000,0.021000,0.032665,49.160000,-2.810000,,,0
55.282000,weight,0.007500,,,,,,,,,0
55.285000,accel,,-0.025000,0.008000,0.021000,0.033615,13.210000,50.100000,,,0
55.290000,accel,,0.013000,0.008000,-0.003000,0.015556,30.190000,-102.120000,,,0
55.294694,video,,,,,,,,0.318307,105.484613,0
55.295000,weight,0.007500,,,,,,,,,0
55.295000,accel,,-0.021000,0.027000,-0.000000,0.034205,52.670000,91.110000,,,0
55.300000,accel,,-0.001000,0.020000,-0.015000,0.025020,53.050000,174.750000,,,0
55.305000,accel,,0.011000,0.027000,-0.027000,0.039737,43.080000,-158.350000,,,0
55.308000,weight,0.002700,,,,,,,,,0
55.310000,accel,,0.011000,0.003000,-0.027000,0.029309,5.860000,-158.350000,,,0
55.311359,video,,,,,,,,0.318307,105.484613,0
55.315000,accel,,0.001000,-0.023000,0.031000,0.038613,-37.260000,-1.930000,,,0
55.320000,accel,,0.006000,0.003000,-0.008000,0.010440,17.160000,-142.460000,,,0
55.322000,weight,0.000000,,,,,,,,,0
55.325000,accel,,-0.004000,-0.009000,-0.010000,0.014036,-40.240000,159.390000,,,0
55.328024,video,,,,,,,,-0.237412,106.069913,0
55.330000,accel,,-0.018000,0.001000,-0.003000,0.018276,1.750000,98.760000,,,0
55.335000,weight,0.004100,,,,,,,,,0
55.335000,accel,,0.003000,-0.023000,0.009000,0.024880,-67.260000,-20.500000,,,0
55.340000,accel,,-0.001000,0.015000,-0.003000,0.015330,78.250000,154.090000,,,0
55.345000,accel,,0.001000,0.027000,-0.041000,0.049102,33.190000,-178.550000,,,0
55.348000,weight,0.023400,,,,,,,,,0
55.350000,accel,,-0.001000,0.022000,-0.020000,0.029749,48.440000,176.030000,,,0
55.355000,accel,,-0.001000,0.027000,-0.003000,0.027185,83.420000,154.090000,,,0
55.360000,accel,,-0.016000,-0.007000,-0.003000,0.017720,-22.530000,100.070000,,,0
55.361355,video,,,,,,,,0.790237,106.225609,0
55.362000,weight,0.019000,,,,,,,,,0
55.365000,accel,,0.008000,-0.011000,-0.000000,0.013601,-54.200000,-92.770000,,,0
55.370000,accel,,-0.011000,-0.033000,-0.010000,0.036194,-65.820000,132.370000,,,0
55.375000,weight,-0.002700,,,,,,,,,0
55.375000,accel,,0.015000,0.039000,-0.010000,0.042965,64.730000,-122.930000,,,0
55.378020,video,,,,,,,,0.238400,105.630404,0
55.380000,accel,,-0.001000,-0.011000,0.016000,0.019442,-34.800000,4.740000,,,0
55.385000,accel,,0.001000,0.029000,0.012000,0.031401,68.360000,-5.120000,,,0
55.388000,weight,-0.009500,,,,,,,,,0
55.390000,accel,,-0.006000,0.008000,0.012000,0.015620,30.570000,27.970000,,,0
55.395000,accel,,-0.028000,-0.028000,0.036000,0.053516,-32.030000,37.950000,,,0
55.400000,accel,,0.015000,0.010000,0.021000,0.027677,21.180000,-36.060000,,,0
55.402000,weight,0.004700,,,,,,,,,0
55.405000,accel,,0.003000,-0.002000,-0.015000,0.015427,-6.910000,-166.910000,,,0
55.410000,accel,,-0.006000,0.005000,-0.005000,0.009274,33.620000,130.160000,,,0
55.411350,video,,,,,,,,0.238400,105.630404,0
55.415000,weight,-0.018200,,,,,,,,,0
55.415000,accel,,-0.001000,0.039000,-0.024000,0.045804,57.900000,176.810000,,,0
55.420000,accel,,-0.006000,0.001000,-0.017000,0.018055,1.760000,160.290000,,,0
55.425000,accel,,-0.001000,0.027000,-0.012000,0.029563,65.170000,173.740000,,,0
55.428000,weight,-0.013500,,,,,,,,,0
55.428015,video,,,,,,,,0.238731,105.483901,0
55.430000,accel,,0.025000,0.020000,0.024000,0.040012,29.870000,-46.690000,,,0
55.435000,accel,,-0.016000,-0.026000,-0.010000,0.032125,-54.160000,122.390000,,,0
55.440000,accel,,0.006000,0.010000,0.036000,0.037842,15.730000,-9.320000,,,0
55.442000,weight,-0.013200,,,,,,,,,0
55.444680,video,,,,,,,,-0.634830,105.782487,0
55.445000,accel,,0.003000,0.025000,0.012000,0.027893,63.770000,-16.520000,,,0
55.450000,accel,,-0.011000,0.017000,-0.017000,0.026439,40.400000,147.490000,,,0
55.455000,weight,0.000000,,,,,,,,,0
55.455000,accel,,-0.013000,-0.011000,-0.000000,0.017029,-40.560000,91.710000,,,0
55.460000,accel,,0.027000,0.005000,-0.005000,0.027911,10.860000,-100.730000,,,0
55.461345,video,,,,,,,,0.238400,105.630404,0
55.465000,accel,,-0.006000,0.003000,0.052000,0.052431,3.210000,6.700000,,,0
55.468000,weight,0.003300,,,,,,,,,0
55.470000,accel,,-0.006000,0.003000,0.021000,0.022045,7.640000,16.200000,,,0
55.475000,accel,,0.037000,0.008000,-0.036000,0.052240,8.500000,-134.500000,,,0
55.478010,video,,,,,,,,-7.229001,100.125697,0
55.480000,accel,,-0.021000,0.046000,0.024000,0.055973,55.860000,41.060000,,,0
55.482000,weight,0.005500,,,,,,,,,0
55.485000,accel,,0.015000,0.020000,-0.005000,0.025495,50.500000,-108.610000,,,0
55.490000,accel,,0.023000,-0.019000,-0.003000,0.029983,-39.250000,-97.050000,,,0
55.494675,video,,,,,,,,0.711221,106.223690,0
55.495000,weight,0.017000,,,,,,,,,0
55.495000,accel,,0.035000,-0.007000,0.007000,0.036373,-10.650000,-78.890000,,,0
55.500000,accel,,-0.004000,0.020000,-0.055000,0.058660,19.520000,176.130000,,,0
55.505000,accel,,0.011000,0.032000,0.007000,0.034554,68.320000,-57.410000,,,0
55.508000,weight,-0.014800,,,,,,,,,0
55.510000,accel,,0.003000,0.022000,0.007000,0.023281,71.020000,-26.830000,,,0
55.511340,video,,,,,,,,0.553947,106.073959,0
55.515000,accel,,-0.004000,0.020000,-0.032000,0.037947,31.840000,173.210000,,,0
55.520000,accel,,0.011000,0.015000,-0.020000,0.027313,33.860000,-151.500000,,,0
55.522000,weight,0.000000,,,,,,,,,0
55.525000,accel,,-0.006000,0.013000,-0.034000,0.036892,19.980000,169.730000,,,0
55.528005,video,,,,,,,,-0.635711,105.635992,0
55.530000,accel,,-0.004000,0.010000,0.012000,0.016125,39.800000,17.960000,,,0
55.535000,weight,-0.005800,,,,,,,,,0
55.535000,accel,,0.023000,0.003000,-0.000000,0.023195,7.450000,-91.010000,,,0
55.540000,accel,,0.020000,-0.007000,-0.020000,0.029138,-13.260000,-134.080000,,,0
55.544670,video,,,,,,,,-0.637479,105.343001,0
55.545000,accel,,-0.030000,0.015000,-0.003000,0.033675,26.280000,95.300000,,,0
55.548000,weight,0.004100,,,,,,,,,0
55.550000,accel,,0.011000,-0.026000,-0.005000,0.028671,-65.380000,-116.040000,,,0
55.555000,accel,,-0.013000,0.008000,0.012000,0.019416,23.680000,49.030000,,,0
55.560000,accel,,0.032000,0.013000,-0.043000,0.055154,13.040000,-143.520000,,,0
55.561335,video,,,,,,,,-0.400663,104.753026,0
55.562000,weight,-0.002300,,,,,,,,,0
55.565000,accel,,-0.023000,-0.019000,0.004000,0.030100,-38.570000,79.150000,,,0
55.570000,accel,,0.008000,0.027000,-0.010000,0.029883,64.330000,-140.510000,,,0
55.575000,weight,-0.008400,,,,,,,,,0
55.575000,accel,,0.001000,-0.007000,-0.024000,0.025020,-15.210000,-177.560000,,,0
55.578001,video,,,,,,,,-0.079357,105.776095,0
55.580000,accel,,-0.006000,0.027000,-0.032000,0.042297,39.940000,168.970000,,,0
55.585000,accel,,-0.004000,0.001000,-0.000000,0.004123,8.420000,96.050000,,,0
55.588000,weight,0.000000,,,,,,,,,0
55.590000,accel,,0.011000,-0.007000,-0.036000,0.038288,-9.930000,-163.710000,,,0
55.594666,video,,,,,,,,-0.557025,105.487970,0
55.595000,accel,,-0.018000,-0.002000,-0.000000,0.018111,-5.780000,91.260000,,,0
55.600000,accel,,-0.001000,0.008000,0.004000,0.009000,59.300000,17.170000,,,0
55.602000,weight,0.009200,,,,,,,,,0
55.605000,accel,,-0.028000,0.001000,-0.012000,0.030480,1.060000,114.070000,,,0
55.610000,accel,,-0.032000,0.013000,0.012000,0.036565,19.970000,70.390000,,,0
55.611331,video,,,,,,,,-0.641045,104.757021,0
55.615000,weight,0.015600,,,,,,,,,0
55.615000,accel,,-0.001000,0.010000,0.012000,0.015652,41.020000,6.690000,,,0
55.620000,accel,,-0.009000,0.022000,0.031000,0.039064,34.730000,15.530000,,,0
55.625000,accel,,-0.004000,-0.011000,0.002000,0.011874,-69.580000,61.980000,,,0
55.627996,video,,,,,,,,-0.079467,105.629591,0
55.628000,weight,0.008400,,,,,,,,,0
55.630000,accel,,0.027000,0.039000,-0.017000,0.050388,50.270000,-122.080000,,,0
55.635000,accel,,-0.004000,0.001000,0.014000,0.014595,2.210000,15.030000,,,0
55.640000,accel,,-0.011000,0.025000,-0.003000,0.027477,65.270000,104.330000,,,0
55.642000,weight,0.026100,,,,,,,,,0
55.644661,video,,,,,,,,0.159155,105.483392,0
55.645000,accel,,0.027000,0.013000,0.021000,0.036592,19.910000,-52.310000,,,0
55.650000,accel,,0.013000,-0.009000,0.016000,0.022494,-23.340000,-38.490000,,,0
55.655000,weight,0.014000,,,,,,,,,0
55.655000,accel,,-0.011000,-0.011000,0.007000,0.017059,-41.570000,58.180000,,,0
55.660000,accel,,0.013000,-0.004000,-0.022000,0.025865,-9.410000,-149.340000,,,0
55.661326,video,,,,,,,,0.079577,105.483087,0
55.665000,accel,,0.003000,0.025000,-0.005000,0.025671,75.760000,-146.510000,,,0
55.668000,weight,-0.005700,,,,,,,,,0
55.670000,accel,,0.020000,-0.028000,-0.012000,0.036442,-49.950000,-121.490000,,,0
55.675000,accel,,-0.001000,0.010000,0.019000,0.021494,28.320000,4.140000,,,0
55.677991,video,,,,,,,,-0.079577,105.483087,0
55.680000,accel,,-0.006000,-0.002000,-0.010000,0.011832,-8.900000,148.360000,,,0
55.682000,weight,-0.004400,,,,,,,,,0
55.685000,accel,,0.008000,0.013000,-0.032000,0.035454,21.040000,-165.380000,,,0
55.690000,accel,,-0.040000,0.020000,-0.012000,0.046303,25.380000,107.320000,,,0
55.694656,video,,,,,,,,0.317425,105.777617,0
55.695000,weight,-0.005000,,,,,,,,,0
55.695000,accel,,0.013000,-0.026000,0.002000,0.029138,-62.950000,-81.280000,,,0
55.700000,accel,,-0.023000,-0.019000,-0.027000,0.040237,-27.840000,139.410000,,,0
55.705000,accel,,-0.013000,0.020000,0.012000,0.026702,48.160000,49.030000,,,0
55.708000,weight,0.013500,,,,,,,,,0
55.710000,accel,,0.011000,0.008000,-0.029000,0.032031,14.020000,-159.980000,,,0
55.711321,video,,,,,,,,0.318749,105.338111,0
55.715000,accel,,-0.028000,-0.011000,0.004000,0.030348,-22.150000,80.990000,,,0
55.720000,accel,,-0.047000,-0.009000,-0.022000,0.052669,-9.890000,115.100000,,,0
55.722000,weight,0.033200,,,,,,,,,0
55.725000,accel,,0.023000,-0.043000,-0.027000,0.055740,-50.550000,-139.810000,,,0
55.727986,video,,,,,,,,0.794620,105.639649,0
55.730000,accel,,-0.035000,0.017000,0.004000,0.039115,26.230000,82.820000,,,0
55.735000,weight,0.018600,,,,,,,,,0
55.735000,accel,,0.020000,0.013000,0.002000,0.023937,31.700000,-84.350000,,,0
55.740000,accel,,0.030000,0.013000,-0.020000,0.038328,19.380000,-123.300000,,,0
55.744651,video,,,,,,,,1.031530,105.793139,0
55.745000,accel,,-0.049000,-0.071000,-0.003000,0.086319,-55.320000,93.250000,,,0
55.748000,weight,0.010100,,,,,,,,,0
55.750000,accel,,0.044000,-0.023000,0.062000,0.079429,-17.110000,-35.510000,,,0
55.755000,accel,,0.023000,0.017000,0.033000,0.043669,23.360000,-34.290000,,,0
55.760000,accel,,0.020000,-0.019000,-0.053000,0.059749,-18.130000,-159.170000,,,0
55.761316,video,,,,,,,,-0.320981,104.605602,0
55.762000,weight,0.008900,,,,,,,,,0
55.765000,accel,,-0.009000,-0.021000,-0.017000,0.028478,-47.600000,153.540000,,,0
55.770000,accel,,-0.047000,0.025000,-0.041000,0.067194,21.460000,131.260000,,,0
55.775000,weight,0.005100,,,,,,,,,0
55.775000,accel,,0.058000,0.025000,-0.010000,0.063945,22.430000,-99.680000,,,0
55.777981,video,,,,,,,,0.079577,105.483087,0
55.780000,accel,,-0.042000,0.013000,0.057000,0.071986,10.020000,36.390000,,,0
55.785000,accel,,0.023000,-0.023000,-0.015000,0.035819,-40.910000,-123.170000,,,0
55.788000,weight,-0.015300,,,,,,,,,0
55.790000,accel,,-0.052000,0.008000,-0.000000,0.052612,8.530000,90.440000,,,0
55.794646,video,,,,,,,,-0.240400,104.751387,0
55.795000,accel,,-0.025000,0.001000,-0.070000,0.074337,0.430000,160.090000,,,0
55.800000,accel,,-0.013000,-0.050000,-0.017000,0.054387,-66.400000,142.160000,,,0
55.802000,weight,-0.003000,,,,,,,,,0
55.805000,accel,,-0.028000,0.001000,0.026000,0.038223,0.840000,46.870000,,,0
55.810000,accel,,0.018000,0.013000,0.021000,0.030561,24.380000,-40.080000,,,0
55.811311,video,,,,,,,,0.318749,105.338111,0
55.815000,weight,0.008700,,,,,,,,,0
55.815000,accel,,0.037000,0.048000,0.026000,0.065947,47.020000,-54.930000,,,0
55.820000,accel,,-0.006000,0.015000,-0.024000,0.028931,30.730000,165.830000,,,0
55.825000,accel,,-0.004000,0.015000,0.031000,0.034670,25.740000,6.960000,,,0
55.827977,video,,,,,,,,-0.079799,105.190079,0
55.828000,weight,-0.002700,,,,,,,,,0
55.830000,accel,,0.015000,-0.023000,0.059000,0.065077,-20.840000,-14.520000,,,0
55.835000,accel,,-0.004000,0.003000,-0.005000,0.007071,24.770000,144.120000,,,0
55.840000,accel,,0.006000,-0.004000,-0.077000,0.077337,-3.130000,-175.670000,,,0
55.842000,weight,0.000000,,,,,,,,,0
55.844642,video,,,,,,,,-0.080134,104.750567,0
55.845000,accel,,-0.023000,0.005000,0.024000,0.033615,9.250000,44.210000,,,0
55.850000,accel,,0.020000,0.010000,0.024000,0.032802,18.100000,-40.620000,,,0
55.855000,weight,-0.004300,,,,,,,,,0
55.855000,accel,,-0.011000,0.025000,0.031000,0.041316,36.920000,19.590000,,,0
55.860000,accel,,-0.040000,-0.007000,0.045000,0.060614,-6.290000,41.340000,,,0
55.861307,video,,,,,,,,0.159376,105.336889,0
55.865000,accel,,0.032000,0.036000,-0.008000,0.048826,47.820000,-103.260000,,,0
55.868000,weight,0.010600,,,,,,,,,0
55.870000,accel,,-0.042000,0.017000,-0.015000,0.047728,21.230000,109.340000,,,0
55.875000,accel,,0.037000,0.008000,-0.048000,0.061131,7.260000,-142.570000,,,0
55.877972,video,,,,,,,,0.400663,104.753026,0
55.880000,accel,,-0.023000,0.010000,0.014000,0.028723,20.700000,58.620000,,,0
55.882000,weight,0.017300,,,,,,,,,0
55.885000,accel,,-0.035000,0.034000,0.040000,0.063095,32.590000,40.870000,,,0
55.890000,accel,,0.013000,0.008000,0.019000,0.024372,18.730000,-34.740000,,,0
55.894637,video,,,,,,,,0.795724,105.493159,0
55.895000,weight,0.029900,,,,,,,,,0
55.895000,accel,,-0.001000,0.013000,0.019000,0.023043,33.680000,4.140000,,,0
55.900000,accel,,-0.004000,0.025000,0.009000,0.026870,67.970000,22.230000,,,0
55.905000,accel,,0.018000,-0.023000,0.007000,0.030033,-50.840000,-69.130000,,,0
55.908000,weight,0.009200,,,,,,,,,0
55.910000,accel,,-0.004000,0.008000,0.002000,0.009165,61.240000,61.980000,,,0
55.911302,video,,,,,,,,0.795724,105.493159,0
55.915000,accel,,0.013000,0.005000,0.012000,0.018385,17.070000,-48.340000,,,0
55.920000,accel,,0.003000,0.020000,-0.029000,0.035355,33.900000,-173.280000,,,0
55.922000,weight,-0.007800,,,,,,,,,0
55.925000,accel,,-0.023000,0.015000,-0.008000,0.028601,31.740000,108.310000,,,0
55.927967,video,,,,,,,,0.794620,105.639649,0
55.930000,accel,,0.013000,-0.019000,0.019000,0.029850,-39.170000,-34.740000,,,0
55.935000,weight,-0.009100,,,,,,,,,0
55.935000,accel,,-0.001000,0.015000,0.014000,0.020543,46.760000,5.550000,,,0
55.940000,accel,,0.006000,-0.004000,0.014000,0.015748,-15.620000,-22.640000,,,0
55.944632,video,,,,,,,,-0.080022,104.897071,0
55.945000,accel,,0.047000,0.025000,0.016000,0.055588,26.420000,-70.630000,,,0
55.948000,weight,-0.014900,,,,,,,,,0
55.950000,accel,,-0.028000,0.032000,-0.020000,0.046989,43.060000,125.220000,,,0
55.955000,accel,,0.030000,0.013000,0.036000,0.048631,15.130000,-39.970000,,,0
55.960000,accel,,-0.023000,0.010000,-0.005000,0.025573,23.340000,102.760000,,,0
55.961297,video,,,,,,,,0.795724,105.493159,0
55.962000,weight,-0.008700,,,,,,,,,0
55.965000,accel,,0.011000,0.013000,0.028000,0.032772,22.500000,-20.540000,,,0
55.970000,accel,,0.003000,0.003000,-0.022000,0.022405,7.570000,-171.110000,,,0
55.975000,weight,0.021600,,,,,,,,,0
55.975000,accel,,-0.016000,-0.019000,-0.027000,0.036688,-30.950000,149.540000,,,0
55.977962,video,,,,,,,,0.794620,105.639649,0
55.980000,accel,,0.003000,0.034000,0.024000,0.041725,55.080000,-8.290000,,,0
55.985000,accel,,0.001000,0.003000,-0.022000,0.022226,7.650000,-177.290000,,,0
55.988000,weight,0.005200,,,,,,,,,0
55.990000,accel,,-0.006000,0.036000,0.012000,0.038419,70.240000,27.970000,,,0
55.994627,video,,,,,,,,0.720160,104.905255,0
55.995000,accel,,0.006000,0.003000,-0.039000,0.039573,4.310000,-171.440000,,,0
56.000000,accel,,-0.009000,0.020000,0.021000,0.030364,40.840000,21.990000,,,0
56.002000,weight,0.004700,,,,,,,,,0
56.005000,accel,,-0.013000,0.022000,0.024000,0.035057,39.250000,29.510000,,,0
56.010000,accel,,0.018000,-0.014000,-0.010000,0.024900,-34.090000,-119.270000,,,0
56.011292,video,,,,,,,,0.637479,105.343001,0
56.015000,weight,0.004000,,,,,,,,,0
56.015000,accel,,-0.021000,0.025000,-0.041000,0.052412,28.080000,153.480000,,,0
56.020000,accel,,0.011000,0.010000,-0.005000,0.015684,40.630000,-116.040000,,,0
56.025000,accel,,-0.009000,-0.014000,0.031000,0.035185,-23.410000,15.530000,,,0
56.027957,video,,,,,,,,0.320532,104.752104,0
56.028000,weight,0.025200,,,,,,,,,0
56.030000,accel,,-0.013000,-0.004000,-0.012000,0.018138,-13.100000,132.860000,,,0
56.035000,accel,,0.015000,-0.016000,-0.010000,0.024104,-41.440000,-122.930000,,,0
56.040000,accel,,0.001000,0.008000,0.019000,0.020640,22.400000,-3.170000,,,0
56.042000,weight,0.029400,,,,,,,,,0
56.045000,accel,,0.003000,-0.016000,-0.000000,0.016279,-77.960000,-96.610000,,,0
56.050000,accel,,-0.025000,0.010000,-0.024000,0.036069,16.100000,133.890000,,,0
56.055000,weight,0.012800,,,,,,,,,0
56.055000,accel,,-0.049000,-0.028000,0.033000,0.065376,-25.390000,56.070000,,,0
56.060000,accel,,0.008000,0.013000,0.031000,0.034554,21.500000,-14.980000,,,0
56.061287,video,,,,,,,,-15.026051,102.846328,0
56.065000,accel,,0.006000,0.001000,0.026000,0.026702,1.200000,-12.660000,,,0
56.068000,weight,-0.010500,,,,,,,,,0
56.070000,accel,,-0.011000,0.015000,0.012000,0.022136,43.150000,43.370000,,,0
56.075000,accel,,-0.016000,0.034000,-0.015000,0.040460,57.670000,133.200000,,,0
56.077953,video,,,,,,,,0.314809,106.656628,0
56.080000,accel,,-0.023000,0.029000,0.007000,0.037670,50.800000,73.500000,,,0
56.082000,weight,-0.010500,,,,,,,,,0
56.085000,accel,,0.008000,0.001000,0.031000,0.032031,1.010000,-14.980000,,,0
56.090000,accel,,-0.035000,0.010000,0.021000,0.042024,13.960000,58.770000,,,0
56.094618,video,,,,,,,,-0.634830,105.782487,0
56.095000,weight,0.021100,,,,,,,,,0
56.095000,accel,,-0.001000,0.005000,0.002000,0.005477,65.710000,34.200000,,,0
56.100000,accel,,0.020000,-0.002000,0.007000,0.021284,-4.930000,-71.430000,,,0
56.105000,accel,,0.015000,0.022000,-0.010000,0.028443,50.300000,-122.930000,,,0
56.108000,weight,0.013500,,,,,,,,,0
