time_s,source,weight_kg,accel_x,accel_y,accel_z,norm_accel,pitch_deg,roll_deg,angle_deg,L_mm,sync
218.057000,accel,,0.441000,0.471000,0.124000,0.657037,45.800000,-74.260000,,,0
218.062000,weight,0.516200,,,,,,,,,0
218.062000,accel,,-0.311000,-0.357000,0.045000,0.475600,-48.690000,81.720000,,,0
218.067000,accel,,0.379000,0.323000,0.158000,0.522431,38.180000,-67.380000,,,0
218.072000,accel,,-0.347000,-0.420000,-0.003000,0.544810,-50.430000,90.430000,,,0
218.075000,weight,0.427800,,,,,,,,,0
218.077000,accel,,0.352000,0.390000,0.055000,0.528232,47.530000,-81.160000,,,0
218.082000,accel,,-0.275000,-0.257000,0.043000,0.378844,-42.710000,81.140000,,,0
218.087000,accel,,0.400000,0.315000,0.153000,0.531633,36.360000,-69.080000,,,0
218.089000,weight,0.504700,,,,,,,,,0
218.092000,accel,,-0.330000,-0.468000,-0.012000,0.572772,-54.760000,92.120000,,,0
218.097000,accel,,0.477000,0.531000,0.160000,0.731498,46.540000,-71.430000,,,0
218.102000,weight,0.591600,,,,,,,,,0
218.102000,accel,,-0.299000,-0.326000,0.060000,0.446405,-46.950000,78.720000,,,0
218.107000,accel,,0.439000,0.366000,0.170000,0.596303,37.870000,-68.840000,,,0
218.112000,accel,,-0.318000,-0.587000,-0.103000,0.675501,-60.340000,107.980000,,,0
218.115000,weight,0.499900,,,,,,,,,0
218.117000,accel,,0.407000,0.521000,0.170000,0.682635,49.750000,-67.380000,,,0
218.122000,accel,,-0.308000,-0.386000,0.045000,0.495868,-51.080000,81.650000,,,0
218.127000,accel,,0.379000,0.397000,0.143000,0.567185,44.420000,-69.260000,,,0
218.129000,weight,0.501000,,,,,,,,,0
218.132000,accel,,-0.337000,-0.460000,-0.072000,0.574763,-53.170000,102.060000,,,0
218.137000,accel,,0.395000,0.500000,0.165000,0.658217,49.390000,-67.360000,,,0
218.142000,weight,0.570100,,,,,,,,,0
218.142000,accel,,-0.347000,0.366000,0.043000,0.506176,46.300000,82.950000,,,0
218.147000,accel,,0.360000,0.330000,0.074000,0.493939,41.940000,-78.370000,,,0
218.152000,accel,,-0.287000,-0.527000,-0.005000,0.600102,-61.450000,91.000000,,,0
218.155000,weight,0.559700,,,,,,,,,0
218.157000,accel,,0.453000,0.421000,-0.110000,0.628132,42.070000,-103.700000,,,0
218.162000,accel,,-0.311000,-0.408000,-0.058000,0.516284,-52.200000,100.520000,,,0
218.167000,accel,,0.343000,0.471000,-0.163000,0.605028,51.140000,-115.440000,,,0
218.169000,weight,0.534600,,,,,,,,,0
218.172000,accel,,-0.364000,-0.523000,0.005000,0.637221,-55.170000,89.280000,,,0
218.177000,accel,,0.460000,0.478000,-0.182000,0.687901,44.020000,-111.600000,,,0
218.182000,weight,0.476700,,,,,,,,,0
218.182000,accel,,-0.074000,0.382000,-0.017000,0.389473,78.800000,102.970000,,,0
218.187000,accel,,0.395000,0.402000,-0.113000,0.574803,44.320000,-105.920000,,,0
218.192000,accel,,-0.277000,-0.446000,0.036000,0.526252,-57.910000,82.670000,,,0
218.195000,weight,0.498900,,,,,,,,,0
218.197000,accel,,0.443000,-0.365000,-0.170000,0.598643,-37.510000,-111.010000,,,0
218.202000,accel,,-0.294000,0.351000,0.076000,0.464126,49.140000,75.440000,,,0
218.207000,accel,,0.302000,-0.326000,-0.144000,0.467136,-44.280000,-115.470000,,,0
218.209000,weight,0.424700,,,,,,,,,0
218.212000,accel,,-0.330000,0.344000,0.024000,0.477297,46.130000,85.890000,,,0
218.217000,accel,,0.386000,-0.369000,-0.065000,0.537942,-43.350000,-99.540000,,,0
218.222000,weight,0.529500,,,,,,,,,0
218.222000,accel,,-0.093000,0.335000,0.048000,0.350967,72.660000,62.870000,,,0
218.227000,accel,,0.324000,-0.324000,-0.120000,0.473658,-43.180000,-110.340000,,,0
218.232000,accel,,-0.328000,0.378000,0.002000,0.500472,49.060000,89.620000,,,0
218.235000,weight,0.501300,,,,,,,,,0
218.237000,accel,,-0.024000,-0.355000,-0.177000,0.397404,-63.240000,172.440000,,,0
218.242000,accel,,-0.016000,0.306000,0.115000,0.327287,69.250000,8.120000,,,0
218.247000,accel,,0.020000,-0.338000,0.021000,0.339242,-85.110000,-42.540000,,,0
218.250000,weight,0.471800,,,,,,,,,0
218.252000,accel,,-0.059000,0.335000,0.019000,0.340686,79.440000,72.350000,,,0
218.257000,accel,,0.108000,-0.314000,-0.031000,0.333498,-70.290000,-106.170000,,,0
218.262000,accel,,-0.012000,0.320000,0.141000,0.349893,66.160000,4.690000,,,0
218.264000,weight,0.473300,,,,,,,,,0
218.267000,accel,,0.084000,-0.250000,0.033000,0.265791,-70.070000,-68.430000,,,0
218.272000,accel,,-0.019000,0.268000,0.062000,0.275734,76.390000,16.830000,,,0
218.277000,weight,0.484800,,,,,,,,,0
218.277000,accel,,0.084000,-0.257000,0.031000,0.272151,-70.750000,-69.850000,,,0
218.282000,accel,,0.005000,0.148000,0.153000,0.212927,44.000000,-1.940000,,,0
218.287000,accel,,0.043000,-0.300000,-0.060000,0.308948,-76.110000,-144.100000,,,0
218.290000,weight,0.408100,,,,,,,,,0
218.292000,accel,,-0.107000,0.366000,-0.029000,0.382421,73.090000,105.100000,,,0
218.297000,accel,,0.120000,-0.123000,-0.029000,0.174270,-44.810000,-103.560000,,,0
218.302000,accel,,-0.095000,0.258000,0.148000,0.312239,55.660000,32.760000,,,0
218.304000,weight,0.584000,,,,,,,,,0
218.307000,accel,,0.118000,-0.348000,-0.051000,0.370984,-69.780000,-113.230000,,,0
218.312000,accel,,-0.098000,0.318000,0.005000,0.332796,72.880000,87.340000,,,0
218.317000,weight,0.571500,,,,,,,,,0
218.317000,accel,,0.106000,-0.183000,-0.031000,0.213743,-58.870000,-106.520000,,,0
218.322000,accel,,-0.112000,0.212000,0.141000,0.278153,49.700000,38.490000,,,0
218.327000,accel,,0.120000,-0.365000,-0.012000,0.384407,-71.680000,-95.800000,,,0
218.330000,weight,0.552200,,,,,,,,,0
218.332000,accel,,-0.031000,0.256000,0.040000,0.260954,78.760000,37.210000,,,0
218.337000,accel,,0.118000,-0.173000,-0.051000,0.215532,-53.490000,-113.230000,,,0
218.342000,accel,,-0.050000,0.282000,0.134000,0.316196,63.130000,20.440000,,,0
218.344000,weight,0.534800,,,,,,,,,0
218.347000,accel,,0.142000,-0.321000,0.021000,0.351633,-65.980000,-81.440000,,,0
218.352000,accel,,-0.129000,0.246000,0.050000,0.282236,60.660000,68.780000,,,0
218.357000,weight,0.522800,,,,,,,,,0
218.357000,accel,,0.190000,-0.144000,0.002000,0.238411,-37.280000,-89.350000,,,0
218.362000,accel,,-0.069000,0.265000,0.184000,0.329912,53.440000,20.550000,,,0
218.367000,accel,,0.194000,-0.233000,0.050000,0.307287,-49.250000,-75.560000,,,0
218.370000,weight,0.494600,,,,,,,,,0
218.372000,accel,,-0.067000,0.157000,0.005000,0.170772,67.000000,86.090000,,,0
218.377000,accel,,0.242000,-0.156000,0.127000,0.314689,-29.760000,-62.390000,,,0
218.382000,accel,,-0.040000,0.186000,0.179000,0.261222,45.360000,12.670000,,,0
218.384000,weight,0.546500,,,,,,,,,0
218.387000,accel,,0.245000,-0.132000,0.079000,0.289292,-27.240000,-72.150000,,,0
218.392000,accel,,-0.110000,0.196000,0.088000,0.241371,54.250000,51.160000,,,0
218.397000,weight,0.503400,,,,,,,,,0
218.397000,accel,,0.273000,-0.044000,0.143000,0.311310,-8.060000,-62.320000,,,0
218.402000,accel,,-0.179000,0.131000,0.057000,0.229022,34.870000,72.290000,,,0
218.407000,accel,,0.218000,-0.199000,-0.043000,0.298285,-41.860000,-101.230000,,,0
218.410000,weight,0.522000,,,,,,,,,0
218.412000,accel,,-0.110000,0.200000,0.040000,0.231733,59.740000,69.760000,,,0
218.417000,accel,,0.156000,-0.120000,0.081000,0.212831,-34.380000,-62.520000,,,0
218.422000,accel,,-0.105000,0.090000,0.115000,0.179861,30.160000,42.460000,,,0
218.424000,weight,0.512600,,,,,,,,,0
218.427000,accel,,0.242000,-0.096000,0.012000,0.260622,-21.680000,-87.230000,,,0
218.432000,accel,,-0.213000,0.189000,0.055000,0.290026,40.640000,75.540000,,,0
218.437000,weight,0.478900,,,,,,,,,0
218.437000,accel,,0.206000,-0.101000,0.048000,0.234395,-25.550000,-77.000000,,,0
218.442000,accel,,-0.241000,0.088000,0.069000,0.265680,19.300000,74.010000,,,0
218.447000,accel,,0.230000,-0.092000,0.067000,0.256618,-20.910000,-73.820000,,,0
218.450000,weight,0.389900,,,,,,,,,0
218.452000,accel,,-0.119000,0.138000,0.112000,0.213890,40.150000,46.740000,,,0
218.457000,accel,,0.269000,-0.053000,0.112000,0.296165,-10.380000,-67.310000,,,0
218.462000,accel,,-0.217000,0.023000,0.064000,0.227407,5.870000,73.500000,,,0
218.464000,weight,0.529500,,,,,,,,,0
218.467000,accel,,0.376000,-0.001000,0.134000,0.399165,-0.090000,-70.420000,,,0
218.472000,accel,,-0.167000,0.040000,0.105000,0.201281,11.470000,57.840000,,,0
218.477000,weight,0.450100,,,,,,,,,0
218.477000,accel,,0.240000,0.083000,0.012000,0.254230,19.100000,-87.200000,,,0
218.482000,accel,,-0.155000,-0.056000,0.060000,0.175388,-18.520000,68.990000,,,0
218.487000,accel,,0.350000,0.045000,0.218000,0.414788,6.210000,-58.120000,,,0
218.490000,weight,0.470900,,,,,,,,,0
218.492000,accel,,-0.206000,0.019000,0.100000,0.229776,4.630000,63.980000,,,0
218.497000,accel,,0.228000,0.040000,0.005000,0.231536,9.970000,-88.860000,,,0
218.502000,accel,,-0.146000,-0.017000,0.112000,0.184794,-5.400000,52.370000,,,0
218.504000,weight,0.452500,,,,,,,,,0
218.507000,accel,,0.372000,-0.041000,0.153000,0.404319,-5.870000,-67.620000,,,0
218.512000,accel,,-0.194000,-0.015000,0.081000,0.210765,-4.090000,67.250000,,,0
218.517000,weight,0.563800,,,,,,,,,0
218.517000,accel,,0.314000,0.119000,0.117000,0.355592,19.560000,-69.550000,,,0
218.522000,accel,,-0.186000,-0.001000,0.206000,0.277548,-0.130000,42.180000,,,0
218.527000,accel,,0.374000,-0.003000,0.172000,0.411666,-0.420000,-65.280000,,,0
218.530000,weight,0.455200,,,,,,,,,0
218.532000,accel,,-0.196000,-0.080000,-0.005000,0.211757,-22.120000,91.470000,,,0
218.537000,accel,,0.324000,0.224000,0.143000,0.419048,32.370000,-66.100000,,,0
218.542000,accel,,-0.201000,-0.068000,0.165000,0.268794,-14.600000,50.580000,,,0
218.544000,weight,0.453300,,,,,,,,,0
218.547000,accel,,0.431000,0.019000,0.141000,0.453876,2.340000,-71.900000,,,0
218.552000,accel,,-0.244000,-0.187000,0.021000,0.308133,-37.440000,85.000000,,,0
218.557000,weight,0.391200,,,,,,,,,0
218.557000,accel,,0.367000,0.205000,0.187000,0.460090,26.520000,-63.040000,,,0
218.562000,accel,,-0.292000,-0.039000,0.045000,0.298010,-7.520000,81.180000,,,0
218.567000,accel,,0.403000,0.153000,0.112000,0.445378,20.050000,-74.420000,,,0
218.570000,weight,0.482400,,,,,,,,,0
218.572000,accel,,-0.222000,-0.166000,0.055000,0.282604,-35.920000,76.140000,,,0
218.577000,accel,,0.369000,0.184000,0.151000,0.439110,24.740000,-67.800000,,,0
218.582000,accel,,-0.186000,-0.187000,0.108000,0.285007,-41.060000,60.020000,,,0
218.584000,weight,0.481400,,,,,,,,,0
218.587000,accel,,0.400000,0.200000,0.165000,0.476681,24.850000,-67.600000,,,0
218.592000,accel,,-0.268000,-0.216000,0.074000,0.352074,-37.880000,74.550000,,,0
218.597000,weight,0.459300,,,,,,,,,0
218.597000,accel,,0.395000,0.308000,0.158000,0.525217,35.900000,-68.250000,,,0
218.602000,accel,,-0.249000,-0.238000,0.012000,0.344658,-43.680000,87.300000,,,0
218.607000,accel,,0.360000,0.217000,0.124000,0.438252,29.730000,-70.930000,,,0
218.610000,weight,0.387000,,,,,,,,,0
218.612000,accel,,-0.261000,-0.324000,0.019000,0.416483,-51.110000,85.850000,,,0
218.617000,accel,,0.405000,0.361000,0.131000,0.558128,40.280000,-72.020000,,,0
218.622000,accel,,-0.249000,-0.247000,0.084000,0.360647,-43.310000,71.420000,,,0
218.624000,weight,0.544300,,,,,,,,,0
218.627000,accel,,0.388000,0.275000,0.088000,0.483646,34.600000,-77.180000,,,0
218.632000,accel,,-0.265000,-0.250000,0.005000,0.364349,-43.250000,89.020000,,,0
218.637000,weight,0.416000,,,,,,,,,0
218.637000,accel,,0.345000,0.327000,0.084000,0.482711,42.670000,-76.390000,,,0
218.642000,accel,,-0.249000,-0.307000,0.064000,0.400432,-50.100000,75.480000,,,0
218.647000,accel,,0.386000,0.210000,0.124000,0.456587,27.390000,-72.150000,,,0
218.650000,weight,0.422300,,,,,,,,,0
218.652000,accel,,-0.253000,-0.293000,0.045000,0.389722,-48.680000,79.870000,,,0
218.657000,accel,,0.405000,0.358000,0.110000,0.551624,40.510000,-74.820000,,,0
218.662000,accel,,-0.265000,-0.252000,0.067000,0.371777,-42.650000,75.870000,,,0
218.664000,weight,0.437200,,,,,,,,,0
218.667000,accel,,0.434000,0.236000,0.172000,0.523102,26.860000,-68.350000,,,0
218.672000,accel,,-0.301000,-0.357000,0.002000,0.466963,-49.870000,89.590000,,,0
218.677000,weight,0.495200,,,,,,,,,0
218.677000,accel,,0.379000,0.385000,-0.187000,0.571695,42.340000,-116.280000,,,0
218.682000,accel,,-0.270000,-0.338000,0.069000,0.438070,-50.490000,75.630000,,,0
218.687000,accel,,0.391000,0.308000,0.165000,0.524376,36.010000,-67.110000,,,0
218.690000,weight,0.418300,,,,,,,,,0
218.692000,accel,,-0.359000,-0.372000,-0.027000,0.517681,-45.940000,94.240000,,,0
218.697000,accel,,0.460000,0.471000,0.143000,0.673714,44.340000,-72.690000,,,0
218.702000,accel,,-0.275000,-0.343000,0.067000,0.444706,-50.480000,76.340000,,,0
218.704000,weight,0.458400,,,,,,,,,0
218.707000,accel,,0.443000,0.330000,0.203000,0.588522,34.060000,-65.370000,,,0
218.712000,accel,,-0.215000,-0.573000,0.064000,0.615345,-68.600000,73.330000,,,0
218.717000,weight,0.410100,,,,,,,,,0
218.717000,accel,,0.415000,-0.372000,-0.230000,0.602917,-38.100000,-119.030000,,,0
218.722000,accel,,-0.277000,-0.221000,0.009000,0.354473,-38.520000,88.070000,,,0
218.727000,accel,,0.400000,0.323000,0.172000,0.542137,36.520000,-66.730000,,,0
218.730000,weight,0.482400,,,,,,,,,0
218.732000,accel,,-0.323000,-0.484000,-0.024000,0.582375,-56.240000,94.280000,,,0
218.737000,accel,,0.395000,0.497000,0.131000,0.648224,50.040000,-71.610000,,,0
218.742000,accel,,-0.275000,-0.305000,0.026000,0.411492,-47.810000,84.580000,,,0
218.747000,accel,,0.434000,0.351000,-0.192000,0.590272,36.530000,-113.850000,,,0
218.752000,accel,,-0.318000,-0.609000,-0.036000,0.687969,-62.270000,96.490000,,,0
218.757000,weight,0.505100,,,,,,,,,0
218.757000,accel,,0.451000,-0.298000,-0.125000,0.554824,-32.480000,-105.480000,,,0
218.762000,accel,,-0.361000,-0.343000,0.072000,0.503144,-42.980000,78.790000,,,0
218.767000,accel,,0.400000,0.438000,-0.098000,0.601205,46.710000,-103.810000,,,0
218.770000,weight,0.426400,,,,,,,,,0
218.772000,accel,,-0.409000,-0.618000,-0.000000,0.741084,-56.520000,90.030000,,,0
218.777000,accel,,0.343000,0.509000,-0.141000,0.629771,53.940000,-112.430000,,,0
218.782000,accel,,-0.347000,-0.400000,0.076000,0.534963,-48.440000,77.580000,,,0
218.784000,weight,0.493500,,,,,,,,,0
218.787000,accel,,0.422000,0.440000,-0.137000,0.624862,44.770000,-107.960000,,,0
218.792000,accel,,-0.378000,0.344000,-0.058000,0.514377,41.990000,98.680000,,,0
218.797000,weight,0.462400,,,,,,,,,0
218.797000,accel,,-0.100000,-0.403000,-0.156000,0.443559,-65.300000,147.280000,,,0
218.802000,accel,,-0.294000,0.426000,0.055000,0.520516,54.890000,79.440000,,,0
218.807000,accel,,0.304000,-0.365000,-0.206000,0.517762,-44.760000,-124.100000,,,0
218.810000,weight,0.498300,,,,,,,,,0
218.812000,accel,,-0.301000,0.289000,-0.031000,0.418429,43.660000,95.940000,,,0
218.817000,accel,,0.372000,-0.348000,-0.043000,0.511211,-42.920000,-96.650000,,,0
218.822000,accel,,-0.335000,0.318000,0.124000,0.478252,41.670000,69.640000,,,0
218.824000,weight,0.460300,,,,,,,,,0
218.827000,accel,,0.237000,-0.276000,-0.067000,0.369911,-48.200000,-105.820000,,,0
218.832000,accel,,-0.404000,0.361000,0.100000,0.550942,40.910000,76.060000,,,0
218.837000,weight,0.532300,,,,,,,,,0
218.837000,accel,,0.051000,-0.281000,-0.036000,0.287851,-77.500000,-125.500000,,,0
218.842000,accel,,0.000000,0.177000,0.143000,0.227548,50.910000,-0.160000,,,0
218.847000,accel,,0.020000,-0.384000,-0.082000,0.393167,-77.660000,-166.530000,,,0
218.850000,weight,0.457000,,,,,,,,,0
218.852000,accel,,0.010000,0.342000,0.005000,0.342183,88.160000,-65.480000,,,0
218.857000,accel,,-0.012000,-0.230000,-0.067000,0.239860,-73.500000,170.240000,,,0
218.862000,accel,,-0.067000,0.308000,0.040000,0.317731,75.800000,58.730000,,,0
218.864000,weight,0.513000,,,,,,,,,0
218.867000,accel,,0.010000,-0.391000,-0.051000,0.394439,-82.500000,-168.830000,,,0
218.872000,accel,,-0.024000,0.373000,0.057000,0.378093,80.580000,22.360000,,,0
218.877000,weight,0.431900,,,,,,,,,0
218.877000,accel,,-0.004000,-0.309000,-0.151000,0.343945,-63.970000,178.340000,,,0
218.882000,accel,,-0.031000,0.294000,0.076000,0.305243,74.350000,21.910000,,,0
218.887000,accel,,0.048000,-0.396000,0.088000,0.408490,-75.720000,-28.660000,,,0
218.890000,weight,0.521600,,,,,,,,,0
218.892000,accel,,-0.091000,0.323000,0.014000,0.335866,74.140000,81.140000,,,0
218.897000,accel,,0.099000,-0.197000,-0.127000,0.254439,-50.760000,-142.210000,,,0
218.902000,accel,,-0.043000,0.308000,0.172000,0.355383,60.080000,13.930000,,,0
218.904000,weight,0.440900,,,,,,,,,0
218.907000,accel,,0.079000,-0.333000,0.014000,0.342529,-76.400000,-79.910000,,,0
218.912000,accel,,0.000000,0.248000,0.038000,0.250894,81.280000,-0.600000,,,0
218.917000,weight,0.462400,,,,,,,,,0
218.917000,accel,,0.055000,-0.278000,-0.065000,0.290747,-72.950000,-139.470000,,,0
218.922000,accel,,-0.057000,0.330000,0.115000,0.354082,68.770000,26.450000,,,0
218.927000,accel,,0.089000,-0.333000,0.007000,0.344759,-75.010000,-85.540000,,,0
218.930000,weight,0.386500,,,,,,,,,0
218.932000,accel,,-0.100000,0.296000,-0.007000,0.312514,71.270000,94.240000,,,0
218.937000,accel,,0.118000,-0.307000,-0.048000,0.332381,-67.510000,-112.230000,,,0
218.942000,accel,,-0.071000,0.337000,0.129000,0.367765,66.360000,28.960000,,,0
218.944000,weight,0.473000,,,,,,,,,0
218.947000,accel,,0.084000,-0.324000,-0.036000,0.336642,-74.200000,-113.240000,,,0
218.952000,accel,,-0.088000,0.299000,0.012000,0.311912,73.410000,82.420000,,,0
218.957000,weight,0.386000,,,,,,,,,0
218.957000,accel,,0.158000,-0.252000,0.007000,0.297518,-57.820000,-87.490000,,,0
218.962000,accel,,-0.045000,0.265000,0.213000,0.342956,50.630000,11.960000,,,0
218.967000,accel,,0.156000,-0.307000,0.050000,0.347973,-61.920000,-72.220000,,,0
218.970000,weight,0.426500,,,,,,,,,0
218.972000,accel,,-0.086000,0.263000,-0.000000,0.276704,71.920000,90.160000,,,0
218.977000,accel,,0.142000,-0.245000,0.033000,0.285093,-59.280000,-76.780000,,,0
218.982000,accel,,-0.036000,0.318000,0.182000,0.368163,59.770000,11.060000,,,0
218.984000,weight,0.439100,,,,,,,,,0
218.987000,accel,,0.118000,-0.192000,0.014000,0.225796,-58.330000,-83.160000,,,0
218.992000,accel,,-0.059000,0.282000,0.069000,0.296253,72.070000,40.670000,,,0
218.997000,weight,0.545200,,,,,,,,,0
218.997000,accel,,0.178000,-0.245000,0.028000,0.304127,-53.700000,-80.880000,,,0
219.002000,accel,,-0.093000,0.220000,0.146000,0.279937,51.780000,32.520000,,,0
219.007000,accel,,0.156000,-0.259000,-0.010000,0.302518,-58.910000,-93.600000,,,0
219.010000,weight,0.440900,,,,,,,,,0
219.012000,accel,,-0.141000,0.227000,0.036000,0.269641,57.350000,75.790000,,,0
219.017000,accel,,0.144000,-0.156000,0.028000,0.214140,-46.780000,-78.810000,,,0
219.022000,accel,,-0.095000,0.145000,0.155000,0.232540,38.570000,31.540000,,,0
219.024000,weight,0.508100,,,,,,,,,0
219.027000,accel,,0.211000,-0.216000,0.021000,0.302685,-45.530000,-84.240000,,,0
219.032000,accel,,-0.146000,0.234000,0.007000,0.275900,58.070000,87.270000,,,0
219.037000,weight,0.512300,,,,,,,,,0
219.037000,accel,,0.178000,-0.096000,0.031000,0.204600,-28.140000,-80.130000,,,0
219.042000,accel,,-0.170000,0.153000,0.086000,0.244346,38.750000,63.120000,,,0
219.047000,accel,,0.187000,-0.156000,0.038000,0.246473,-39.290000,-78.500000,,,0
219.050000,weight,0.617200,,,,,,,,,0
219.052000,accel,,-0.162000,0.224000,0.012000,0.276702,54.040000,85.870000,,,0
219.057000,accel,,0.228000,-0.065000,0.076000,0.248968,-15.200000,-71.470000,,,0
219.062000,accel,,-0.129000,0.078000,0.084000,0.172572,27.030000,57.040000,,,0
219.064000,weight,0.433000,,,,,,,,,0
219.067000,accel,,0.247000,-0.142000,0.045000,0.288441,-29.470000,-79.620000,,,0
219.072000,accel,,-0.136000,0.167000,0.093000,0.234593,45.360000,55.610000,,,0
219.077000,weight,0.537900,,,,,,,,,0
219.077000,accel,,0.211000,-0.063000,0.084000,0.235682,-15.480000,-68.400000,,,0
219.082000,accel,,-0.069000,0.105000,0.143000,0.190355,33.340000,25.700000,,,0
219.087000,accel,,0.336000,-0.187000,0.141000,0.409568,-27.240000,-67.210000,,,0
219.090000,weight,0.439100,,,,,,,,,0
219.092000,accel,,-0.143000,0.184000,0.124000,0.263972,44.090000,49.060000,,,0
219.097000,accel,,0.300000,0.019000,0.103000,0.317758,3.340000,-71.080000,,,0
219.102000,accel,,-0.146000,0.021000,0.134000,0.199281,6.030000,47.420000,,,0
219.104000,weight,0.456500,,,,,,,,,0
219.107000,accel,,0.333000,-0.089000,0.117000,0.364004,-14.180000,-70.640000,,,0
219.112000,accel,,-0.213000,0.083000,0.019000,0.229388,21.280000,84.920000,,,0
219.117000,weight,0.363100,,,,,,,,,0
219.117000,accel,,0.348000,0.038000,0.131000,0.373777,5.790000,-69.280000,,,0
219.122000,accel,,-0.150000,-0.013000,0.143000,0.207649,-3.470000,46.370000,,,0
219.127000,accel,,0.314000,-0.072000,0.131000,0.347766,-12.020000,-67.290000,,,0
219.130000,weight,0.439300,,,,,,,,,0
219.132000,accel,,-0.201000,-0.015000,0.045000,0.206521,-4.170000,77.290000,,,0
219.137000,accel,,0.254000,0.150000,0.050000,0.299192,30.100000,-78.860000,,,0
219.142000,accel,,-0.182000,-0.094000,0.105000,0.230185,-24.140000,59.930000,,,0
219.144000,weight,0.341700,,,,,,,,,0
219.147000,accel,,0.379000,0.059000,0.062000,0.388543,8.770000,-80.700000,,,0
219.152000,accel,,-0.253000,-0.077000,-0.017000,0.265004,-16.920000,93.840000,,,0
219.157000,weight,0.419400,,,,,,,,,0
219.157000,accel,,0.345000,0.189000,0.158000,0.423922,26.410000,-65.430000,,,0
219.162000,accel,,-0.194000,0.014000,0.172000,0.259646,3.030000,48.350000,,,0
219.167000,accel,,0.281000,0.033000,0.060000,0.289223,6.540000,-78.000000,,,0
219.170000,weight,0.331600,,,,,,,,,0
219.172000,accel,,-0.153000,-0.113000,0.045000,0.195456,-35.370000,73.510000,,,0
219.177000,accel,,0.281000,0.088000,0.074000,0.303613,16.860000,-75.230000,,,0
219.182000,accel,,-0.222000,-0.022000,0.074000,0.235040,-5.410000,71.590000,,,0
219.184000,weight,0.411800,,,,,,,,,0
219.187000,accel,,0.410000,0.150000,0.170000,0.468508,18.710000,-67.500000,,,0
219.192000,accel,,-0.179000,-0.128000,0.146000,0.264085,-28.900000,50.860000,,,0
219.197000,weight,0.350500,,,,,,,,,0
219.197000,accel,,0.381000,0.162000,0.153000,0.441377,21.550000,-68.130000,,,0
219.202000,accel,,-0.191000,-0.130000,0.040000,0.234480,-33.620000,78.050000,,,0
219.207000,accel,,0.439000,0.239000,0.155000,0.523323,27.170000,-70.490000,,,0
219.210000,weight,0.415700,,,,,,,,,0
219.212000,accel,,-0.237000,-0.197000,0.069000,0.315815,-38.620000,73.700000,,,0
219.217000,accel,,0.386000,0.167000,0.091000,0.430309,22.840000,-76.770000,,,0
219.222000,accel,,-0.282000,-0.254000,0.040000,0.381628,-41.760000,81.840000,,,0
219.224000,weight,0.324100,,,,,,,,,0
219.227000,accel,,0.348000,0.212000,0.196000,0.452177,28.030000,-60.570000,,,0
219.232000,accel,,-0.265000,-0.230000,-0.017000,0.351303,-40.920000,93.670000,,,0
219.237000,weight,0.388200,,,,,,,,,0
219.237000,accel,,0.410000,0.311000,0.139000,0.533050,35.680000,-71.310000,,,0
219.242000,accel,,-0.256000,-0.254000,0.088000,0.371209,-43.230000,70.940000,,,0
219.247000,accel,,0.439000,0.205000,0.163000,0.511190,23.700000,-69.660000,,,0
219.250000,weight,0.382800,,,,,,,,,0
219.252000,accel,,-0.215000,-0.329000,0.084000,0.401898,-54.930000,68.770000,,,0
219.257000,accel,,0.360000,0.445000,0.139000,0.589021,49.090000,-68.910000,,,0
219.262000,accel,,-0.184000,-0.228000,0.110000,0.312954,-46.790000,59.150000,,,0
219.264000,weight,0.423800,,,,,,,,,0
219.267000,accel,,0.453000,0.212000,0.239000,0.554323,22.530000,-62.160000,,,0
219.272000,accel,,-0.282000,-0.350000,0.019000,0.449872,-51.080000,86.160000,,,0
219.277000,weight,0.282000,,,,,,,,,0
219.277000,accel,,0.424000,0.342000,-0.187000,0.575942,36.400000,-113.790000,,,0
219.282000,accel,,-0.268000,-0.300000,0.060000,0.406723,-47.550000,77.450000,,,0
219.287000,accel,,0.388000,0.284000,0.167000,0.509008,33.920000,-66.680000,,,0
219.290000,weight,0.395200,,,,,,,,,0
219.292000,accel,,-0.289000,-0.336000,-0.003000,0.443200,-49.260000,90.520000,,,0
219.297000,accel,,0.372000,0.397000,0.088000,0.551123,46.100000,-76.620000,,,0
219.302000,accel,,-0.251000,-0.269000,0.043000,0.370420,-46.550000,80.310000,,,0
219.304000,weight,0.419000,,,,,,,,,0
219.307000,accel,,0.369000,0.215000,0.127000,0.445550,28.830000,-71.060000,,,0
219.312000,accel,,-0.368000,-0.377000,-0.098000,0.535870,-44.640000,104.960000,,,0
219.317000,weight,0.389600,,,,,,,,,0
219.317000,accel,,0.405000,-0.345000,-0.189000,0.564598,-37.690000,-115.060000,,,0
219.322000,accel,,-0.273000,-0.276000,0.103000,0.401639,-43.460000,69.350000,,,0
219.327000,accel,,0.446000,0.236000,0.179000,0.535400,26.200000,-68.080000,,,0
219.330000,weight,0.294800,,,,,,,,,0
219.332000,accel,,-0.222000,-0.479000,0.057000,0.531012,-64.420000,75.560000,,,0
219.337000,accel,,0.369000,0.485000,0.057000,0.612074,52.420000,-81.190000,,,0
219.342000,accel,,-0.239000,-0.228000,0.134000,0.356456,-39.780000,60.750000,,,0
219.344000,weight,0.441600,,,,,,,,,0
219.347000,accel,,0.290000,0.284000,-0.115000,0.421878,42.330000,-111.650000,,,0
